office-name,title,ocd_division,description,homepage,phone,email,street,dirs,city,state,zip,start_time,end_time,start_date,end_date,subject_to_change,notes,index,address_line,directions,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
Jackson County,Seymore Courthouse,ocd-division/country:us/state:in/county:jackson,Jackson County IN,http://www.jacksoncounty.in.gov/index.aspx?nid=268,(812) 358-6120,jacksonco@elections.in.gov,1420 Corporate Way,,Seymour,IN,47274,08:00:00 - 05:00,12:00:00 - 05:00,11/7/16,11/7/16,TRUE,,547,"1420 Corporate Way, Seymour, IN 47274",,08:00 AM - 12:00 PM,,ho13596072,FALSE,TRUE,,,,poll8710814
Jasper County,Circuit Court Clerk,ocd-division/country:us/state:in/county:jasper,Jasper County IN,http://www.jaspercountyin.gov/category/?categoryid=8,(219) 866-4927/4929,vickie.bozell@co.jasper.in.us,"115 West Washington St., Suite 204",,Rensselaer,IN,47978,08:00:00 - 05:00,12:00:00 - 05:00,10/12/16,10/14/16,FALSE,"Hours: Oct 12-Nov 7, M-F 8-12 & 1-4 // 4 Sats prior to election: 8-12 & 1-4 // Oct 25 & 27, Nov 1 & 3: extended hours from 5-8",548,"115 West Washington St., Suite 204, Rensselaer, IN 47978",,08:00 AM - 12:00 PM,,ho53160905,FALSE,TRUE,,,,poll39586594
Jasper County,Circuit Court Clerk,ocd-division/country:us/state:in/county:jasper,Jasper County IN,http://www.jaspercountyin.gov/category/?categoryid=8,(219) 866-4927/4929,vickie.bozell@co.jasper.in.us,"115 West Washington St., Suite 204",,Rensselaer,IN,47978,13:00:00 - 05:00,16:00:00 - 05:00,10/12/16,10/14/16,FALSE,,549,"115 West Washington St., Suite 204, Rensselaer, IN 47978",,01:00 PM - 04:00 PM,,ho53160905,FALSE,TRUE,,,,poll39586594
Jasper County,Circuit Court Clerk,ocd-division/country:us/state:in/county:jasper,Jasper County IN,http://www.jaspercountyin.gov/category/?categoryid=8,(219) 866-4927/4929,vickie.bozell@co.jasper.in.us,"115 West Washington St., Suite 204",,Rensselaer,IN,47978,08:00:00 - 05:00,12:00:00 - 05:00,10/17/16,10/21/16,FALSE,,550,"115 West Washington St., Suite 204, Rensselaer, IN 47978",,08:00 AM - 12:00 PM,,ho53160905,FALSE,TRUE,,,,poll39586594
Jasper County,Circuit Court Clerk,ocd-division/country:us/state:in/county:jasper,Jasper County IN,http://www.jaspercountyin.gov/category/?categoryid=8,(219) 866-4927/4929,vickie.bozell@co.jasper.in.us,"115 West Washington St., Suite 204",,Rensselaer,IN,47978,13:00:00 - 05:00,16:00:00 - 05:00,10/17/16,10/21/16,FALSE,,551,"115 West Washington St., Suite 204, Rensselaer, IN 47978",,01:00 PM - 04:00 PM,,ho53160905,FALSE,TRUE,,,,poll39586594
Jasper County,Circuit Court Clerk,ocd-division/country:us/state:in/county:jasper,Jasper County IN,http://www.jaspercountyin.gov/category/?categoryid=8,(219) 866-4927/4929,vickie.bozell@co.jasper.in.us,"115 West Washington St., Suite 204",,Rensselaer,IN,47978,08:00:00 - 05:00,12:00:00 - 05:00,10/24/16,10/28/16,FALSE,,552,"115 West Washington St., Suite 204, Rensselaer, IN 47978",,08:00 AM - 12:00 PM,,ho53160905,FALSE,TRUE,,,,poll39586594
Jasper County,Circuit Court Clerk,ocd-division/country:us/state:in/county:jasper,Jasper County IN,http://www.jaspercountyin.gov/category/?categoryid=8,(219) 866-4927/4929,vickie.bozell@co.jasper.in.us,"115 West Washington St., Suite 204",,Rensselaer,IN,47978,13:00:00 - 05:00,16:00:00 - 05:00,10/24/16,10/28/16,FALSE,,553,"115 West Washington St., Suite 204, Rensselaer, IN 47978",,01:00 PM - 04:00 PM,,ho53160905,FALSE,TRUE,,,,poll39586594
Jasper County,Circuit Court Clerk,ocd-division/country:us/state:in/county:jasper,Jasper County IN,http://www.jaspercountyin.gov/category/?categoryid=8,(219) 866-4927/4929,vickie.bozell@co.jasper.in.us,"115 West Washington St., Suite 204",,Rensselaer,IN,47978,17:00:00 - 05:00,20:00:00 - 05:00,10/25/16,10/25/16,FALSE,,554,"115 West Washington St., Suite 204, Rensselaer, IN 47978",,05:00 PM - 08:00 PM,,ho53160905,FALSE,TRUE,,,,poll39586594
Jasper County,Circuit Court Clerk,ocd-division/country:us/state:in/county:jasper,Jasper County IN,http://www.jaspercountyin.gov/category/?categoryid=8,(219) 866-4927/4929,vickie.bozell@co.jasper.in.us,"115 West Washington St., Suite 204",,Rensselaer,IN,47978,17:00:00 - 05:00,20:00:00 - 05:00,10/27/16,10/27/16,FALSE,,555,"115 West Washington St., Suite 204, Rensselaer, IN 47978",,05:00 PM - 08:00 PM,,ho53160905,FALSE,TRUE,,,,poll39586594
Jasper County,Circuit Court Clerk,ocd-division/country:us/state:in/county:jasper,Jasper County IN,http://www.jaspercountyin.gov/category/?categoryid=8,(219) 866-4927/4929,vickie.bozell@co.jasper.in.us,"115 West Washington St., Suite 204",,Rensselaer,IN,47978,08:00:00 - 05:00,12:00:00 - 05:00,10/31/16,11/4/16,FALSE,,556,"115 West Washington St., Suite 204, Rensselaer, IN 47978",,08:00 AM - 12:00 PM,,ho53160905,FALSE,TRUE,,,,poll39586594
Jasper County,Circuit Court Clerk,ocd-division/country:us/state:in/county:jasper,Jasper County IN,http://www.jaspercountyin.gov/category/?categoryid=8,(219) 866-4927/4929,vickie.bozell@co.jasper.in.us,"115 West Washington St., Suite 204",,Rensselaer,IN,47978,13:00:00 - 05:00,16:00:00 - 05:00,10/31/16,11/4/16,FALSE,,557,"115 West Washington St., Suite 204, Rensselaer, IN 47978",,01:00 PM - 04:00 PM,,ho53160905,FALSE,TRUE,,,,poll39586594
Jasper County,Circuit Court Clerk,ocd-division/country:us/state:in/county:jasper,Jasper County IN,http://www.jaspercountyin.gov/category/?categoryid=8,(219) 866-4927/4929,vickie.bozell@co.jasper.in.us,"115 West Washington St., Suite 204",,Rensselaer,IN,47978,17:00:00 - 05:00,20:00:00 - 05:00,11/1/16,11/1/16,FALSE,,558,"115 West Washington St., Suite 204, Rensselaer, IN 47978",,05:00 PM - 08:00 PM,,ho53160905,FALSE,TRUE,,,,poll39586594
Jasper County,Circuit Court Clerk,ocd-division/country:us/state:in/county:jasper,Jasper County IN,http://www.jaspercountyin.gov/category/?categoryid=8,(219) 866-4927/4929,vickie.bozell@co.jasper.in.us,"115 West Washington St., Suite 204",,Rensselaer,IN,47978,17:00:00 - 05:00,20:00:00 - 05:00,11/3/16,11/3/16,FALSE,,559,"115 West Washington St., Suite 204, Rensselaer, IN 47978",,05:00 PM - 08:00 PM,,ho53160905,FALSE,TRUE,,,,poll39586594
Jasper County,Circuit Court Clerk,ocd-division/country:us/state:in/county:jasper,Jasper County IN,http://www.jaspercountyin.gov/category/?categoryid=8,(219) 866-4927/4929,vickie.bozell@co.jasper.in.us,"115 West Washington St., Suite 204",,Rensselaer,IN,47978,08:00:00 - 05:00,12:00:00 - 05:00,11/5/16,11/5/16,FALSE,,560,"115 West Washington St., Suite 204, Rensselaer, IN 47978",,08:00 AM - 12:00 PM,,ho53160905,FALSE,TRUE,,,,poll39586594
Jasper County,Circuit Court Clerk,ocd-division/country:us/state:in/county:jasper,Jasper County IN,http://www.jaspercountyin.gov/category/?categoryid=8,(219) 866-4927/4929,vickie.bozell@co.jasper.in.us,"115 West Washington St., Suite 204",,Rensselaer,IN,47978,13:00:00 - 05:00,16:00:00 - 05:00,11/5/16,11/5/16,FALSE,,561,"115 West Washington St., Suite 204, Rensselaer, IN 47978",,01:00 PM - 04:00 PM,,ho53160905,FALSE,TRUE,,,,poll39586594
Jasper County,Circuit Court Clerk,ocd-division/country:us/state:in/county:jasper,Jasper County IN,http://www.jaspercountyin.gov/category/?categoryid=8,(219) 866-4927/4929,vickie.bozell@co.jasper.in.us,"115 West Washington St., Suite 204",,Rensselaer,IN,47978,08:00:00 - 05:00,12:00:00 - 05:00,10/29/16,10/29/16,FALSE,,562,"115 West Washington St., Suite 204, Rensselaer, IN 47978",,08:00 AM - 12:00 PM,,ho53160905,FALSE,TRUE,,,,poll39586594
Jasper County,Circuit Court Clerk,ocd-division/country:us/state:in/county:jasper,Jasper County IN,http://www.jaspercountyin.gov/category/?categoryid=8,(219) 866-4927/4929,vickie.bozell@co.jasper.in.us,"115 West Washington St., Suite 204",,Rensselaer,IN,47978,13:00:00 - 05:00,16:00:00 - 05:00,10/29/16,10/29/16,FALSE,,563,"115 West Washington St., Suite 204, Rensselaer, IN 47978",,01:00 PM - 04:00 PM,,ho53160905,FALSE,TRUE,,,,poll39586594
Jasper County,Circuit Court Clerk,ocd-division/country:us/state:in/county:jasper,Jasper County IN,http://www.jaspercountyin.gov/category/?categoryid=8,(219) 866-4927/4929,vickie.bozell@co.jasper.in.us,"115 West Washington St., Suite 204",,Rensselaer,IN,47978,08:00:00 - 05:00,12:00:00 - 05:00,10/22/16,10/22/16,FALSE,,564,"115 West Washington St., Suite 204, Rensselaer, IN 47978",,08:00 AM - 12:00 PM,,ho53160905,FALSE,TRUE,,,,poll39586594
Jasper County,Circuit Court Clerk,ocd-division/country:us/state:in/county:jasper,Jasper County IN,http://www.jaspercountyin.gov/category/?categoryid=8,(219) 866-4927/4929,vickie.bozell@co.jasper.in.us,"115 West Washington St., Suite 204",,Rensselaer,IN,47978,13:00:00 - 05:00,16:00:00 - 05:00,10/22/16,10/22/16,FALSE,,565,"115 West Washington St., Suite 204, Rensselaer, IN 47978",,01:00 PM - 04:00 PM,,ho53160905,FALSE,TRUE,,,,poll39586594
Jasper County,Circuit Court Clerk,ocd-division/country:us/state:in/county:jasper,Jasper County IN,http://www.jaspercountyin.gov/category/?categoryid=8,(219) 866-4927/4929,vickie.bozell@co.jasper.in.us,"115 West Washington St., Suite 204",,Rensselaer,IN,47978,08:00:00 - 05:00,12:00:00 - 05:00,10/15/16,10/15/16,FALSE,,566,"115 West Washington St., Suite 204, Rensselaer, IN 47978",,08:00 AM - 12:00 PM,,ho53160905,FALSE,TRUE,,,,poll39586594
Jasper County,Circuit Court Clerk,ocd-division/country:us/state:in/county:jasper,Jasper County IN,http://www.jaspercountyin.gov/category/?categoryid=8,(219) 866-4927/4929,vickie.bozell@co.jasper.in.us,"115 West Washington St., Suite 204",,Rensselaer,IN,47978,13:00:00 - 05:00,16:00:00 - 05:00,10/15/16,10/15/16,FALSE,,567,"115 West Washington St., Suite 204, Rensselaer, IN 47978",,01:00 PM - 04:00 PM,,ho53160905,FALSE,TRUE,,,,poll39586594
Jasper County,Circuit Court Clerk,ocd-division/country:us/state:in/county:jasper,Jasper County IN,http://www.jaspercountyin.gov/category/?categoryid=8,(219) 866-4927/4929,vickie.bozell@co.jasper.in.us,"115 West Washington St., Suite 204",,Rensselaer,IN,47978,08:00:00 - 06:00,12:00:00 - 06:00,11/7/16,11/7/16,FALSE,,568,"115 West Washington St., Suite 204, Rensselaer, IN 47978",,08:00 AM - 12:00 PM,,ho53160905,FALSE,TRUE,,,,poll39586594
Jay County,Circuit Court Clerk,ocd-division/country:us/state:in/county:jay,Jay County IN,http://www.jaycounty.net/plugins/content/content.php?content.24,(260) 726-4951,mmccormack@co.jay.in.us,"120 North Court Street, Suite 209",,Portland,IN,47371,08:30:00 - 04:00,12:00:00 - 04:00,10/12/16,10/14/16,TRUE,,569,"120 North Court Street, Suite 209, Portland, IN 47371",,08:30 AM - 12:00 PM,,ho81969229,FALSE,TRUE,,,,poll54317090
Jay County,Circuit Court Clerk,ocd-division/country:us/state:in/county:jay,Jay County IN,http://www.jaycounty.net/plugins/content/content.php?content.24,(260) 726-4951,mmccormack@co.jay.in.us,"120 North Court Street, Suite 209",,Portland,IN,47371,13:00:00 - 04:00,16:30:00 - 04:00,10/12/16,10/14/16,TRUE,,570,"120 North Court Street, Suite 209, Portland, IN 47371",,01:00 PM - 04:30 PM,,ho81969229,FALSE,TRUE,,,,poll54317090
Jay County,Circuit Court Clerk,ocd-division/country:us/state:in/county:jay,Jay County IN,http://www.jaycounty.net/plugins/content/content.php?content.24,(260) 726-4951,mmccormack@co.jay.in.us,"120 North Court Street, Suite 209",,Portland,IN,47371,08:30:00 - 04:00,12:00:00 - 04:00,10/17/16,10/21/16,TRUE,,571,"120 North Court Street, Suite 209, Portland, IN 47371",,08:30 AM - 12:00 PM,,ho81969229,FALSE,TRUE,,,,poll54317090
Jay County,Circuit Court Clerk,ocd-division/country:us/state:in/county:jay,Jay County IN,http://www.jaycounty.net/plugins/content/content.php?content.24,(260) 726-4951,mmccormack@co.jay.in.us,"120 North Court Street, Suite 209",,Portland,IN,47371,13:00:00 - 04:00,16:30:00 - 04:00,10/17/16,10/21/16,TRUE,,572,"120 North Court Street, Suite 209, Portland, IN 47371",,01:00 PM - 04:30 PM,,ho81969229,FALSE,TRUE,,,,poll54317090
Jay County,Circuit Court Clerk,ocd-division/country:us/state:in/county:jay,Jay County IN,http://www.jaycounty.net/plugins/content/content.php?content.24,(260) 726-4951,mmccormack@co.jay.in.us,"120 North Court Street, Suite 209",,Portland,IN,47371,08:30:00 - 04:00,12:00:00 - 04:00,10/24/16,10/28/16,TRUE,,573,"120 North Court Street, Suite 209, Portland, IN 47371",,08:30 AM - 12:00 PM,,ho81969229,FALSE,TRUE,,,,poll54317090
Jay County,Circuit Court Clerk,ocd-division/country:us/state:in/county:jay,Jay County IN,http://www.jaycounty.net/plugins/content/content.php?content.24,(260) 726-4951,mmccormack@co.jay.in.us,"120 North Court Street, Suite 209",,Portland,IN,47371,13:00:00 - 04:00,16:30:00 - 04:00,10/24/16,10/28/16,TRUE,,574,"120 North Court Street, Suite 209, Portland, IN 47371",,01:00 PM - 04:30 PM,,ho81969229,FALSE,TRUE,,,,poll54317090
Jay County,Circuit Court Clerk,ocd-division/country:us/state:in/county:jay,Jay County IN,http://www.jaycounty.net/plugins/content/content.php?content.24,(260) 726-4951,mmccormack@co.jay.in.us,"120 North Court Street, Suite 209",,Portland,IN,47371,08:30:00 - 04:00,12:00:00 - 04:00,10/31/16,11/4/16,TRUE,,575,"120 North Court Street, Suite 209, Portland, IN 47371",,08:30 AM - 12:00 PM,,ho81969229,FALSE,TRUE,,,,poll54317090
Jay County,Circuit Court Clerk,ocd-division/country:us/state:in/county:jay,Jay County IN,http://www.jaycounty.net/plugins/content/content.php?content.24,(260) 726-4951,mmccormack@co.jay.in.us,"120 North Court Street, Suite 209",,Portland,IN,47371,13:00:00 - 04:00,16:30:00 - 04:00,10/31/16,11/4/16,TRUE,,576,"120 North Court Street, Suite 209, Portland, IN 47371",,01:00 PM - 04:30 PM,,ho81969229,FALSE,TRUE,,,,poll54317090
Jay County,Circuit Court Clerk,ocd-division/country:us/state:in/county:jay,Jay County IN,http://www.jaycounty.net/plugins/content/content.php?content.24,(260) 726-4951,mmccormack@co.jay.in.us,"120 North Court Street, Suite 209",,Portland,IN,47371,08:30:00 - 05:00,12:00:00 - 05:00,11/7/16,11/7/16,TRUE,,577,"120 North Court Street, Suite 209, Portland, IN 47371",,08:30 AM - 12:00 PM,,ho81969229,FALSE,TRUE,,,,poll54317090
Jay County,Circuit Court Clerk,ocd-division/country:us/state:in/county:jay,Jay County IN,http://www.jaycounty.net/plugins/content/content.php?content.24,(260) 726-4951,mmccormack@co.jay.in.us,"120 North Court Street, Suite 209",,Portland,IN,47371,08:30:00 - 04:00,16:30:00 - 04:00,10/24/16,10/28/16,FALSE,,582,"120 North Court Street, Suite 209, Portland, IN 47371",,08:30 AM - 04:30 PM,,ho81969229,FALSE,TRUE,,,,poll54317090
Jay County,Circuit Court Clerk,ocd-division/country:us/state:in/county:jay,Jay County IN,http://www.jaycounty.net/plugins/content/content.php?content.24,(260) 726-4951,mmccormack@co.jay.in.us,"120 North Court Street, Suite 209",,Portland,IN,47371,07:00:00 - 04:00,14:00:00 - 04:00,10/29/16,10/29/16,FALSE,,583,"120 North Court Street, Suite 209, Portland, IN 47371",,07:00 AM - 02:00 PM,,ho81969229,FALSE,TRUE,,,,poll54317090
Jay County,Circuit Court Clerk,ocd-division/country:us/state:in/county:jay,Jay County IN,http://www.jaycounty.net/plugins/content/content.php?content.24,(260) 726-4951,mmccormack@co.jay.in.us,"120 North Court Street, Suite 209",,Portland,IN,47371,08:30:00 - 04:00,16:30:00 - 04:00,10/31/16,11/4/16,FALSE,,584,"120 North Court Street, Suite 209, Portland, IN 47371",,08:30 AM - 04:30 PM,,ho81969229,FALSE,TRUE,,,,poll54317090
Jay County,Circuit Court Clerk,ocd-division/country:us/state:in/county:jay,Jay County IN,http://www.jaycounty.net/plugins/content/content.php?content.24,(260) 726-4951,mmccormack@co.jay.in.us,"120 North Court Street, Suite 209",,Portland,IN,47371,07:00:00 - 04:00,16:00:00 - 04:00,11/5/16,11/5/16,FALSE,,585,"120 North Court Street, Suite 209, Portland, IN 47371",,07:00 AM - 04:00 PM,,ho81969229,FALSE,TRUE,,,,poll54317090
Jefferson County,County Voter Registration,ocd-division/country:us/state:in/county:jefferson,Jefferson County IN,http://jeffersoncounty.in.gov/clerk/index.php,(812) 265-8926,clerk@jeffersoncounty.in.gov,"300 East Main Street, Room 203",,Madison,IN,47250,08:00:00 - 04:00,16:00:00 - 04:00,10/12/16,10/14/16,FALSE,Oct 12 - Nov 4; 8 - 4. Nov 7 - until noon; Oct 29 and Nov 5 - 8 - 3. No lunches. No satellite,587,"300 East Main Street, Room 203, Madison, IN 47250",,08:00 AM - 04:00 PM,,ho7273204,FALSE,TRUE,,,,poll32702614
Jefferson County,County Voter Registration,ocd-division/country:us/state:in/county:jefferson,Jefferson County IN,http://jeffersoncounty.in.gov/clerk/index.php,(812) 265-8926,clerk@jeffersoncounty.in.gov,"300 East Main Street, Room 203",,Madison,IN,47250,08:00:00 - 04:00,16:00:00 - 04:00,10/17/16,10/21/16,FALSE,,588,"300 East Main Street, Room 203, Madison, IN 47250",,08:00 AM - 04:00 PM,,ho7273204,FALSE,TRUE,,,,poll32702614
Jefferson County,County Voter Registration,ocd-division/country:us/state:in/county:jefferson,Jefferson County IN,http://jeffersoncounty.in.gov/clerk/index.php,(812) 265-8926,clerk@jeffersoncounty.in.gov,"300 East Main Street, Room 203",,Madison,IN,47250,08:00:00 - 04:00,16:00:00 - 04:00,10/24/16,10/28/16,FALSE,,589,"300 East Main Street, Room 203, Madison, IN 47250",,08:00 AM - 04:00 PM,,ho7273204,FALSE,TRUE,,,,poll32702614
Jefferson County,County Voter Registration,ocd-division/country:us/state:in/county:jefferson,Jefferson County IN,http://jeffersoncounty.in.gov/clerk/index.php,(812) 265-8926,clerk@jeffersoncounty.in.gov,"300 East Main Street, Room 203",,Madison,IN,47250,08:00:00 - 04:00,15:00:00 - 04:00,10/29/16,10/29/16,FALSE,,590,"300 East Main Street, Room 203, Madison, IN 47250",,08:00 AM - 03:00 PM,,ho7273204,FALSE,TRUE,,,,poll32702614
Jefferson County,County Voter Registration,ocd-division/country:us/state:in/county:jefferson,Jefferson County IN,http://jeffersoncounty.in.gov/clerk/index.php,(812) 265-8926,clerk@jeffersoncounty.in.gov,"300 East Main Street, Room 203",,Madison,IN,47250,08:00:00 - 04:00,16:00:00 - 04:00,10/31/16,11/4/16,FALSE,,591,"300 East Main Street, Room 203, Madison, IN 47250",,08:00 AM - 04:00 PM,,ho7273204,FALSE,TRUE,,,,poll32702614
Jefferson County,County Voter Registration,ocd-division/country:us/state:in/county:jefferson,Jefferson County IN,http://jeffersoncounty.in.gov/clerk/index.php,(812) 265-8926,clerk@jeffersoncounty.in.gov,"300 East Main Street, Room 203",,Madison,IN,47250,08:00:00 - 04:00,15:00:00 - 04:00,11/5/16,11/5/16,FALSE,,592,"300 East Main Street, Room 203, Madison, IN 47250",,08:00 AM - 03:00 PM,,ho7273204,FALSE,TRUE,,,,poll32702614
Jefferson County,County Voter Registration,ocd-division/country:us/state:in/county:jefferson,Jefferson County IN,http://jeffersoncounty.in.gov/clerk/index.php,(812) 265-8926,clerk@jeffersoncounty.in.gov,"300 East Main Street, Room 203",,Madison,IN,47250,08:00:00 - 05:00,12:00:00 - 05:00,11/7/16,11/7/16,FALSE,,593,"300 East Main Street, Room 203, Madison, IN 47250",,08:00 AM - 12:00 PM,,ho7273204,FALSE,TRUE,,,,poll32702614
Jennings County,Circuit Court Clerk,ocd-division/country:us/state:in/county:jennings,Jennings County IN,http://www.jenningscounty-in.gov/clerk/index.php,(812) 352-3080,vote@jenningscounty-in.gov,24 Pike Street,,Vernon,IN,47282,08:00:00 - 04:00,16:00:00 - 04:00,10/12/16,10/14/16,FALSE,Oct 12 - Nov 4 - 8am - 4 pm (M - F) Nov 7 - 8 - noon; Oct 29 and Nov 5: 8  - 4. No satellite,594,"24 Pike Street, Vernon, IN 47282",,08:00 AM - 04:00 PM,,ho29919610,FALSE,TRUE,,,,poll96966482
Jennings County,Circuit Court Clerk,ocd-division/country:us/state:in/county:jennings,Jennings County IN,http://www.jenningscounty-in.gov/clerk/index.php,(812) 352-3080,vote@jenningscounty-in.gov,24 Pike Street,,Vernon,IN,47282,08:00:00 - 04:00,16:00:00 - 04:00,10/17/16,10/21/16,FALSE,,595,"24 Pike Street, Vernon, IN 47282",,08:00 AM - 04:00 PM,,ho29919610,FALSE,TRUE,,,,poll96966482
Jennings County,Circuit Court Clerk,ocd-division/country:us/state:in/county:jennings,Jennings County IN,http://www.jenningscounty-in.gov/clerk/index.php,(812) 352-3080,vote@jenningscounty-in.gov,24 Pike Street,,Vernon,IN,47282,08:00:00 - 04:00,16:00:00 - 04:00,10/24/16,10/28/16,FALSE,,596,"24 Pike Street, Vernon, IN 47282",,08:00 AM - 04:00 PM,,ho29919610,FALSE,TRUE,,,,poll96966482
Jennings County,Circuit Court Clerk,ocd-division/country:us/state:in/county:jennings,Jennings County IN,http://www.jenningscounty-in.gov/clerk/index.php,(812) 352-3080,vote@jenningscounty-in.gov,24 Pike Street,,Vernon,IN,47282,08:00:00 - 04:00,16:00:00 - 04:00,10/29/16,10/29/16,FALSE,,597,"24 Pike Street, Vernon, IN 47282",,08:00 AM - 04:00 PM,,ho29919610,FALSE,TRUE,,,,poll96966482
Jennings County,Circuit Court Clerk,ocd-division/country:us/state:in/county:jennings,Jennings County IN,http://www.jenningscounty-in.gov/clerk/index.php,(812) 352-3080,vote@jenningscounty-in.gov,24 Pike Street,,Vernon,IN,47282,08:00:00 - 04:00,16:00:00 - 04:00,10/31/16,11/4/16,FALSE,,598,"24 Pike Street, Vernon, IN 47282",,08:00 AM - 04:00 PM,,ho29919610,FALSE,TRUE,,,,poll96966482
Jennings County,Circuit Court Clerk,ocd-division/country:us/state:in/county:jennings,Jennings County IN,http://www.jenningscounty-in.gov/clerk/index.php,(812) 352-3080,vote@jenningscounty-in.gov,24 Pike Street,,Vernon,IN,47282,08:00:00 - 04:00,16:00:00 - 04:00,11/5/16,11/5/16,FALSE,,599,"24 Pike Street, Vernon, IN 47282",,08:00 AM - 04:00 PM,,ho29919610,FALSE,TRUE,,,,poll96966482
Jennings County,Circuit Court Clerk,ocd-division/country:us/state:in/county:jennings,Jennings County IN,http://www.jenningscounty-in.gov/clerk/index.php,(812) 352-3080,vote@jenningscounty-in.gov,24 Pike Street,,Vernon,IN,47282,08:00:00 - 05:00,12:00:00 - 05:00,11/7/16,11/7/16,FALSE,,600,"24 Pike Street, Vernon, IN 47282",,08:00 AM - 12:00 PM,,ho29919610,FALSE,TRUE,,,,poll96966482
Johnson County,County Voter Registration,ocd-division/country:us/state:in/county:johnson,Johnson County IN,http://co.johnson.in.us/community/voter-registration/,(317) 346-4467,johnsoncountyvoter@co.johnson.in.us,"Main Courthouse, Basement, 5 E. Jefferson St.",,Franklin,IN,46131,08:00:00 - 04:00,16:30:00 - 4:00,10/12/16,10/14/16,TRUE,"Oct 12 - Nov 4: 8 am - 4:30pm (M - F) Nov 7 - 8am - noon; Oct 29 and Nov 5: 8 - 3; satellite locations and hours TBD ""soon.""",601,"Main Courthouse, Basement, 5 E. Jefferson St., Franklin, IN 46131",,08:00 AM - 04:30 PM,,ho58968819,FALSE,TRUE,,,,poll65610641
Johnson County,County Voter Registration,ocd-division/country:us/state:in/county:johnson,Johnson County IN,http://co.johnson.in.us/community/voter-registration/,(317) 346-4467,johnsoncountyvoter@co.johnson.in.us,"Main Courthouse, Basement, 5 E. Jefferson St.",,Franklin,IN,46131,08:00:00 - 04:00,16:30:00 - 4:00,10/17/16,10/21/16,TRUE,,602,"Main Courthouse, Basement, 5 E. Jefferson St., Franklin, IN 46131",,08:00 AM - 04:30 PM,,ho58968819,FALSE,TRUE,,,,poll65610641
Johnson County,County Voter Registration,ocd-division/country:us/state:in/county:johnson,Johnson County IN,http://co.johnson.in.us/community/voter-registration/,(317) 346-4467,johnsoncountyvoter@co.johnson.in.us,"Main Courthouse, Basement, 5 E. Jefferson St.",,Franklin,IN,46131,08:00:00 - 04:00,16:30:00 - 4:00,10/24/16,10/28/16,TRUE,,603,"Main Courthouse, Basement, 5 E. Jefferson St., Franklin, IN 46131",,08:00 AM - 04:30 PM,,ho58968819,FALSE,TRUE,,,,poll65610641
Johnson County,County Voter Registration,ocd-division/country:us/state:in/county:johnson,Johnson County IN,http://co.johnson.in.us/community/voter-registration/,(317) 346-4467,johnsoncountyvoter@co.johnson.in.us,"Main Courthouse, Basement, 5 E. Jefferson St.",,Franklin,IN,46131,08:00:00 - 04:00,15:00:00 - 04:00,10/29/16,10/29/16,TRUE,,604,"Main Courthouse, Basement, 5 E. Jefferson St., Franklin, IN 46131",,08:00 AM - 03:00 PM,,ho58968819,FALSE,TRUE,,,,poll65610641
Johnson County,County Voter Registration,ocd-division/country:us/state:in/county:johnson,Johnson County IN,http://co.johnson.in.us/community/voter-registration/,(317) 346-4467,johnsoncountyvoter@co.johnson.in.us,"Main Courthouse, Basement, 5 E. Jefferson St.",,Franklin,IN,46131,08:00:00 - 04:00,16:30:00 - 4:00,10/31/16,11/4/16,TRUE,,605,"Main Courthouse, Basement, 5 E. Jefferson St., Franklin, IN 46131",,08:00 AM - 04:30 PM,,ho58968819,FALSE,TRUE,,,,poll65610641
Johnson County,County Voter Registration,ocd-division/country:us/state:in/county:johnson,Johnson County IN,http://co.johnson.in.us/community/voter-registration/,(317) 346-4467,johnsoncountyvoter@co.johnson.in.us,"Main Courthouse, Basement, 5 E. Jefferson St.",,Franklin,IN,46131,08:00:00 - 04:00,15:00:00 - 04:00,11/5/16,11/5/16,TRUE,,606,"Main Courthouse, Basement, 5 E. Jefferson St., Franklin, IN 46131",,08:00 AM - 03:00 PM,,ho58968819,FALSE,TRUE,,,,poll65610641
Johnson County,County Voter Registration,ocd-division/country:us/state:in/county:johnson,Johnson County IN,http://co.johnson.in.us/community/voter-registration/,(317) 346-4467,johnsoncountyvoter@co.johnson.in.us,"Main Courthouse, Basement, 5 E. Jefferson St.",,Franklin,IN,46131,08:00:00 - 05:00,12:00:00 - 05:00,11/7/16,11/7/16,TRUE,,607,"Main Courthouse, Basement, 5 E. Jefferson St., Franklin, IN 46131",,08:00 AM - 12:00 PM,,ho58968819,FALSE,TRUE,,,,poll65610641
Johnson County,Mt. Pleasant Christian Church,ocd-division/country:us/state:in/county:johnson,Johnson County IN,http://co.johnson.in.us/community/voter-registration/,(317) 346-4467,johnsoncountyvoter@co.johnson.in.us,381 N. Bluff Road,,Greenwood,IN,46143,08:00:00 - 04:00,15:00:00 - 04:00,10/29/16,10/29/16,FALSE,,615,"381 N. Bluff Road, Greenwood, IN 46143",,08:00 AM - 03:00 PM,,ho3296221,FALSE,TRUE,,,,poll88914030
