county,ocd_division,homepage_url,phone,email,street,city,state,zip_code,start_time,end_time,start_date,end_date,index,address_line,directions,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,"Glendale - Ability360 Center, 6829 N 57th Ave",Glendale,AZ,85301,8:00:00 - 07:00,17:00:00 - 07:00,10-24-16,10-28-16,132,"Glendale - Ability360 Center, 6829 N 57th Ave, Glendale, AZ 85301",,08:00 AM-05:00 PM,,ho23838642,false,AZ,,,,poll44260236
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,"Glendale - Ability360 Center, 6829 N 57th Ave",Glendale,AZ,85301,8:00:00 - 07:00,17:00:00 - 07:00,10-31-16,11-04-16,133,"Glendale - Ability360 Center, 6829 N 57th Ave, Glendale, AZ 85301",,08:00 AM-05:00 PM,,ho23838642,false,AZ,,,,poll44260236
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,"Litchfield Park City Clerk's Office, 214 W Wigwam Boulevard",Litchfield Park,AZ,85340,8:00:00 - 07:00,17:00:00 - 07:00,10-17-16,10-21-16,134,"Litchfield Park City Clerk's Office, 214 W Wigwam Boulevard, Litchfield Park, AZ 85340",,08:00 AM-05:00 PM,,ho56413719,false,AZ,,,,poll17313191
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,"Litchfield Park City Clerk's Office, 214 W Wigwam Boulevard",Litchfield Park,AZ,85340,8:00:00 - 07:00,17:00:00 - 07:00,10-24-16,10-28-16,135,"Litchfield Park City Clerk's Office, 214 W Wigwam Boulevard, Litchfield Park, AZ 85340",,08:00 AM-05:00 PM,,ho56413719,false,AZ,,,,poll17313191
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,"Litchfield Park City Clerk's Office, 214 W Wigwam Boulevard",Litchfield Park,AZ,85340,8:00:00 - 07:00,17:00:00 - 07:00,10-31-16,11-04-16,136,"Litchfield Park City Clerk's Office, 214 W Wigwam Boulevard, Litchfield Park, AZ 85340",,08:00 AM-05:00 PM,,ho56413719,false,AZ,,,,poll17313191
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,"Maryvale - Cartwright School District Annex Blg, 3401 N 67TH Ave",Phoenix,AZ,85033,8:00:00 - 07:00,17:00:00 - 07:00,10-17-16,10-21-16,137,"Maryvale - Cartwright School District Annex Blg, 3401 N 67TH Ave, Phoenix, AZ 85033",,08:00 AM-05:00 PM,,ho82990852,false,AZ,,,,poll20265678
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,"Maryvale - Cartwright School District Annex Blg, 3401 N 67TH Ave",Phoenix,AZ,85033,8:00:00 - 07:00,17:00:00 - 07:00,10-24-16,10-28-16,138,"Maryvale - Cartwright School District Annex Blg, 3401 N 67TH Ave, Phoenix, AZ 85033",,08:00 AM-05:00 PM,,ho82990852,false,AZ,,,,poll20265678
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,"Maryvale - Cartwright School District Annex Blg, 3401 N 67TH Ave",Phoenix,AZ,85033,8:00:00 - 07:00,17:00:00 - 07:00,10-31-16,11-04-16,139,"Maryvale - Cartwright School District Annex Blg, 3401 N 67TH Ave, Phoenix, AZ 85033",,08:00 AM-05:00 PM,,ho82990852,false,AZ,,,,poll20265678
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,"Mesa City Clerk's Office, 20 E Main St",Mesa,AZ,85201,7:00:00 - 07:00,18:00:00 - 07:00,10-12-16,10-13-16,140,"Mesa City Clerk's Office, 20 E Main St, Mesa, AZ 85201",,07:00 AM-06:00 PM,,ho9221676,false,AZ,,,,poll85769793
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,"Mesa City Clerk's Office, 20 E Main St",Mesa,AZ,85201,7:00:00 - 07:00,18:00:00 - 07:00,10-17-16,10-20-16,141,"Mesa City Clerk's Office, 20 E Main St, Mesa, AZ 85201",,07:00 AM-06:00 PM,,ho9221676,false,AZ,,,,poll85769793
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,"Mesa City Clerk's Office, 20 E Main St",Mesa,AZ,85201,7:00:00 - 07:00,18:00:00 - 07:00,10-24-16,10-27-16,142,"Mesa City Clerk's Office, 20 E Main St, Mesa, AZ 85201",,07:00 AM-06:00 PM,,ho9221676,false,AZ,,,,poll85769793
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,"Mesa City Clerk's Office, 20 E Main St",Mesa,AZ,85201,7:00:00 - 07:00,18:00:00 - 07:00,10-31-16,11-03-16,143,"Mesa City Clerk's Office, 20 E Main St, Mesa, AZ 85201",,07:00 AM-06:00 PM,,ho9221676,false,AZ,,,,poll85769793
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,"Phoenix City Hall, 200 W Washington St, 15th Floor",Phoenix,AZ,85003,8:00:00 - 07:00,17:00:00 - 07:00,10-12-16,10-14-16,144,"Phoenix City Hall, 200 W Washington St, 15th Floor, Phoenix, AZ 85003",,08:00 AM-05:00 PM,,ho17332361,false,AZ,,,,poll51964244
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,"Phoenix City Hall, 200 W Washington St, 15th Floor",Phoenix,AZ,85003,8:00:00 - 07:00,17:00:00 - 07:00,10-17-16,10-21-16,145,"Phoenix City Hall, 200 W Washington St, 15th Floor, Phoenix, AZ 85003",,08:00 AM-05:00 PM,,ho17332361,false,AZ,,,,poll51964244
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,"Phoenix City Hall, 200 W Washington St, 15th Floor",Phoenix,AZ,85003,8:00:00 - 07:00,17:00:00 - 07:00,10-24-16,10-28-16,146,"Phoenix City Hall, 200 W Washington St, 15th Floor, Phoenix, AZ 85003",,08:00 AM-05:00 PM,,ho17332361,false,AZ,,,,poll51964244
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,"Phoenix City Hall, 200 W Washington St, 15th Floor",Phoenix,AZ,85003,8:00:00 - 07:00,17:00:00 - 07:00,10-31-16,11-04-16,147,"Phoenix City Hall, 200 W Washington St, 15th Floor, Phoenix, AZ 85003",,08:00 AM-05:00 PM,,ho17332361,false,AZ,,,,poll51964244
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,"Scottsdale City Hall/Election's Office, 3939 N Drinkwater Blvd",Scottsdale,AZ,85251,9:00:00 - 07:00,17:00:00 - 07:00,10-12-16,10-14-16,148,"Scottsdale City Hall/Election's Office, 3939 N Drinkwater Blvd, Scottsdale, AZ 85251",,09:00 AM-05:00 PM,,ho45829012,false,AZ,,,,poll36437049
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,"Scottsdale City Hall/Election's Office, 3939 N Drinkwater Blvd",Scottsdale,AZ,85251,9:00:00 - 07:00,17:00:00 - 07:00,10-17-16,10-21-16,149,"Scottsdale City Hall/Election's Office, 3939 N Drinkwater Blvd, Scottsdale, AZ 85251",,09:00 AM-05:00 PM,,ho45829012,false,AZ,,,,poll36437049
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,"Scottsdale City Hall/Election's Office, 3939 N Drinkwater Blvd",Scottsdale,AZ,85251,9:00:00 - 07:00,17:00:00 - 07:00,10-24-16,10-28-16,150,"Scottsdale City Hall/Election's Office, 3939 N Drinkwater Blvd, Scottsdale, AZ 85251",,09:00 AM-05:00 PM,,ho45829012,false,AZ,,,,poll36437049
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,"Scottsdale City Hall/Election's Office, 3939 N Drinkwater Blvd",Scottsdale,AZ,85251,9:00:00 - 07:00,17:00:00 - 07:00,10-31-16,11-04-16,151,"Scottsdale City Hall/Election's Office, 3939 N Drinkwater Blvd, Scottsdale, AZ 85251",,09:00 AM-05:00 PM,,ho45829012,false,AZ,,,,poll36437049
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,"South Mountain Community Center, 212 E Alta Vista Rd",Phoenix,AZ,85042,8:00:00 - 07:00,17:00:00 - 07:00,10-17-16,10-21-16,152,"South Mountain Community Center, 212 E Alta Vista Rd, Phoenix, AZ 85042",,08:00 AM-05:00 PM,,ho80007431,false,AZ,,,,poll36014047
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,"South Mountain Community Center, 212 E Alta Vista Rd",Phoenix,AZ,85042,10:00:00 - 07:00,16:00:00 - 07:00,10-22-16,10-22-16,153,"South Mountain Community Center, 212 E Alta Vista Rd, Phoenix, AZ 85042",,10:00 AM-04:00 PM,,ho80007431,false,AZ,,,,poll36014047
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,"South Mountain Community Center, 212 E Alta Vista Rd",Phoenix,AZ,85042,8:00:00 - 07:00,17:00:00 - 07:00,10-24-16,10-28-16,154,"South Mountain Community Center, 212 E Alta Vista Rd, Phoenix, AZ 85042",,08:00 AM-05:00 PM,,ho80007431,false,AZ,,,,poll36014047
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,"South Mountain Community Center, 212 E Alta Vista Rd",Phoenix,AZ,85042,10:00:00 - 07:00,16:00:00 - 07:00,10-29-16,10-29-16,155,"South Mountain Community Center, 212 E Alta Vista Rd, Phoenix, AZ 85042",,10:00 AM-04:00 PM,,ho80007431,false,AZ,,,,poll36014047
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,"South Mountain Community Center, 212 E Alta Vista Rd",Phoenix,AZ,85042,8:00:00 - 07:00,17:00:00 - 07:00,10-31-16,11-04-16,156,"South Mountain Community Center, 212 E Alta Vista Rd, Phoenix, AZ 85042",,08:00 AM-05:00 PM,,ho80007431,false,AZ,,,,poll36014047
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,"Surprise City Clerk's Office, 16000 N Civic Center Plaza",Surprise,AZ,85374,8:00:00 - 07:00,17:00:00 - 07:00,10-12-16,10-14-16,157,"Surprise City Clerk's Office, 16000 N Civic Center Plaza, Surprise, AZ 85374",,08:00 AM-05:00 PM,,ho73970394,false,AZ,,,,poll85785908
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,"Surprise City Clerk's Office, 16000 N Civic Center Plaza",Surprise,AZ,85374,8:00:00 - 07:00,17:00:00 - 07:00,10-17-16,10-21-16,158,"Surprise City Clerk's Office, 16000 N Civic Center Plaza, Surprise, AZ 85374",,08:00 AM-05:00 PM,,ho73970394,false,AZ,,,,poll85785908
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,"Surprise City Clerk's Office, 16000 N Civic Center Plaza",Surprise,AZ,85374,8:00:00 - 07:00,17:00:00 - 07:00,10-24-16,10-28-16,159,"Surprise City Clerk's Office, 16000 N Civic Center Plaza, Surprise, AZ 85374",,08:00 AM-05:00 PM,,ho73970394,false,AZ,,,,poll85785908
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,"Surprise City Clerk's Office, 16000 N Civic Center Plaza",Surprise,AZ,85374,8:00:00 - 07:00,17:00:00 - 07:00,10-31-16,11-04-16,160,"Surprise City Clerk's Office, 16000 N Civic Center Plaza, Surprise, AZ 85374",,08:00 AM-05:00 PM,,ho73970394,false,AZ,,,,poll85785908
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,"Tempe - ASU, Safety Escort Office, Palo Verde West Bldg, Room 151, 330 E University Dr",Tempe,AZ,85281,10:00:00 - 07:00,18:00:00 - 07:00,10-12-16,10-12-16,161,"Tempe - ASU, Safety Escort Office, Palo Verde West Bldg, Room 151, 330 E University Dr, Tempe, AZ 85281",,10:00 AM-06:00 PM,,ho98496926,false,AZ,,,,poll28286136
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,"Tempe - ASU, Safety Escort Office, Palo Verde West Bldg, Room 151, 330 E University Dr",Tempe,AZ,85281,10:00:00 - 07:00,17:00:00 - 07:00,10-13-16,10-14-16,162,"Tempe - ASU, Safety Escort Office, Palo Verde West Bldg, Room 151, 330 E University Dr, Tempe, AZ 85281",,10:00 AM-05:00 PM,,ho98496926,false,AZ,,,,poll28286136
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,"Tempe - ASU, Safety Escort Office, Palo Verde West Bldg, Room 151, 330 E University Dr",Tempe,AZ,85281,10:00:00 - 07:00,18:00:00 - 07:00,10-17-16,10-19-16,163,"Tempe - ASU, Safety Escort Office, Palo Verde West Bldg, Room 151, 330 E University Dr, Tempe, AZ 85281",,10:00 AM-06:00 PM,,ho98496926,false,AZ,,,,poll28286136
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,"Tempe - ASU, Safety Escort Office, Palo Verde West Bldg, Room 151, 330 E University Dr",Tempe,AZ,85281,10:00:00 - 07:00,17:00:00 - 07:00,10-20-16,10-21-16,164,"Tempe - ASU, Safety Escort Office, Palo Verde West Bldg, Room 151, 330 E University Dr, Tempe, AZ 85281",,10:00 AM-05:00 PM,,ho98496926,false,AZ,,,,poll28286136
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,"Tempe - ASU, Safety Escort Office, Palo Verde West Bldg, Room 151, 330 E University Dr",Tempe,AZ,85281,10:00:00 - 07:00,18:00:00 - 07:00,10-24-16,10-26-16,165,"Tempe - ASU, Safety Escort Office, Palo Verde West Bldg, Room 151, 330 E University Dr, Tempe, AZ 85281",,10:00 AM-06:00 PM,,ho98496926,false,AZ,,,,poll28286136
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,"Tempe - ASU, Safety Escort Office, Palo Verde West Bldg, Room 151, 330 E University Dr",Tempe,AZ,85281,10:00:00 - 07:00,17:00:00 - 07:00,10-27-16,10-28-16,166,"Tempe - ASU, Safety Escort Office, Palo Verde West Bldg, Room 151, 330 E University Dr, Tempe, AZ 85281",,10:00 AM-05:00 PM,,ho98496926,false,AZ,,,,poll28286136
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,"Tempe - ASU, Safety Escort Office, Palo Verde West Bldg, Room 151, 330 E University Dr",Tempe,AZ,85281,10:00:00 - 07:00,18:00:00 - 07:00,10-31-16,11-02-16,167,"Tempe - ASU, Safety Escort Office, Palo Verde West Bldg, Room 151, 330 E University Dr, Tempe, AZ 85281",,10:00 AM-06:00 PM,,ho98496926,false,AZ,,,,poll28286136
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,"Tempe - ASU, Safety Escort Office, Palo Verde West Bldg, Room 151, 330 E University Dr",Tempe,AZ,85281,10:00:00 - 07:00,17:00:00 - 07:00,11-03-16,11-04-16,168,"Tempe - ASU, Safety Escort Office, Palo Verde West Bldg, Room 151, 330 E University Dr, Tempe, AZ 85281",,10:00 AM-05:00 PM,,ho98496926,false,AZ,,,,poll28286136
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,"Tempe Public Library, 3500 S Rural Rd",Tempe,AZ,85282,10:00:00 - 07:00,18:00:00 - 07:00,10-12-16,10-12-16,169,"Tempe Public Library, 3500 S Rural Rd, Tempe, AZ 85282",,10:00 AM-06:00 PM,,ho91622409,false,AZ,,,,poll93114242
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,"Tempe Public Library, 3500 S Rural Rd",Tempe,AZ,85282,10:00:00 - 07:00,17:00:00 - 07:00,10-13-16,10-14-16,170,"Tempe Public Library, 3500 S Rural Rd, Tempe, AZ 85282",,10:00 AM-05:00 PM,,ho91622409,false,AZ,,,,poll93114242
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,"Tempe Public Library, 3500 S Rural Rd",Tempe,AZ,85282,10:00:00 - 07:00,18:00:00 - 07:00,10-17-16,10-19-16,171,"Tempe Public Library, 3500 S Rural Rd, Tempe, AZ 85282",,10:00 AM-06:00 PM,,ho91622409,false,AZ,,,,poll93114242
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,"Tempe Public Library, 3500 S Rural Rd",Tempe,AZ,85282,10:00:00 - 07:00,17:00:00 - 07:00,10-20-16,10-21-16,172,"Tempe Public Library, 3500 S Rural Rd, Tempe, AZ 85282",,10:00 AM-05:00 PM,,ho91622409,false,AZ,,,,poll93114242
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,"Tempe Public Library, 3500 S Rural Rd",Tempe,AZ,85282,10:00:00 - 07:00,18:00:00 - 07:00,10-24-16,10-26-16,173,"Tempe Public Library, 3500 S Rural Rd, Tempe, AZ 85282",,10:00 AM-06:00 PM,,ho91622409,false,AZ,,,,poll93114242
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,"Tempe Public Library, 3500 S Rural Rd",Tempe,AZ,85282,10:00:00 - 07:00,17:00:00 - 07:00,10-27-16,10-28-16,174,"Tempe Public Library, 3500 S Rural Rd, Tempe, AZ 85282",,10:00 AM-05:00 PM,,ho91622409,false,AZ,,,,poll93114242
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,"Tempe Public Library, 3500 S Rural Rd",Tempe,AZ,85282,10:00:00 - 07:00,18:00:00 - 07:00,10-31-16,11-02-16,175,"Tempe Public Library, 3500 S Rural Rd, Tempe, AZ 85282",,10:00 AM-06:00 PM,,ho91622409,false,AZ,,,,poll93114242
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,"Tempe Public Library, 3500 S Rural Rd",Tempe,AZ,85282,10:00:00 - 07:00,17:00:00 - 07:00,11-03-16,11-04-16,176,"Tempe Public Library, 3500 S Rural Rd, Tempe, AZ 85282",,10:00 AM-05:00 PM,,ho91622409,false,AZ,,,,poll93114242
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,"Wickenburg Town Clerk's Office, 155 N Tegner St",Wickenburg,AZ,85390,7:00:00 - 07:00,18:00:00 - 07:00,10-12-16,10-13-16,177,"Wickenburg Town Clerk's Office, 155 N Tegner St, Wickenburg, AZ 85390",,07:00 AM-06:00 PM,,ho98036040,false,AZ,,,,poll84666519
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,"Wickenburg Town Clerk's Office, 155 N Tegner St",Wickenburg,AZ,85390,7:00:00 - 07:00,18:00:00 - 07:00,10-17-16,10-20-16,178,"Wickenburg Town Clerk's Office, 155 N Tegner St, Wickenburg, AZ 85390",,07:00 AM-06:00 PM,,ho98036040,false,AZ,,,,poll84666519
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,"Wickenburg Town Clerk's Office, 155 N Tegner St",Wickenburg,AZ,85390,7:00:00 - 07:00,18:00:00 - 07:00,10-24-16,10-27-16,179,"Wickenburg Town Clerk's Office, 155 N Tegner St, Wickenburg, AZ 85390",,07:00 AM-06:00 PM,,ho98036040,false,AZ,,,,poll84666519
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,"Wickenburg Town Clerk's Office, 155 N Tegner St",Wickenburg,AZ,85390,7:00:00 - 07:00,18:00:00 - 07:00,10-31-16,11-03-16,180,"Wickenburg Town Clerk's Office, 155 N Tegner St, Wickenburg, AZ 85390",,07:00 AM-06:00 PM,,ho98036040,false,AZ,,,,poll84666519
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,"Youngtown Town Clerk's Office, 12030 N Clubhouse Sq",Youngtown,AZ,85363,8:00:00 - 07:00,16:00:00 - 07:00,10-12-16,10-14-16,181,"Youngtown Town Clerk's Office, 12030 N Clubhouse Sq, Youngtown, AZ 85363",,08:00 AM-04:00 PM,,ho34630811,false,AZ,,,,poll65578551
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,"Youngtown Town Clerk's Office, 12030 N Clubhouse Sq",Youngtown,AZ,85363,8:00:00 - 07:00,16:00:00 - 07:00,10-17-16,10-21-16,182,"Youngtown Town Clerk's Office, 12030 N Clubhouse Sq, Youngtown, AZ 85363",,08:00 AM-04:00 PM,,ho34630811,false,AZ,,,,poll65578551
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,"Youngtown Town Clerk's Office, 12030 N Clubhouse Sq",Youngtown,AZ,85363,8:00:00 - 07:00,16:00:00 - 07:00,10-24-16,10-28-16,183,"Youngtown Town Clerk's Office, 12030 N Clubhouse Sq, Youngtown, AZ 85363",,08:00 AM-04:00 PM,,ho34630811,false,AZ,,,,poll65578551
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,"Youngtown Town Clerk's Office, 12030 N Clubhouse Sq",Youngtown,AZ,85363,8:00:00 - 07:00,16:00:00 - 07:00,10-31-16,11-04-16,184,"Youngtown Town Clerk's Office, 12030 N Clubhouse Sq, Youngtown, AZ 85363",,08:00 AM-04:00 PM,,ho34630811,false,AZ,,,,poll65578551
Mohave County,ocd-division/country:us/state:az/county:mohave,http://www.co.mohave.az.us/ContentPage.aspx?id=129,"(928) 753-0733, opt. 2",elections@mohavecounty.us,"Mohave County Library, 1770 N McCulloch Blvd, Room A",Lake Havasu City,AZ,86403,9:00:00 - 07:00,16:00:00 - 07:00,10-12-16,10-14-16,185,"Mohave County Library, 1770 N McCulloch Blvd, Room A, Lake Havasu City, AZ 86403",,09:00 AM-04:00 PM,,ho50250481,false,AZ,,,,poll77118093
Mohave County,ocd-division/country:us/state:az/county:mohave,http://www.co.mohave.az.us/ContentPage.aspx?id=129,"(928) 753-0733, opt. 2",elections@mohavecounty.us,"Mohave County Library, 1770 N McCulloch Blvd, Room A",Lake Havasu City,AZ,86403,9:00:00 - 07:00,16:00:00 - 07:00,10-17-16,10-21-16,186,"Mohave County Library, 1770 N McCulloch Blvd, Room A, Lake Havasu City, AZ 86403",,09:00 AM-04:00 PM,,ho50250481,false,AZ,,,,poll77118093
Mohave County,ocd-division/country:us/state:az/county:mohave,http://www.co.mohave.az.us/ContentPage.aspx?id=129,"(928) 753-0733, opt. 2",elections@mohavecounty.us,"Mohave County Library, 1770 N McCulloch Blvd, Room A",Lake Havasu City,AZ,86403,9:00:00 - 07:00,16:00:00 - 07:00,10-24-16,10-28-16,187,"Mohave County Library, 1770 N McCulloch Blvd, Room A, Lake Havasu City, AZ 86403",,09:00 AM-04:00 PM,,ho50250481,false,AZ,,,,poll77118093
Mohave County,ocd-division/country:us/state:az/county:mohave,http://www.co.mohave.az.us/ContentPage.aspx?id=129,"(928) 753-0733, opt. 2",elections@mohavecounty.us,"Mohave County Library, 1770 N McCulloch Blvd, Room A",Lake Havasu City,AZ,86403,9:00:00 - 07:00,16:00:00 - 07:00,10-31-16,10-31-16,188,"Mohave County Library, 1770 N McCulloch Blvd, Room A, Lake Havasu City, AZ 86403",,09:00 AM-04:00 PM,,ho50250481,false,AZ,,,,poll77118093
Mohave County,ocd-division/country:us/state:az/county:mohave,http://www.co.mohave.az.us/ContentPage.aspx?id=129,"(928) 753-0733, opt. 2",elections@mohavecounty.us,"Mohave County Library, 1770 N McCulloch Blvd, Room A",Lake Havasu City,AZ,86403,9:00:00 - 07:00,16:00:00 - 07:00,11-02-16,11-02-16,189,"Mohave County Library, 1770 N McCulloch Blvd, Room A, Lake Havasu City, AZ 86403",,09:00 AM-04:00 PM,,ho50250481,false,AZ,,,,poll77118093
Mohave County,ocd-division/country:us/state:az/county:mohave,http://www.co.mohave.az.us/ContentPage.aspx?id=129,"(928) 753-0733, opt. 2",elections@mohavecounty.us,"Mohave County Library, 1770 N McCulloch Blvd, Room A",Lake Havasu City,AZ,86403,9:00:00 - 07:00,16:00:00 - 07:00,11-04-16,11-04-16,190,"Mohave County Library, 1770 N McCulloch Blvd, Room A, Lake Havasu City, AZ 86403",,09:00 AM-04:00 PM,,ho50250481,false,AZ,,,,poll77118093
Mohave County,ocd-division/country:us/state:az/county:mohave,http://www.co.mohave.az.us/ContentPage.aspx?id=129,"(928) 753-0733, opt. 2",elections@mohavecounty.us,"Mohave County Library, 1770 N McCulloch Blvd, Room A",Lake Havasu City,AZ,86403,9:00:00 - 07:00,19:00:00 - 07:00,11-01-16,11-01-16,191,"Mohave County Library, 1770 N McCulloch Blvd, Room A, Lake Havasu City, AZ 86403",,09:00 AM-07:00 PM,,ho50250481,false,AZ,,,,poll77118093
