office-name,ocd-division,homepage-url,phone,email,street,city,state,zip,start_time,end_time,start_date,end_date,notes
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,"Youngtown Town Clerk's Office, 12030 N Clubhouse Sq",Youngtown,AZ,85363,8:00:00 - 07:00,16:00:00 - 07:00,10-17-16,10-21-16,
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,"Youngtown Town Clerk's Office, 12030 N Clubhouse Sq",Youngtown,AZ,85363,8:00:00 - 07:00,16:00:00 - 07:00,10-24-16,10-28-16,
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,"Youngtown Town Clerk's Office, 12030 N Clubhouse Sq",Youngtown,AZ,85363,8:00:00 - 07:00,16:00:00 - 07:00,10-31-16,11-04-16,
Mohave County,ocd-division/country:us/state:az/county:mohave,http://www.co.mohave.az.us/ContentPage.aspx?id=129,"(928) 753-0733, opt. 2",elections@mohavecounty.us,"Mohave County Library, 1770 N McCulloch Blvd, Room A",Lake Havasu City,AZ,86403,9:00:00 - 07:00,16:00:00 - 07:00,10-12-16,10-14-16,https://secure.helpscout.net/conversation/239640073/0/
Mohave County,ocd-division/country:us/state:az/county:mohave,http://www.co.mohave.az.us/ContentPage.aspx?id=129,"(928) 753-0733, opt. 2",elections@mohavecounty.us,"Mohave County Library, 1770 N McCulloch Blvd, Room A",Lake Havasu City,AZ,86403,9:00:00 - 07:00,16:00:00 - 07:00,10-17-16,10-21-16,
Mohave County,ocd-division/country:us/state:az/county:mohave,http://www.co.mohave.az.us/ContentPage.aspx?id=129,"(928) 753-0733, opt. 2",elections@mohavecounty.us,"Mohave County Library, 1770 N McCulloch Blvd, Room A",Lake Havasu City,AZ,86403,9:00:00 - 07:00,16:00:00 - 07:00,10-24-16,10-28-16,
Mohave County,ocd-division/country:us/state:az/county:mohave,http://www.co.mohave.az.us/ContentPage.aspx?id=129,"(928) 753-0733, opt. 2",elections@mohavecounty.us,"Mohave County Library, 1770 N McCulloch Blvd, Room A",Lake Havasu City,AZ,86403,9:00:00 - 07:00,16:00:00 - 07:00,10-31-16,10-31-16,
Mohave County,ocd-division/country:us/state:az/county:mohave,http://www.co.mohave.az.us/ContentPage.aspx?id=129,"(928) 753-0733, opt. 2",elections@mohavecounty.us,"Mohave County Library, 1770 N McCulloch Blvd, Room A",Lake Havasu City,AZ,86403,9:00:00 - 07:00,16:00:00 - 07:00,11-02-16,11-02-16,
Mohave County,ocd-division/country:us/state:az/county:mohave,http://www.co.mohave.az.us/ContentPage.aspx?id=129,"(928) 753-0733, opt. 2",elections@mohavecounty.us,"Mohave County Library, 1770 N McCulloch Blvd, Room A",Lake Havasu City,AZ,86403,9:00:00 - 07:00,16:00:00 - 07:00,11-04-16,11-04-16,
Mohave County,ocd-division/country:us/state:az/county:mohave,http://www.co.mohave.az.us/ContentPage.aspx?id=129,"(928) 753-0733, opt. 2",elections@mohavecounty.us,"Mohave County Library, 1770 N McCulloch Blvd, Room A",Lake Havasu City,AZ,86403,9:00:00 - 07:00,19:00:00 - 07:00,11-01-16,11-01-16,
Mohave County,ocd-division/country:us/state:az/county:mohave,http://www.co.mohave.az.us/ContentPage.aspx?id=129,"(928) 753-0733, opt. 2",elections@mohavecounty.us,"Mohave County Library, 1770 N McCulloch Blvd, Room A",Lake Havasu City,AZ,86403,9:00:00 - 07:00,19:00:00 - 07:00,11-03-16,11-03-16,
Mohave County,ocd-division/country:us/state:az/county:mohave,http://www.co.mohave.az.us/ContentPage.aspx?id=129,"(928) 753-0733, opt. 2",elections@mohavecounty.us,"Mohave County Library, 1770 N McCulloch Blvd, Room A",Lake Havasu City,AZ,86403,10:00:00 - 07:00,15:00:00 - 07:00,10-29-16,10-29-16,
Mohave County,ocd-division/country:us/state:az/county:mohave,http://www.co.mohave.az.us/ContentPage.aspx?id=129,"(928) 753-0733, opt. 2",elections@mohavecounty.us,"Mohave County Library, 1170 E Hancock Rd",Bullhead City,AZ,86442,9:00:00 - 07:00,14:00:00 - 07:00,10-12-16,10-14-16,
Mohave County,ocd-division/country:us/state:az/county:mohave,http://www.co.mohave.az.us/ContentPage.aspx?id=129,"(928) 753-0733, opt. 2",elections@mohavecounty.us,"Mohave County Library, 1170 E Hancock Rd",Bullhead City,AZ,86442,9:00:00 - 07:00,14:00:00 - 07:00,10-17-16,10-21-16,
Mohave County,ocd-division/country:us/state:az/county:mohave,http://www.co.mohave.az.us/ContentPage.aspx?id=129,"(928) 753-0733, opt. 2",elections@mohavecounty.us,"Mohave County Library, 1170 E Hancock Rd",Bullhead City,AZ,86442,9:00:00 - 07:00,16:00:00 - 07:00,10-24-16,10-28-16,
Mohave County,ocd-division/country:us/state:az/county:mohave,http://www.co.mohave.az.us/ContentPage.aspx?id=129,"(928) 753-0733, opt. 2",elections@mohavecounty.us,"Mohave County Library, 1170 E Hancock Rd",Bullhead City,AZ,86442,9:00:00 - 07:00,16:00:00 - 07:00,10-31-16,10-31-16,
Mohave County,ocd-division/country:us/state:az/county:mohave,http://www.co.mohave.az.us/ContentPage.aspx?id=129,"(928) 753-0733, opt. 2",elections@mohavecounty.us,"Mohave County Library, 1170 E Hancock Rd",Bullhead City,AZ,86442,9:00:00 - 07:00,16:00:00 - 07:00,11-02-16,11-02-16,
Mohave County,ocd-division/country:us/state:az/county:mohave,http://www.co.mohave.az.us/ContentPage.aspx?id=129,"(928) 753-0733, opt. 2",elections@mohavecounty.us,"Mohave County Library, 1170 E Hancock Rd",Bullhead City,AZ,86442,9:00:00 - 07:00,16:00:00 - 07:00,11-04-16,11-04-16,
Mohave County,ocd-division/country:us/state:az/county:mohave,http://www.co.mohave.az.us/ContentPage.aspx?id=129,"(928) 753-0733, opt. 2",elections@mohavecounty.us,"Mohave County Library, 1170 E Hancock Rd",Bullhead City,AZ,86442,9:00:00 - 07:00,19:00:00 - 07:00,11-01-16,11-01-16,
Mohave County,ocd-division/country:us/state:az/county:mohave,http://www.co.mohave.az.us/ContentPage.aspx?id=129,"(928) 753-0733, opt. 2",elections@mohavecounty.us,"Mohave County Library, 1170 E Hancock Rd",Bullhead City,AZ,86442,9:00:00 - 07:00,19:00:00 - 07:00,11-03-16,11-03-16,
Mohave County,ocd-division/country:us/state:az/county:mohave,http://www.co.mohave.az.us/ContentPage.aspx?id=129,"(928) 753-0733, opt. 2",elections@mohavecounty.us,"Mohave County Library, 1170 E Hancock Rd",Bullhead City,AZ,86442,10:00:00 - 07:00,15:00:00 - 07:00,10-29-16,10-29-16,
Mohave County,ocd-division/country:us/state:az/county:mohave,http://www.co.mohave.az.us/ContentPage.aspx?id=129,"(928) 753-0733, opt. 2",elections@mohavecounty.us,"Kathryn Heidenreich Senior Center, 1776 Airway, Suite B",Kingman,AZ,86401,9:00:00 - 07:00,14:00:00 - 07:00,10-12-16,10-14-16,
Mohave County,ocd-division/country:us/state:az/county:mohave,http://www.co.mohave.az.us/ContentPage.aspx?id=129,"(928) 753-0733, opt. 2",elections@mohavecounty.us,"Kathryn Heidenreich Senior Center, 1776 Airway, Suite B",Kingman,AZ,86401,9:00:00 - 07:00,14:00:00 - 07:00,10-17-16,10-21-16,
Mohave County,ocd-division/country:us/state:az/county:mohave,http://www.co.mohave.az.us/ContentPage.aspx?id=129,"(928) 753-0733, opt. 2",elections@mohavecounty.us,"Kathryn Heidenreich Senior Center, 1776 Airway, Suite B",Kingman,AZ,86401,9:00:00 - 07:00,16:00:00 - 07:00,10-24-16,10-28-16,
Mohave County,ocd-division/country:us/state:az/county:mohave,http://www.co.mohave.az.us/ContentPage.aspx?id=129,"(928) 753-0733, opt. 2",elections@mohavecounty.us,"Kathryn Heidenreich Senior Center, 1776 Airway, Suite B",Kingman,AZ,86401,9:00:00 - 07:00,16:00:00 - 07:00,10-31-16,11-04-16,
Mohave County,ocd-division/country:us/state:az/county:mohave,http://www.co.mohave.az.us/ContentPage.aspx?id=129,"(928) 753-0733, opt. 2",elections@mohavecounty.us,"Kathryn Heidenreich Senior Center, 1776 Airway, Suite B",Kingman,AZ,86401,10:00:00 - 07:00,15:00:00 - 07:00,10-29-16,10-29-16,
Navajo County,ocd-division/country:us/state:az/county:navajo,http://www.navajocountyaz.gov/Departments/Recorder,(928) 524-4191,laura.sanchez@co.navajo.az.us,"100 East Code Talkers Drive, South Hwy 77",Holbrook,AZ,86025,8:00:00 - 07:00,17:00:00 - 07:00,10-12-16,10-14-16,"Pinon Shopping Center (Bashas)        Wednesday October 12, 2016        10:00am-6:00pm MST
Kayenta Shopping Center Area (Bashas)        Friday October 14, 2016        10:00am-6:00pm MST
Whiteriver - Social Services Building    (Lobby)        Wednesday October 19, 2016        11:00am-6:00pm MST
Kayenta Shopping Center Area (Bashas)        Friday October 21, 2016        10:00am-6:00pm MST
Dilkon Shopping Center (Bashas)        Wednesday October 26, 2016        11:00am-6:00pm MST
Polacca Circle M Store        Friday October 28, 2016        11:00am-6:00pm MST
Show Low Recorder's Office        Mon - Weds Oct 12, 2016 to Nov 4, 2016        8:00am - 5:00pm MST
Holbrook Recorder's Office        Mon - Fri Oct 12, 2016 to Nov 4, 2016        8:00am - 5:00pm MST "
Navajo County,ocd-division/country:us/state:az/county:navajo,http://www.navajocountyaz.gov/Departments/Recorder,(928) 524-4191,laura.sanchez@co.navajo.az.us,"100 East Code Talkers Drive, South Hwy 77",Holbrook,AZ,86025,8:00:00 - 07:00,17:00:00 - 07:00,10-17-16,10-21-16,
Navajo County,ocd-division/country:us/state:az/county:navajo,http://www.navajocountyaz.gov/Departments/Recorder,(928) 524-4191,laura.sanchez@co.navajo.az.us,"100 East Code Talkers Drive, South Hwy 77",Holbrook,AZ,86025,8:00:00 - 07:00,17:00:00 - 07:00,10-24-16,10-28-16,
Navajo County,ocd-division/country:us/state:az/county:navajo,http://www.navajocountyaz.gov/Departments/Recorder,(928) 524-4191,laura.sanchez@co.navajo.az.us,"100 East Code Talkers Drive, South Hwy 77",Holbrook,AZ,86025,8:00:00 - 07:00,17:00:00 - 07:00,10-31-16,11-04-16,
Navajo County,ocd-division/country:us/state:az/county:navajo,http://www.navajocountyaz.gov/Departments/Recorder,(928) 524-4191,laura.sanchez@co.navajo.az.us,180 N. 9th St.,Show Low,AZ,85901,8:00:00 - 07:00,17:00:00 - 07:00,10-12-16,10-12-16,
Navajo County,ocd-division/country:us/state:az/county:navajo,http://www.navajocountyaz.gov/Departments/Recorder,(928) 524-4191,laura.sanchez@co.navajo.az.us,180 N. 9th St.,Show Low,AZ,85901,8:00:00 - 07:00,17:00:00 - 07:00,10-17-16,10-19-16,
Navajo County,ocd-division/country:us/state:az/county:navajo,http://www.navajocountyaz.gov/Departments/Recorder,(928) 524-4191,laura.sanchez@co.navajo.az.us,180 N. 9th St.,Show Low,AZ,85901,8:00:00 - 07:00,17:00:00 - 07:00,10-24-16,10-26-16,
Navajo County,ocd-division/country:us/state:az/county:navajo,http://www.navajocountyaz.gov/Departments/Recorder,(928) 524-4191,laura.sanchez@co.navajo.az.us,180 N. 9th St.,Show Low,AZ,85901,8:00:00 - 07:00,17:00:00 - 07:00,10-31-16,11-02-16,
Navajo County,ocd-division/country:us/state:az/county:navajo,http://www.navajocountyaz.gov/Departments/Recorder,(928) 524-4191,laura.sanchez@co.navajo.az.us,"Polacca Circle M Store, AZ-264",Polacca,AZ,86042,11:00:00 - 07:00,18:00:00 - 07:00,10-28-16,10-28-16,
Navajo County,ocd-division/country:us/state:az/county:navajo,http://www.navajocountyaz.gov/Departments/Recorder,(928) 524-4191,laura.sanchez@co.navajo.az.us,"Dilkon Shopping Center, Bashas, NEC NAVAJO RTE 15 AND 60",Dilkon,AZ,86047,11:00:00 - 07:00,18:00:00 - 07:00,10-26-16,10-26-16,
Navajo County,ocd-division/country:us/state:az/county:navajo,http://www.navajocountyaz.gov/Departments/Recorder,(928) 524-4191,laura.sanchez@co.navajo.az.us,"Kayenta Shopping Center Area, Bashas Grocery Store, Hwy 160 & Hwy 163",Kayenta,AZ,86033,10:00:00 - 07:00,18:00:00 - 07:00,10-21-16,10-21-16,
Navajo County,ocd-division/country:us/state:az/county:navajo,http://www.navajocountyaz.gov/Departments/Recorder,(928) 524-4191,laura.sanchez@co.navajo.az.us,"Social Services Building, Lobby ",Whiteriver,AZ,85941,11:00:00 - 07:00,18:00:00 - 07:00,10-19-16,10-19-16,
Navajo County,ocd-division/country:us/state:az/county:navajo,http://www.navajocountyaz.gov/Departments/Recorder,(928) 524-4191,laura.sanchez@co.navajo.az.us,"Kayenta Shopping Center Area, Bashas' Grocery Store, Hwy 160 & Hwy 163",Kayenta,AZ,86033,10:00:00 - 07:00,18:00:00 - 07:00,10-14-16,10-14-16,
Navajo County,ocd-division/country:us/state:az/county:navajo,http://www.navajocountyaz.gov/Departments/Recorder,(928) 524-4191,laura.sanchez@co.navajo.az.us,"Pinon Shopping Center, Bashas Grocery Store, BIA Route 4 & BIA Route 41",Pinon,AZ,86510,10:00:00 - 07:00,18:00:00 - 07:00,10-12-16,10-12-16,
Pima County,ocd-division/country:us/state:az/county:pima,http://www.recorder.Pima.gov/,(520) 724-4330,recorder@recorder.pima.gov,"County Public Service Center, Recorder’s Main Office, 240 North Stone Avenue",Tucson,AZ,85701,8:00:00 - 07:00,17:00:00 - 07:00,10-12-16,10-14-16,
Pima County,ocd-division/country:us/state:az/county:pima,http://www.recorder.Pima.gov/,(520) 724-4330,recorder@recorder.pima.gov,"County Public Service Center, Recorder’s Main Office, 240 North Stone Avenue",Tucson,AZ,85701,8:00:00 - 07:00,17:00:00 - 07:00,10-17-16,10-21-16,
Pima County,ocd-division/country:us/state:az/county:pima,http://www.recorder.Pima.gov/,(520) 724-4330,recorder@recorder.pima.gov,"County Public Service Center, Recorder’s Main Office, 240 North Stone Avenue",Tucson,AZ,85701,8:00:00 - 07:00,17:00:00 - 07:00,10-24-16,10-28-16,
Pima County,ocd-division/country:us/state:az/county:pima,http://www.recorder.Pima.gov/,(520) 724-4330,recorder@recorder.pima.gov,"County Public Service Center, Recorder’s Main Office, 240 North Stone Avenue",Tucson,AZ,85701,8:00:00 - 07:00,17:00:00 - 07:00,10-31-16,11-04-16,
Pima County,ocd-division/country:us/state:az/county:pima,http://www.recorder.Pima.gov/,(520) 724-4330,recorder@recorder.pima.gov,"County Public Service Center, Recorder’s Main Office, 240 North Stone Avenue",Tucson,AZ,85701,9:00:00 - 07:00,14:00:00 - 07:00,11-05-16,11-05-16,
Pima County,ocd-division/country:us/state:az/county:pima,http://www.recorder.Pima.gov/,(520) 724-4330,recorder@recorder.pima.gov,"County Public Service Center, Recorder’s Main Office, 240 North Stone Avenue",Tucson,AZ,85701,8:00:00 - 07:00,17:00:00 - 07:00,11-07-16,11-07-16,
Pima County,ocd-division/country:us/state:az/county:pima,http://www.recorder.Pima.gov/,(520) 724-4330,recorder@recorder.pima.gov,"Recorder’s East Side Annex, Suite D, 6920 East Broadway Boulevard",Tucson,AZ,85710,8:00:00 - 07:00,17:00:00 - 07:00,10-12-16,10-14-16,
Pima County,ocd-division/country:us/state:az/county:pima,http://www.recorder.Pima.gov/,(520) 724-4330,recorder@recorder.pima.gov,"Recorder’s East Side Annex, Suite D, 6920 East Broadway Boulevard",Tucson,AZ,85710,8:00:00 - 07:00,17:00:00 - 07:00,10-17-16,10-21-16,
Pima County,ocd-division/country:us/state:az/county:pima,http://www.recorder.Pima.gov/,(520) 724-4330,recorder@recorder.pima.gov,"Recorder’s East Side Annex, Suite D, 6920 East Broadway Boulevard",Tucson,AZ,85710,8:00:00 - 07:00,17:00:00 - 07:00,10-24-16,10-28-16,
Pima County,ocd-division/country:us/state:az/county:pima,http://www.recorder.Pima.gov/,(520) 724-4330,recorder@recorder.pima.gov,"Recorder’s East Side Annex, Suite D, 6920 East Broadway Boulevard",Tucson,AZ,85710,8:00:00 - 07:00,17:00:00 - 07:00,10-31-16,11-04-16,
Pima County,ocd-division/country:us/state:az/county:pima,http://www.recorder.Pima.gov/,(520) 724-4330,recorder@recorder.pima.gov,"Recorder’s East Side Annex, Suite D, 6920 East Broadway Boulevard",Tucson,AZ,85710,9:00:00 - 07:00,14:00:00 - 07:00,11-05-16,11-05-16,
Pima County,ocd-division/country:us/state:az/county:pima,http://www.recorder.Pima.gov/,(520) 724-4330,recorder@recorder.pima.gov,"Recorder’s East Side Annex, Suite D, 6920 East Broadway Boulevard",Tucson,AZ,85710,8:00:00 - 07:00,17:00:00 - 07:00,11-07-16,11-07-16,
Pima County,ocd-division/country:us/state:az/county:pima,http://www.recorder.Pima.gov/,(520) 724-4330,recorder@recorder.pima.gov,"Pima County Recorder’s Office Annex, 6550 South Country Club Rd",Tucson,AZ,85756,8:00:00 - 07:00,17:00:00 - 07:00,10-12-16,10-14-16,
Pima County,ocd-division/country:us/state:az/county:pima,http://www.recorder.Pima.gov/,(520) 724-4330,recorder@recorder.pima.gov,"Pima County Recorder’s Office Annex, 6550 South Country Club Rd",Tucson,AZ,85756,8:00:00 - 07:00,17:00:00 - 07:00,10-17-16,10-21-16,
Pima County,ocd-division/country:us/state:az/county:pima,http://www.recorder.Pima.gov/,(520) 724-4330,recorder@recorder.pima.gov,"Pima County Recorder’s Office Annex, 6550 South Country Club Rd",Tucson,AZ,85756,8:00:00 - 07:00,17:00:00 - 07:00,10-24-16,10-28-16,
Pima County,ocd-division/country:us/state:az/county:pima,http://www.recorder.Pima.gov/,(520) 724-4330,recorder@recorder.pima.gov,"Pima County Recorder’s Office Annex, 6550 South Country Club Rd",Tucson,AZ,85756,8:00:00 - 07:00,17:00:00 - 07:00,10-31-16,11-04-16,
Pima County,ocd-division/country:us/state:az/county:pima,http://www.recorder.Pima.gov/,(520) 724-4330,recorder@recorder.pima.gov,"Pima County Recorder’s Office Annex, 6550 South Country Club Rd",Tucson,AZ,85756,9:00:00 - 07:00,14:00:00 - 07:00,11-05-16,11-05-16,
Pima County,ocd-division/country:us/state:az/county:pima,http://www.recorder.Pima.gov/,(520) 724-4330,recorder@recorder.pima.gov,"Pima County Recorder’s Office Annex, 6550 South Country Club Rd",Tucson,AZ,85756,8:00:00 - 07:00,17:00:00 - 07:00,11-07-16,11-07-16,
Pima County,ocd-division/country:us/state:az/county:pima,http://www.recorder.Pima.gov/,(520) 724-4330,recorder@recorder.pima.gov,"Ascension Lutheran Church and School, 1220 W. Magee Road",Tucson,AZ,85704,9:00:00 - 07:00,17:00:00 - 07:00,10-17-16,10-21-16,
Pima County,ocd-division/country:us/state:az/county:pima,http://www.recorder.Pima.gov/,(520) 724-4330,recorder@recorder.pima.gov,"Ascension Lutheran Church and School, 1220 W. Magee Road",Tucson,AZ,85704,9:00:00 - 07:00,17:00:00 - 07:00,10-24-16,10-28-16,
Pima County,ocd-division/country:us/state:az/county:pima,http://www.recorder.Pima.gov/,(520) 724-4330,recorder@recorder.pima.gov,"Ascension Lutheran Church and School, 1220 W. Magee Road",Tucson,AZ,85704,9:00:00 - 07:00,17:00:00 - 07:00,10-31-16,11-04-16,
Pima County,ocd-division/country:us/state:az/county:pima,http://www.recorder.Pima.gov/,(520) 724-4330,recorder@recorder.pima.gov,"Sahuarita Town Hall, 375 West Sahuarita Center Way",Sahuarita,AZ,85629,9:00:00 - 07:00,16:30:00 - 07:00,10-17-16,10-21-16,
Pima County,ocd-division/country:us/state:az/county:pima,http://www.recorder.Pima.gov/,(520) 724-4330,recorder@recorder.pima.gov,"Sahuarita Town Hall, 375 West Sahuarita Center Way",Sahuarita,AZ,85629,9:00:00 - 07:00,16:30:00 - 07:00,10-24-16,10-28-16,
Pima County,ocd-division/country:us/state:az/county:pima,http://www.recorder.Pima.gov/,(520) 724-4330,recorder@recorder.pima.gov,"Sahuarita Town Hall, 375 West Sahuarita Center Way",Sahuarita,AZ,85629,9:00:00 - 07:00,16:30:00 - 07:00,10-31-16,11-04-16,
Pima County,ocd-division/country:us/state:az/county:pima,http://www.recorder.Pima.gov/,(520) 724-4330,recorder@recorder.pima.gov,"ASUA Administration Office, Conference Room, 3rd floor of the Student Union Memorial Building",Tucson,AZ,85721,9:00:00 - 07:00,17:00:00 - 07:00,10-17-16,10-21-16,
Pima County,ocd-division/country:us/state:az/county:pima,http://www.recorder.Pima.gov/,(520) 724-4330,recorder@recorder.pima.gov,"ASUA Administration Office, Conference Room, 3rd floor of the Student Union Memorial Building",Tucson,AZ,85721,9:00:00 - 07:00,17:00:00 - 07:00,10-24-16,10-28-16,
Pima County,ocd-division/country:us/state:az/county:pima,http://www.recorder.Pima.gov/,(520) 724-4330,recorder@recorder.pima.gov,"ASUA Administration Office, Conference Room, 3rd floor of the Student Union Memorial Building",Tucson,AZ,85721,9:00:00 - 07:00,17:00:00 - 07:00,10-31-16,11-04-16,
Pima County,ocd-division/country:us/state:az/county:pima,http://www.recorder.Pima.gov/,(520) 724-4330,recorder@recorder.pima.gov,"Salazar-Ajo Library Conference Room, 33 Plaza Street",Ajo,AZ,85321,9:00:00 - 07:00,17:00:00 - 07:00,10-31-16,11-04-16,
Pima County,ocd-division/country:us/state:az/county:pima,http://www.recorder.Pima.gov/,(520) 724-4330,recorder@recorder.pima.gov,"Pascua Yaqui Tribe Radio Station, 7474 South Camino de Oeste",Tucson,AZ,85746,9:00:00 - 07:00,17:00:00 - 07:00,10-31-16,11-03-16,FOR PASCUA YAQUI TRIBE (only)
Pima County,ocd-division/country:us/state:az/county:pima,http://www.recorder.Pima.gov/,(520) 724-4330,recorder@recorder.pima.gov,"Tohono O’odham High School, Music Room State Rt 86, Mile Marker 74",Sells,AZ,85634,9:00:00 - 07:00,16:00:00 - 07:00,10-24-16,10-25-16,TOHONO O’ODHAM NATION (only)
Pima County,ocd-division/country:us/state:az/county:pima,http://www.recorder.Pima.gov/,(520) 724-4330,recorder@recorder.pima.gov,"Gu Achi District Santa Rosa Multi-Purpose Building, Santa Rosa Community",Sells,AZ,85634,9:00:00 - 07:00,16:00:00 - 07:00,10-26-16,10-26-16,TOHONO O’ODHAM NATION (only)
Pima County,ocd-division/country:us/state:az/county:pima,http://www.recorder.Pima.gov/,(520) 724-4330,recorder@recorder.pima.gov,"San Xavier District Council Chamber, 2018 W San Xavier Rd",Tucson,AZ,85746,9:00:00 - 07:00,16:00:00 - 07:00,10-27-16,10-28-16,TOHONO O’ODHAM NATION (only)
Pima County,ocd-division/country:us/state:az/county:pima,http://www.recorder.Pima.gov/,(520) 724-4330,recorder@recorder.pima.gov,Tohono O'odham Legislative Council Chambers,Sells,AZ,85634,9:00:00 - 07:00,16:00:00 - 07:00,10-31-16,11-04-16,TOHONO O’ODHAM NATION (only)
Pinal County,ocd-division/country:us/state:az/county:pinal,http://pinalcountyaz.gov/Recorder/Pages/home.aspx,(520) 866-6830,virginia.ross@pinalcountyaz.gov,"31 North Pinal Street, Bldg. E",Florence,AZ,85132,8:00:00 - 07:00,17:00:00 - 07:00,10-12-16,10-14-16,"October 12 - November 4, 2016 Times here: http://pinalcountyaz.gov/Recorder/Pages/EarlyVoteRegister.aspx"
Pinal County,ocd-division/country:us/state:az/county:pinal,http://pinalcountyaz.gov/Recorder/Pages/home.aspx,(520) 866-6830,virginia.ross@pinalcountyaz.gov,"31 North Pinal Street, Bldg. E",Florence,AZ,85132,8:00:00 - 07:00,17:00:00 - 07:00,10-17-16,10-21-16,Voter Registration Office - Florence
Pinal County,ocd-division/country:us/state:az/county:pinal,http://pinalcountyaz.gov/Recorder/Pages/home.aspx,(520) 866-6830,virginia.ross@pinalcountyaz.gov,"31 North Pinal Street, Bldg. E",Florence,AZ,85132,8:00:00 - 07:00,17:00:00 - 07:00,10-24-16,10-28-16,"31 N Pinal St, Building E"
Pinal County,ocd-division/country:us/state:az/county:pinal,http://pinalcountyaz.gov/Recorder/Pages/home.aspx,(520) 866-6830,virginia.ross@pinalcountyaz.gov,"31 North Pinal Street, Bldg. E",Florence,AZ,85132,8:00:00 - 07:00,17:00:00 - 07:00,10-31-16,11-04-16,"Mon – Fri, 8:00 am – 5:00 pm"
Pinal County,ocd-division/country:us/state:az/county:pinal,http://pinalcountyaz.gov/Recorder/Pages/home.aspx,(520) 866-6830,virginia.ross@pinalcountyaz.gov,575 N Idaho Rd #800,Apache Junction,AZ,85119,8:00:00 - 07:00,16:30:00 - 07:00,10-12-16,10-14-16,
Pinal County,ocd-division/country:us/state:az/county:pinal,http://pinalcountyaz.gov/Recorder/Pages/home.aspx,(520) 866-6830,virginia.ross@pinalcountyaz.gov,575 N Idaho Rd #800,Apache Junction,AZ,85119,8:00:00 - 07:00,16:30:00 - 07:00,10-17-16,10-21-16,Pinal County Recorder’s Office – Apache Junction
Pinal County,ocd-division/country:us/state:az/county:pinal,http://pinalcountyaz.gov/Recorder/Pages/home.aspx,(520) 866-6830,virginia.ross@pinalcountyaz.gov,575 N Idaho Rd #800,Apache Junction,AZ,85119,8:00:00 - 07:00,16:30:00 - 07:00,10-24-16,10-28-16,"575 N Idaho Rd, #800"
Pinal County,ocd-division/country:us/state:az/county:pinal,http://pinalcountyaz.gov/Recorder/Pages/home.aspx,(520) 866-6830,virginia.ross@pinalcountyaz.gov,575 N Idaho Rd #800,Apache Junction,AZ,85119,8:00:00 - 07:00,16:30:00 - 07:00,10-31-16,11-04-16,"Mon – Fri, 8:00 am – 4:30 pm"
Pinal County,ocd-division/country:us/state:az/county:pinal,http://pinalcountyaz.gov/Recorder/Pages/home.aspx,(520) 866-6830,virginia.ross@pinalcountyaz.gov,"820 E Cottonwood Ln, Ste A-2",Casa Grande,AZ,85122,8:00:00 - 07:00,16:30:00 - 07:00,10-12-16,10-14-16,
Pinal County,ocd-division/country:us/state:az/county:pinal,http://pinalcountyaz.gov/Recorder/Pages/home.aspx,(520) 866-6830,virginia.ross@pinalcountyaz.gov,"820 E Cottonwood Ln, Ste A-2",Casa Grande,AZ,85122,8:00:00 - 07:00,16:30:00 - 07:00,10-17-16,10-21-16,Pinal County Recorder’s Office – Casa Grande
Pinal County,ocd-division/country:us/state:az/county:pinal,http://pinalcountyaz.gov/Recorder/Pages/home.aspx,(520) 866-6830,virginia.ross@pinalcountyaz.gov,"820 E Cottonwood Ln, Ste A-2",Casa Grande,AZ,85122,8:00:00 - 07:00,16:30:00 - 07:00,10-24-16,10-28-16,"820 E Cottonwood Ln, Ste A-2"
Pinal County,ocd-division/country:us/state:az/county:pinal,http://pinalcountyaz.gov/Recorder/Pages/home.aspx,(520) 866-6830,virginia.ross@pinalcountyaz.gov,"820 E Cottonwood Ln, Ste A-2",Casa Grande,AZ,85122,8:00:00 - 07:00,16:30:00 - 07:00,10-31-16,11-04-16,"Mon – Fri, 8:00 am – 4:30 pm"
Santa Cruz County,ocd-division/country:us/state:az/county:santa_cruz,http://az-santacruzcounty.civicplus.com/287/Recorder,(520) 375-7990,ssainz@santacruzcountyaz.gov,"2150 N. Congress Drive, Suite 119",Nogales,AZ,85621,8:00:00 - 07:00,17:00:00 - 07:00,10-12-16,10-14-16,"2150 N Congress (main office) from Oct 12 to Nov 4, M-F 8-5 // Tubac Community Center, 50 Bridge Rd, Tubac, Oct 22 9-1 // Nogales Pub Wks, Oct 22 2-5 275 Rio Rico Dr., Rio Rico, AZ // Patagonia Town Hall, 310 McKeown Ave, Patagonia, AZ 85624 Oct 29 9-12 // Sonoita Fire House [3173 State Highway 83, Sonoita, AZ 85637], Oct 29 2-5 "
