office-name,official-title,ocd-division,division-description,homepage-url,phone,email,street,dirs,city,state,zip,start_time,end_time,start_date,end_date,is_subject_to_change,notes
LaGrange County,County Voter Registration,ocd-division/country:us/state:in/county:lagrange,LaGrange County IN,http://www.lagrangecounty.org/index.php/goverment/clerk/16-clerk-contact-information,(260) 499-6392,dbontrager@lagrangecounty.org or voterregistration@lagrangecounty.org,105 North Detroit Street,,LaGrange,IN,46761,08:30:00 - 04:00,12:00:00 - 04:00,10/24/16,10/28/16,FALSE,
LaGrange County,County Voter Registration,ocd-division/country:us/state:in/county:lagrange,LaGrange County IN,http://www.lagrangecounty.org/index.php/goverment/clerk/16-clerk-contact-information,(260) 499-6392,dbontrager@lagrangecounty.org or voterregistration@lagrangecounty.org,105 North Detroit Street,,LaGrange,IN,46761,13:00:00 - 04:00,15:30:00 - 04:00,10/24/16,10/28/16,FALSE,
LaGrange County,County Voter Registration,ocd-division/country:us/state:in/county:lagrange,LaGrange County IN,http://www.lagrangecounty.org/index.php/goverment/clerk/16-clerk-contact-information,(260) 499-6392,dbontrager@lagrangecounty.org or voterregistration@lagrangecounty.org,105 North Detroit Street,,LaGrange,IN,46761,09:00:00 - 04:00,16:00:00 - 04:00,10/29/16,10/29/16,FALSE,
LaGrange County,County Voter Registration,ocd-division/country:us/state:in/county:lagrange,LaGrange County IN,http://www.lagrangecounty.org/index.php/goverment/clerk/16-clerk-contact-information,(260) 499-6392,dbontrager@lagrangecounty.org or voterregistration@lagrangecounty.org,105 North Detroit Street,,LaGrange,IN,46761,08:30:00 - 04:00,12:00:00 - 04:00,10/31/16,11/4/16,FALSE,
LaGrange County,County Voter Registration,ocd-division/country:us/state:in/county:lagrange,LaGrange County IN,http://www.lagrangecounty.org/index.php/goverment/clerk/16-clerk-contact-information,(260) 499-6392,dbontrager@lagrangecounty.org or voterregistration@lagrangecounty.org,105 North Detroit Street,,LaGrange,IN,46761,13:00:00 - 04:00,15:30:00 - 04:00,10/31/16,11/4/16,FALSE,
LaGrange County,County Voter Registration,ocd-division/country:us/state:in/county:lagrange,LaGrange County IN,http://www.lagrangecounty.org/index.php/goverment/clerk/16-clerk-contact-information,(260) 499-6392,dbontrager@lagrangecounty.org or voterregistration@lagrangecounty.org,105 North Detroit Street,,LaGrange,IN,46761,09:00:00 - 04:00,16:00:00 - 04:00,11/5/16,11/5/16,FALSE,
LaGrange County,County Voter Registration,ocd-division/country:us/state:in/county:lagrange,LaGrange County IN,http://www.lagrangecounty.org/index.php/goverment/clerk/16-clerk-contact-information,(260) 499-6392,dbontrager@lagrangecounty.org or voterregistration@lagrangecounty.org,105 North Detroit Street,,LaGrange,IN,46761,08:30:00 - 05:00,12:00:00 - 05:00,11/7/16,11/7/16,FALSE,
Lake County,County Board of Elections and Registration,ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,"2293 North Main Street, A-205",,Crown Point,IN,46307,08:30:00 - 05:00,16:30:00 - 05:00,10/12/16,10/12/16,FALSE,"THIS LOCATION: Oct 12 - Nov 4 (M - F) M, T, W, F 8:30 - 4:30 and TH: 8:30 - 7:00p.m.  2 Saturdays prior: 8 - 3; SEE THIS WEBSITE FOR SATELLITE LOCATIONS (same as primary EXCEPT for Gary County which is not included) https://www.lakecountyin.org/portal/media-type/html/group/voters/page/default.psml/js_pane/P-13b9cba7c46-107fa. The times for ALL the 9 satellites are as follows: M, T, W, F 9:00 - 3:00pm. THURSDAYS 9:00 - 7:00 and 2 Saturdays prior to election: 9:00 - 2:00. ALL LOCATIONS Nov 7 END AT NOON"
Lake County,County Board of Elections and Registration,ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,"2293 North Main Street, A-205",,Crown Point,IN,46307,08:30:00 - 05:00,19:00:00 - 04:00,10/13/16,10/13/16,FALSE,
Lake County,County Board of Elections and Registration,ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,"2293 North Main Street, A-205",,Crown Point,IN,46307,08:30:00 - 05:00,16:30:00 - 05:00,10/14/16,10/14/16,FALSE,
Lake County,County Board of Elections and Registration,ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,"2293 North Main Street, A-205",,Crown Point,IN,46307,08:30:00 - 05:00,16:30:00 - 05:00,10/17/16,10/19/16,FALSE,
Lake County,County Board of Elections and Registration,ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,"2293 North Main Street, A-205",,Crown Point,IN,46307,08:30:00 - 05:00,19:00:00 - 04:00,10/20/16,10/20/16,FALSE,
Lake County,County Board of Elections and Registration,ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,"2293 North Main Street, A-205",,Crown Point,IN,46307,08:30:00 - 05:00,16:30:00 - 05:00,10/21/16,10/21/16,FALSE,
Lake County,County Board of Elections and Registration,ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,"2293 North Main Street, A-205",,Crown Point,IN,46307,08:30:00 - 05:00,16:30:00 - 05:00,10/24/16,10/26/16,FALSE,
Lake County,County Board of Elections and Registration,ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,"2293 North Main Street, A-205",,Crown Point,IN,46307,08:30:00 - 05:00,19:00:00 - 04:00,10/27/16,10/27/16,FALSE,
Lake County,County Board of Elections and Registration,ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,"2293 North Main Street, A-205",,Crown Point,IN,46307,08:30:00 - 05:00,16:30:00 - 05:00,10/28/16,10/28/16,FALSE,
Lake County,County Board of Elections and Registration,ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,"2293 North Main Street, A-205",,Crown Point,IN,46307,08:00:00 - 05:00,15:00:00 - 05:00,10/29/16,10/29/16,FALSE,
Lake County,County Board of Elections and Registration,ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,"2293 North Main Street, A-205",,Crown Point,IN,46307,08:30:00 - 05:00,16:30:00 - 05:00,10/31/16,11/2/16,FALSE,
Lake County,County Board of Elections and Registration,ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,"2293 North Main Street, A-205",,Crown Point,IN,46307,08:30:00 - 05:00,19:00:00 - 04:00,11/3/16,11/3/16,FALSE,
Lake County,County Board of Elections and Registration,ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,"2293 North Main Street, A-205",,Crown Point,IN,46307,08:30:00 - 05:00,16:30:00 - 05:00,11/4/16,11/4/16,FALSE,
Lake County,County Board of Elections and Registration,ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,"2293 North Main Street, A-205",,Crown Point,IN,46307,08:00:00 - 05:00,15:00:00 - 05:00,11/5/16,11/5/16,FALSE,
Lake County,County Board of Elections and Registration,ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,"2293 North Main Street, A-205",,Crown Point,IN,46307,08:30:00 - 06:00,12:00:00 - 06:00,11/7/16,11/7/16,FALSE,
Lake County,L.A.J.C. (EC County CT HSE),ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,3711 Main St. ,,East Chicago,IN,46312,09:00:00 - 05:00,15:00:00 - 05:00,10/12/16,10/12/16,FALSE,
Lake County,L.A.J.C. (EC County CT HSE),ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,3711 Main St. ,,East Chicago,IN,46312,09:00:00 - 05:00,19:00:00 - 05:00,10/13/16,10/13/16,FALSE,
Lake County,L.A.J.C. (EC County CT HSE),ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,3711 Main St. ,,East Chicago,IN,46312,09:00:00 - 05:00,15:00:00 - 05:00,10/14/16,10/14/16,FALSE,
Lake County,L.A.J.C. (EC County CT HSE),ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,3711 Main St. ,,East Chicago,IN,46312,09:00:00 - 05:00,15:00:00 - 05:00,10/17/16,10/19/16,FALSE,
Lake County,L.A.J.C. (EC County CT HSE),ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,3711 Main St. ,,East Chicago,IN,46312,09:00:00 - 05:00,19:00:00 - 05:00,10/20/16,10/20/16,FALSE,
Lake County,L.A.J.C. (EC County CT HSE),ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,3711 Main St. ,,East Chicago,IN,46312,09:00:00 - 05:00,15:00:00 - 05:00,10/21/16,10/21/16,FALSE,
Lake County,L.A.J.C. (EC County CT HSE),ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,3711 Main St. ,,East Chicago,IN,46312,09:00:00 - 05:00,15:00:00 - 05:00,10/24/16,10/26/16,FALSE,
Lake County,L.A.J.C. (EC County CT HSE),ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,3711 Main St. ,,East Chicago,IN,46312,09:00:00 - 05:00,19:00:00 - 05:00,10/27/16,10/27/16,FALSE,
Lake County,L.A.J.C. (EC County CT HSE),ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,3711 Main St. ,,East Chicago,IN,46312,09:00:00 - 05:00,15:00:00 - 05:00,10/28/16,10/28/16,FALSE,
Lake County,L.A.J.C. (EC County CT HSE),ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,3711 Main St. ,,East Chicago,IN,46312,09:00:00 - 05:00,14:00:00 - 05:00,10/29/16,10/29/16,FALSE,
Lake County,L.A.J.C. (EC County CT HSE),ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,3711 Main St. ,,East Chicago,IN,46312,09:00:00 - 05:00,15:00:00 - 05:00,10/31/16,11/2/16,FALSE,
Lake County,L.A.J.C. (EC County CT HSE),ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,3711 Main St. ,,East Chicago,IN,46312,09:00:00 - 05:00,19:00:00 - 05:00,11/3/16,11/3/16,FALSE,
Lake County,L.A.J.C. (EC County CT HSE),ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,3711 Main St. ,,East Chicago,IN,46312,09:00:00 - 05:00,15:00:00 - 05:00,11/4/16,11/4/16,FALSE,
Lake County,L.A.J.C. (EC County CT HSE),ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,3711 Main St. ,,East Chicago,IN,46312,09:00:00 - 05:00,14:00:00 - 05:00,11/5/16,11/5/16,FALSE,
Lake County,L.A.J.C. (EC County CT HSE),ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,3711 Main St. ,,East Chicago,IN,46312,09:00:00 - 06:00,12:00:00 - 06:00,11/7/16,11/7/16,FALSE,
Lake County,Hammond County Courthouse,ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,232 Russell St. ,,Hammond,IN,46320,09:00:00 - 05:00,15:00:00 - 05:00,10/12/16,10/12/16,FALSE,
Lake County,Hammond County Courthouse,ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,232 Russell St. ,,Hammond,IN,46320,09:00:00 - 05:00,19:00:00 - 05:00,10/13/16,10/13/16,FALSE,
Lake County,Hammond County Courthouse,ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,232 Russell St. ,,Hammond,IN,46320,09:00:00 - 05:00,15:00:00 - 05:00,10/14/16,10/14/16,FALSE,
Lake County,Hammond County Courthouse,ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,232 Russell St. ,,Hammond,IN,46320,09:00:00 - 05:00,15:00:00 - 05:00,10/17/16,10/19/16,FALSE,
Lake County,Hammond County Courthouse,ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,232 Russell St. ,,Hammond,IN,46320,09:00:00 - 05:00,19:00:00 - 05:00,10/20/16,10/20/16,FALSE,
Lake County,Hammond County Courthouse,ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,232 Russell St. ,,Hammond,IN,46320,09:00:00 - 05:00,15:00:00 - 05:00,10/21/16,10/21/16,FALSE,
Lake County,Hammond County Courthouse,ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,232 Russell St. ,,Hammond,IN,46320,09:00:00 - 05:00,15:00:00 - 05:00,10/24/16,10/26/16,FALSE,
Lake County,Hammond County Courthouse,ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,232 Russell St. ,,Hammond,IN,46320,09:00:00 - 05:00,19:00:00 - 05:00,10/27/16,10/27/16,FALSE,
Lake County,Hammond County Courthouse,ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,232 Russell St. ,,Hammond,IN,46320,09:00:00 - 05:00,15:00:00 - 05:00,10/28/16,10/28/16,FALSE,
Lake County,Hammond County Courthouse,ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,232 Russell St. ,,Hammond,IN,46320,09:00:00 - 05:00,14:00:00 - 05:00,10/29/16,10/29/16,FALSE,
Lake County,Hammond County Courthouse,ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,232 Russell St. ,,Hammond,IN,46320,09:00:00 - 05:00,15:00:00 - 05:00,10/31/16,11/2/16,FALSE,
Lake County,Hammond County Courthouse,ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,232 Russell St. ,,Hammond,IN,46320,09:00:00 - 05:00,19:00:00 - 05:00,11/3/16,11/3/16,FALSE,
Lake County,Hammond County Courthouse,ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,232 Russell St. ,,Hammond,IN,46320,09:00:00 - 05:00,15:00:00 - 05:00,11/4/16,11/4/16,FALSE,
Lake County,Hammond County Courthouse,ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,232 Russell St. ,,Hammond,IN,46320,09:00:00 - 05:00,14:00:00 - 05:00,11/5/16,11/5/16,FALSE,
Lake County,Hammond County Courthouse,ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,232 Russell St. ,,Hammond,IN,46320,09:00:00 - 06:00,12:00:00 - 06:00,11/7/16,11/7/16,FALSE,
Lake County,Hobart Police Comm. Center,ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,705 E. 4th St. ,,Hobart,IN,46342,09:00:00 - 05:00,15:00:00 - 05:00,10/12/16,10/12/16,FALSE,
Lake County,Hobart Police Comm. Center,ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,705 E. 4th St. ,,Hobart,IN,46342,09:00:00 - 05:00,19:00:00 - 05:00,10/13/16,10/13/16,FALSE,
Lake County,Hobart Police Comm. Center,ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,705 E. 4th St. ,,Hobart,IN,46342,09:00:00 - 05:00,15:00:00 - 05:00,10/14/16,10/14/16,FALSE,
Lake County,Hobart Police Comm. Center,ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,705 E. 4th St. ,,Hobart,IN,46342,09:00:00 - 05:00,15:00:00 - 05:00,10/17/16,10/19/16,FALSE,
Lake County,Hobart Police Comm. Center,ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,705 E. 4th St. ,,Hobart,IN,46342,09:00:00 - 05:00,19:00:00 - 05:00,10/20/16,10/20/16,FALSE,
Lake County,Hobart Police Comm. Center,ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,705 E. 4th St. ,,Hobart,IN,46342,09:00:00 - 05:00,15:00:00 - 05:00,10/21/16,10/21/16,FALSE,
Lake County,Hobart Police Comm. Center,ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,705 E. 4th St. ,,Hobart,IN,46342,09:00:00 - 05:00,15:00:00 - 05:00,10/24/16,10/26/16,FALSE,
Lake County,Hobart Police Comm. Center,ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,705 E. 4th St. ,,Hobart,IN,46342,09:00:00 - 05:00,19:00:00 - 05:00,10/27/16,10/27/16,FALSE,
Lake County,Hobart Police Comm. Center,ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,705 E. 4th St. ,,Hobart,IN,46342,09:00:00 - 05:00,15:00:00 - 05:00,10/28/16,10/28/16,FALSE,
Lake County,Hobart Police Comm. Center,ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,705 E. 4th St. ,,Hobart,IN,46342,09:00:00 - 05:00,14:00:00 - 05:00,10/29/16,10/29/16,FALSE,
Lake County,Hobart Police Comm. Center,ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,705 E. 4th St. ,,Hobart,IN,46342,09:00:00 - 05:00,15:00:00 - 05:00,10/31/16,11/2/16,FALSE,
Lake County,Hobart Police Comm. Center,ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,705 E. 4th St. ,,Hobart,IN,46342,09:00:00 - 05:00,19:00:00 - 05:00,11/3/16,11/3/16,FALSE,
Lake County,Hobart Police Comm. Center,ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,705 E. 4th St. ,,Hobart,IN,46342,09:00:00 - 05:00,15:00:00 - 05:00,11/4/16,11/4/16,FALSE,
Lake County,Hobart Police Comm. Center,ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,705 E. 4th St. ,,Hobart,IN,46342,09:00:00 - 05:00,14:00:00 - 05:00,11/5/16,11/5/16,FALSE,
Lake County,Hobart Police Comm. Center,ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,705 E. 4th St. ,,Hobart,IN,46342,09:00:00 - 06:00,12:00:00 - 06:00,11/7/16,11/7/16,FALSE,
Lake County,Lowell Town Hall,ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,501 E. Main St. ,,Lowell,IN,46356,09:00:00 - 05:00,15:00:00 - 05:00,10/12/16,10/12/16,FALSE,
Lake County,Lowell Town Hall,ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,501 E. Main St. ,,Lowell,IN,46356,09:00:00 - 05:00,19:00:00 - 05:00,10/13/16,10/13/16,FALSE,
Lake County,Lowell Town Hall,ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,501 E. Main St. ,,Lowell,IN,46356,09:00:00 - 05:00,15:00:00 - 05:00,10/14/16,10/14/16,FALSE,
Lake County,Lowell Town Hall,ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,501 E. Main St. ,,Lowell,IN,46356,09:00:00 - 05:00,15:00:00 - 05:00,10/17/16,10/19/16,FALSE,
Lake County,Lowell Town Hall,ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,501 E. Main St. ,,Lowell,IN,46356,09:00:00 - 05:00,19:00:00 - 05:00,10/20/16,10/20/16,FALSE,
Lake County,Lowell Town Hall,ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,501 E. Main St. ,,Lowell,IN,46356,09:00:00 - 05:00,15:00:00 - 05:00,10/21/16,10/21/16,FALSE,
Lake County,Lowell Town Hall,ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,501 E. Main St. ,,Lowell,IN,46356,09:00:00 - 05:00,15:00:00 - 05:00,10/24/16,10/26/16,FALSE,
Lake County,Lowell Town Hall,ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,501 E. Main St. ,,Lowell,IN,46356,09:00:00 - 05:00,19:00:00 - 05:00,10/27/16,10/27/16,FALSE,
Lake County,Lowell Town Hall,ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,501 E. Main St. ,,Lowell,IN,46356,09:00:00 - 05:00,15:00:00 - 05:00,10/28/16,10/28/16,FALSE,
Lake County,Lowell Town Hall,ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,501 E. Main St. ,,Lowell,IN,46356,09:00:00 - 05:00,14:00:00 - 05:00,10/29/16,10/29/16,FALSE,
Lake County,Lowell Town Hall,ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,501 E. Main St. ,,Lowell,IN,46356,09:00:00 - 05:00,15:00:00 - 05:00,10/31/16,11/2/16,FALSE,
Lake County,Lowell Town Hall,ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,501 E. Main St. ,,Lowell,IN,46356,09:00:00 - 05:00,19:00:00 - 05:00,11/3/16,11/3/16,FALSE,
Lake County,Lowell Town Hall,ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,501 E. Main St. ,,Lowell,IN,46356,09:00:00 - 05:00,15:00:00 - 05:00,11/4/16,11/4/16,FALSE,
Lake County,Lowell Town Hall,ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,501 E. Main St. ,,Lowell,IN,46356,09:00:00 - 05:00,14:00:00 - 05:00,11/5/16,11/5/16,FALSE,
Lake County,Lowell Town Hall,ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,501 E. Main St. ,,Lowell,IN,46356,09:00:00 - 06:00,12:00:00 - 06:00,11/7/16,11/7/16,FALSE,
Lake County,Munster Town Hall,ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,1005 Ridge Rd. ,,Munster,IN,46321,09:00:00 - 05:00,15:00:00 - 05:00,10/12/16,10/12/16,FALSE,
Lake County,Munster Town Hall,ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,1005 Ridge Rd. ,,Munster,IN,46321,09:00:00 - 05:00,19:00:00 - 05:00,10/13/16,10/13/16,FALSE,
Lake County,Munster Town Hall,ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,1005 Ridge Rd. ,,Munster,IN,46321,09:00:00 - 05:00,15:00:00 - 05:00,10/14/16,10/14/16,FALSE,
Lake County,Munster Town Hall,ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,1005 Ridge Rd. ,,Munster,IN,46321,09:00:00 - 05:00,15:00:00 - 05:00,10/17/16,10/19/16,FALSE,
