office_name,office_title,ocd_division,description,homepage,phone,email,loc_name,address_one,address_two,city,state,zip,start_time,end_time,start_date,end_date,appointment_one,appointment_two,appointment_three,subject_to_change,index,name,address_line,directions,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
Fremont County,County Clerk,ocd-division/country:us/state:id/county:fremont,Fremont County ID,http://www.co.fremont.id.us/,(208) 624-7332,llewis@co.fremont.id.us,Fremont County Courthouse,151 W 1st N,Room 12,St Anthony,ID,83445-1548,8:00:00 - 06:00,17:00:00 - 06:00,10/3/16,10/7/16,no,no,,,129,Fremont County Courthouse,"151 W 1st N, Room 12, St Anthony, ID 83445",,08:00 AM - 05:00 PM,,ho61858387,false,true,,,,poll72846402
Fremont County,County Clerk,ocd-division/country:us/state:id/county:fremont,Fremont County ID,http://www.co.fremont.id.us/,(208) 624-7332,llewis@co.fremont.id.us,Fremont County Courthouse,151 W 1st N,Room 12,St Anthony,ID,83445-1548,8:00:00 - 06:00,17:00:00 - 06:00,10/11/16,10/14/16,no,no,,,130,Fremont County Courthouse,"151 W 1st N, Room 12, St Anthony, ID 83445",,08:00 AM - 05:00 PM,,ho61858387,false,true,,,,poll72846402
Fremont County,County Clerk,ocd-division/country:us/state:id/county:fremont,Fremont County ID,http://www.co.fremont.id.us/,(208) 624-7332,llewis@co.fremont.id.us,Fremont County Courthouse,151 W 1st N,Room 12,St Anthony,ID,83445-1548,8:00:00 - 06:00,17:00:00 - 06:00,10/17/16,10/21/16,no,no,,,131,Fremont County Courthouse,"151 W 1st N, Room 12, St Anthony, ID 83445",,08:00 AM - 05:00 PM,,ho61858387,false,true,,,,poll72846402
Fremont County,County Clerk,ocd-division/country:us/state:id/county:fremont,Fremont County ID,http://www.co.fremont.id.us/,(208) 624-7332,llewis@co.fremont.id.us,Fremont County Courthouse,151 W 1st N,Room 12,St Anthony,ID,83445-1548,8:00:00 - 06:00,17:00:00 - 06:00,10/24/16,10/28/16,no,no,,,132,Fremont County Courthouse,"151 W 1st N, Room 12, St Anthony, ID 83445",,08:00 AM - 05:00 PM,,ho61858387,false,true,,,,poll72846402
Fremont County,County Clerk,ocd-division/country:us/state:id/county:fremont,Fremont County ID,http://www.co.fremont.id.us/,(208) 624-7332,llewis@co.fremont.id.us,Fremont County Courthouse,151 W 1st N,Room 12,St Anthony,ID,83445-1548,8:00:00 - 06:00,17:00:00 - 06:00,10/31/16,11/4/16,no,no,,,133,Fremont County Courthouse,"151 W 1st N, Room 12, St Anthony, ID 83445",,08:00 AM - 05:00 PM,,ho61858387,false,true,,,,poll72846402
Gem County,County Clerk,ocd-division/country:us/state:id/county:gem,Gem County ID,http://www.co.gem.id.us/,(208) 365-4561,elections@co.gem.id.us,Gem County Clerk,415 E Main,Room 202,Emmett,ID,83617-3096,8:00:00 - 06:00,17:00:00 - 06:00,9/23/16,9/23/16,no,no,,,134,Gem County Clerk,"415 E Main, Room 202, Emmett, ID 83617",,08:00 AM - 05:00 PM,,ho66207983,false,true,,,,poll92621502
Gem County,County Clerk,ocd-division/country:us/state:id/county:gem,Gem County ID,http://www.co.gem.id.us/,(208) 365-4561,elections@co.gem.id.us,Gem County Clerk,415 E Main,Room 202,Emmett,ID,83617-3096,8:00:00 - 06:00,17:00:00 - 06:00,9/26/16,9/30/16,no,no,,,135,Gem County Clerk,"415 E Main, Room 202, Emmett, ID 83617",,08:00 AM - 05:00 PM,,ho66207983,false,true,,,,poll92621502
Gem County,County Clerk,ocd-division/country:us/state:id/county:gem,Gem County ID,http://www.co.gem.id.us/,(208) 365-4561,elections@co.gem.id.us,Gem County Clerk,415 E Main,Room 202,Emmett,ID,83617-3096,8:00:00 - 06:00,17:00:00 - 06:00,10/3/16,10/7/16,no,no,,,136,Gem County Clerk,"415 E Main, Room 202, Emmett, ID 83617",,08:00 AM - 05:00 PM,,ho66207983,false,true,,,,poll92621502
Gem County,County Clerk,ocd-division/country:us/state:id/county:gem,Gem County ID,http://www.co.gem.id.us/,(208) 365-4561,elections@co.gem.id.us,Gem County Clerk,415 E Main,Room 202,Emmett,ID,83617-3096,8:00:00 - 06:00,17:00:00 - 06:00,10/11/16,10/14/16,no,no,,,137,Gem County Clerk,"415 E Main, Room 202, Emmett, ID 83617",,08:00 AM - 05:00 PM,,ho66207983,false,true,,,,poll92621502
Gem County,County Clerk,ocd-division/country:us/state:id/county:gem,Gem County ID,http://www.co.gem.id.us/,(208) 365-4561,elections@co.gem.id.us,Gem County Clerk,415 E Main,Room 202,Emmett,ID,83617-3096,8:00:00 - 06:00,17:00:00 - 06:00,10/17/16,10/21/16,no,no,,,138,Gem County Clerk,"415 E Main, Room 202, Emmett, ID 83617",,08:00 AM - 05:00 PM,,ho66207983,false,true,,,,poll92621502
Gem County,County Clerk,ocd-division/country:us/state:id/county:gem,Gem County ID,http://www.co.gem.id.us/,(208) 365-4561,elections@co.gem.id.us,Gem County Clerk,415 E Main,Room 202,Emmett,ID,83617-3096,8:00:00 - 06:00,17:00:00 - 06:00,10/24/16,10/28/16,no,no,,,139,Gem County Clerk,"415 E Main, Room 202, Emmett, ID 83617",,08:00 AM - 05:00 PM,,ho66207983,false,true,,,,poll92621502
Gem County,County Clerk,ocd-division/country:us/state:id/county:gem,Gem County ID,http://www.co.gem.id.us/,(208) 365-4561,elections@co.gem.id.us,Gem County Clerk,415 E Main,Room 202,Emmett,ID,83617-3096,8:00:00 - 06:00,17:00:00 - 06:00,10/31/16,11/4/16,no,no,,,140,Gem County Clerk,"415 E Main, Room 202, Emmett, ID 83617",,08:00 AM - 05:00 PM,,ho66207983,false,true,,,,poll92621502
Gooding County,County Clerk,ocd-division/country:us/state:id/county:gooding,Gooding County ID,http://www.goodingcounty.org/,(208) 934-4841,jfuqua@co.gooding.id.us,Gooding County Courthouse,624 Main St,,Gooding,ID,83330,8:00:00 - 06:00,17:00:00 - 06:00,10/17/16,10/21/16,no,no,,,141,Gooding County Courthouse,"624 Main St, Gooding, ID 83330",,08:00 AM - 05:00 PM,,ho1609622,false,true,,,,poll44898588
Gooding County,County Clerk,ocd-division/country:us/state:id/county:gooding,Gooding County ID,http://www.goodingcounty.org/,(208) 934-4841,jfuqua@co.gooding.id.us,Gooding County Courthouse,624 Main St,,Gooding,ID,83330,8:00:00 - 06:00,17:00:00 - 06:00,10/24/16,10/28/16,no,no,,,142,Gooding County Courthouse,"624 Main St, Gooding, ID 83330",,08:00 AM - 05:00 PM,,ho1609622,false,true,,,,poll44898588
Gooding County,County Clerk,ocd-division/country:us/state:id/county:gooding,Gooding County ID,http://www.goodingcounty.org/,(208) 934-4841,jfuqua@co.gooding.id.us,Gooding County Courthouse,624 Main St,,Gooding,ID,83330,8:00:00 - 06:00,17:00:00 - 06:00,10/31/16,11/4/16,no,no,,,143,Gooding County Courthouse,"624 Main St, Gooding, ID 83330",,08:00 AM - 05:00 PM,,ho1609622,false,true,,,,poll44898588
Idaho County,County Clerk,ocd-division/country:us/state:id/county:idaho,Idaho County ID,http://www.idahocounty.org/,(208) 983-2751,kackerman@idahocounty.org,Idaho County Recorder,320 W Main,Room 5,Grangeville,ID,83530-1948,8:30:00 - 07:00,17:00:00 - 07:00,9/26/16,9/30/16,no,no,,,144,Idaho County Recorder,"320 W Main, Room 5, Grangeville, ID 83530",,08:30 AM - 05:00 PM,,ho9639267,false,true,,,,poll30025466
Idaho County,County Clerk,ocd-division/country:us/state:id/county:idaho,Idaho County ID,http://www.idahocounty.org/,(208) 983-2751,kackerman@idahocounty.org,Idaho County Recorder,320 W Main,Room 5,Grangeville,ID,83530-1948,8:30:00 - 07:00,17:00:00 - 07:00,10/3/16,10/7/16,no,no,,,145,Idaho County Recorder,"320 W Main, Room 5, Grangeville, ID 83530",,08:30 AM - 05:00 PM,,ho9639267,false,true,,,,poll30025466
Idaho County,County Clerk,ocd-division/country:us/state:id/county:idaho,Idaho County ID,http://www.idahocounty.org/,(208) 983-2751,kackerman@idahocounty.org,Idaho County Recorder,320 W Main,Room 5,Grangeville,ID,83530-1948,8:30:00 - 07:00,17:00:00 - 07:00,10/11/16,10/14/16,no,no,,,146,Idaho County Recorder,"320 W Main, Room 5, Grangeville, ID 83530",,08:30 AM - 05:00 PM,,ho9639267,false,true,,,,poll30025466
Idaho County,County Clerk,ocd-division/country:us/state:id/county:idaho,Idaho County ID,http://www.idahocounty.org/,(208) 983-2751,kackerman@idahocounty.org,Idaho County Recorder,320 W Main,Room 5,Grangeville,ID,83530-1948,8:30:00 - 07:00,17:00:00 - 07:00,10/17/16,10/21/16,no,no,,,147,Idaho County Recorder,"320 W Main, Room 5, Grangeville, ID 83530",,08:30 AM - 05:00 PM,,ho9639267,false,true,,,,poll30025466
Idaho County,County Clerk,ocd-division/country:us/state:id/county:idaho,Idaho County ID,http://www.idahocounty.org/,(208) 983-2751,kackerman@idahocounty.org,Idaho County Recorder,320 W Main,Room 5,Grangeville,ID,83530-1948,8:30:00 - 07:00,17:00:00 - 07:00,10/24/16,10/28/16,no,no,,,148,Idaho County Recorder,"320 W Main, Room 5, Grangeville, ID 83530",,08:30 AM - 05:00 PM,,ho9639267,false,true,,,,poll30025466
Idaho County,County Clerk,ocd-division/country:us/state:id/county:idaho,Idaho County ID,http://www.idahocounty.org/,(208) 983-2751,kackerman@idahocounty.org,Idaho County Recorder,320 W Main,Room 5,Grangeville,ID,83530-1948,8:30:00 - 07:00,17:00:00 - 07:00,10/31/16,11/4/16,no,no,,,149,Idaho County Recorder,"320 W Main, Room 5, Grangeville, ID 83530",,08:30 AM - 05:00 PM,,ho9639267,false,true,,,,poll30025466
Jefferson County,County Clerk,ocd-division/country:us/state:id/county:jefferson,Jefferson County ID,http://www.co.jefferson.id.us/,(208) 745-7756,,Jefferson County Recorder,210 Courthouse Way,Suite 100,Rigby,ID,83442,9:00:00 - 06:00,17:00:00 - 06:00,10/3/16,10/7/16,no,no,,,150,Jefferson County Recorder,"210 Courthouse Way, Suite 100, Rigby, ID 83442",,09:00 AM - 05:00 PM,,ho76524677,false,true,,,,poll77623852
Jefferson County,County Clerk,ocd-division/country:us/state:id/county:jefferson,Jefferson County ID,http://www.co.jefferson.id.us/,(208) 745-7756,,Jefferson County Recorder,210 Courthouse Way,Suite 100,Rigby,ID,83442,9:00:00 - 06:00,17:00:00 - 06:00,10/11/16,10/14/16,no,no,,,151,Jefferson County Recorder,"210 Courthouse Way, Suite 100, Rigby, ID 83442",,09:00 AM - 05:00 PM,,ho76524677,false,true,,,,poll77623852
Jefferson County,County Clerk,ocd-division/country:us/state:id/county:jefferson,Jefferson County ID,http://www.co.jefferson.id.us/,(208) 745-7756,,Jefferson County Recorder,210 Courthouse Way,Suite 100,Rigby,ID,83442,9:00:00 - 06:00,17:00:00 - 06:00,10/17/16,10/21/16,no,no,,,152,Jefferson County Recorder,"210 Courthouse Way, Suite 100, Rigby, ID 83442",,09:00 AM - 05:00 PM,,ho76524677,false,true,,,,poll77623852
Jefferson County,County Clerk,ocd-division/country:us/state:id/county:jefferson,Jefferson County ID,http://www.co.jefferson.id.us/,(208) 745-7756,,Jefferson County Recorder,210 Courthouse Way,Suite 100,Rigby,ID,83442,9:00:00 - 06:00,17:00:00 - 06:00,10/24/16,10/28/16,no,no,,,153,Jefferson County Recorder,"210 Courthouse Way, Suite 100, Rigby, ID 83442",,09:00 AM - 05:00 PM,,ho76524677,false,true,,,,poll77623852
Jefferson County,County Clerk,ocd-division/country:us/state:id/county:jefferson,Jefferson County ID,http://www.co.jefferson.id.us/,(208) 745-7756,,Jefferson County Recorder,210 Courthouse Way,Suite 100,Rigby,ID,83442,9:00:00 - 06:00,17:00:00 - 06:00,10/31/16,11/4/16,no,no,,,154,Jefferson County Recorder,"210 Courthouse Way, Suite 100, Rigby, ID 83442",,09:00 AM - 05:00 PM,,ho76524677,false,true,,,,poll77623852
Jerome County,County Clerk,ocd-division/country:us/state:id/county:jerome,Jerome County ID,http://www.jeromecountyid.us/,(208) 644-2714,memerson@co.jerome.id.us,,300 N Lincoln,Room 301,Jerome,ID,83338-2344,8:30:00 - 06:00,17:00:00 - 06:00,10/17/16,10/21/16,no,no,,,155,,"300 N Lincoln, Room 301, Jerome, ID 83338",,08:30 AM - 05:00 PM,,ho78797778,false,true,,,,poll73282676
Jerome County,County Clerk,ocd-division/country:us/state:id/county:jerome,Jerome County ID,http://www.jeromecountyid.us/,(208) 644-2714,memerson@co.jerome.id.us,,300 N Lincoln,Room 301,Jerome,ID,83338-2344,8:30:00 - 06:00,17:00:00 - 06:00,10/24/16,10/28/16,no,no,,,156,,"300 N Lincoln, Room 301, Jerome, ID 83338",,08:30 AM - 05:00 PM,,ho78797778,false,true,,,,poll73282676
Jerome County,County Clerk,ocd-division/country:us/state:id/county:jerome,Jerome County ID,http://www.jeromecountyid.us/,(208) 644-2714,memerson@co.jerome.id.us,,300 N Lincoln,Room 301,Jerome,ID,83338-2344,8:30:00 - 06:00,17:00:00 - 06:00,10/31/16,11/4/16,no,no,,,157,,"300 N Lincoln, Room 301, Jerome, ID 83338",,08:30 AM - 05:00 PM,,ho78797778,false,true,,,,poll73282676
Kootenai County,County Clerk,ocd-division/country:us/state:id/county:kootenai,Kootenai County ID,http://www.kcgov.us/,(208) 446-1030,kcelections@kcgov.us,,1808 N 3rd Street,,Coeur d'Alene,ID,83816-9000,8:00:00 - 07:00,17:00:00 - 07:00,10/17/16,10/21/16,no,no,,,158,,"1808 N 3rd Street, Coeur d'Alene, ID 83816",,08:00 AM - 05:00 PM,,ho58022017,false,true,,,,poll76548461
Kootenai County,County Clerk,ocd-division/country:us/state:id/county:kootenai,Kootenai County ID,http://www.kcgov.us/,(208) 446-1030,kcelections@kcgov.us,,1808 N 3rd Street,,Coeur d'Alene,ID,83816-9000,8:00:00 - 07:00,17:00:00 - 07:00,10/24/16,10/28/16,no,no,,,159,,"1808 N 3rd Street, Coeur d'Alene, ID 83816",,08:00 AM - 05:00 PM,,ho58022017,false,true,,,,poll76548461
Kootenai County,County Clerk,ocd-division/country:us/state:id/county:kootenai,Kootenai County ID,http://www.kcgov.us/,(208) 446-1030,kcelections@kcgov.us,,1808 N 3rd Street,,Coeur d'Alene,ID,83816-9000,8:00:00 - 07:00,17:00:00 - 07:00,10/31/16,11/4/16,no,no,,,160,,"1808 N 3rd Street, Coeur d'Alene, ID 83816",,08:00 AM - 05:00 PM,,ho58022017,false,true,,,,poll76548461
Latah County,County Clerk,ocd-division/country:us/state:id/county:latah,Latah County ID,http://www.latah.id.us/,(208) 883-2249,elections@latah.id.us,Latah County Courthouse,"522 South Adams,",Room 101,Moscow,ID,83843,8:00:00 - 07:00,17:00:00 - 07:00,9/26/16,9/30/16,no,no,,,161,Latah County Courthouse,"522 South Adams,, Room 101, Moscow, ID 83843",,08:00 AM - 05:00 PM,,ho69070439,false,true,,,,poll25466781
Latah County,County Clerk,ocd-division/country:us/state:id/county:latah,Latah County ID,http://www.latah.id.us/,(208) 883-2249,elections@latah.id.us,Latah County Courthouse,"522 South Adams,",Room 101,Moscow,ID,83843,8:00:00 - 07:00,17:00:00 - 07:00,10/3/16,10/7/16,no,no,,,162,Latah County Courthouse,"522 South Adams,, Room 101, Moscow, ID 83843",,08:00 AM - 05:00 PM,,ho69070439,false,true,,,,poll25466781
Latah County,County Clerk,ocd-division/country:us/state:id/county:latah,Latah County ID,http://www.latah.id.us/,(208) 883-2249,elections@latah.id.us,Latah County Courthouse,"522 South Adams,",Room 101,Moscow,ID,83843,8:00:00 - 07:00,17:00:00 - 07:00,10/11/16,10/14/16,no,no,,,163,Latah County Courthouse,"522 South Adams,, Room 101, Moscow, ID 83843",,08:00 AM - 05:00 PM,,ho69070439,false,true,,,,poll25466781
Latah County,County Clerk,ocd-division/country:us/state:id/county:latah,Latah County ID,http://www.latah.id.us/,(208) 883-2249,elections@latah.id.us,Latah County Courthouse,"522 South Adams,",Room 101,Moscow,ID,83843,8:00:00 - 07:00,17:00:00 - 07:00,10/17/16,10/21/16,no,no,,,164,Latah County Courthouse,"522 South Adams,, Room 101, Moscow, ID 83843",,08:00 AM - 05:00 PM,,ho69070439,false,true,,,,poll25466781
Latah County,County Clerk,ocd-division/country:us/state:id/county:latah,Latah County ID,http://www.latah.id.us/,(208) 883-2249,elections@latah.id.us,Latah County Courthouse,"522 South Adams,",Room 101,Moscow,ID,83843,8:00:00 - 07:00,17:00:00 - 07:00,10/24/16,10/28/16,no,no,,,165,Latah County Courthouse,"522 South Adams,, Room 101, Moscow, ID 83843",,08:00 AM - 05:00 PM,,ho69070439,false,true,,,,poll25466781
Latah County,County Clerk,ocd-division/country:us/state:id/county:latah,Latah County ID,http://www.latah.id.us/,(208) 883-2249,elections@latah.id.us,Latah County Courthouse,"522 South Adams,",Room 101,Moscow,ID,83843,8:00:00 - 07:00,17:00:00 - 07:00,10/31/16,11/4/16,no,no,,,166,Latah County Courthouse,"522 South Adams,, Room 101, Moscow, ID 83843",,08:00 AM - 05:00 PM,,ho69070439,false,true,,,,poll25466781
Lemhi County,County Clerk,ocd-division/country:us/state:id/county:lemhi,Lemhi County ID,http://lemhicountyidaho.org/,"(208) 756-2815, ext. 224",clerk.lemhicounty@centurytel.net,,206 Courthouse Drive,,Salmon,ID,83467-3900,8:00:00 - 06:00,17:00:00 - 06:00,9/23/16,9/23/16,no,no,,,167,,"206 Courthouse Drive, Salmon, ID 83467",,08:00 AM - 05:00 PM,,ho29239005,false,true,,,,poll43524876
Lemhi County,County Clerk,ocd-division/country:us/state:id/county:lemhi,Lemhi County ID,http://lemhicountyidaho.org/,"(208) 756-2815, ext. 224",clerk.lemhicounty@centurytel.net,,206 Courthouse Drive,,Salmon,ID,83467-3900,8:00:00 - 06:00,17:00:00 - 06:00,9/26/16,9/30/16,no,no,,,168,,"206 Courthouse Drive, Salmon, ID 83467",,08:00 AM - 05:00 PM,,ho29239005,false,true,,,,poll43524876
Lemhi County,County Clerk,ocd-division/country:us/state:id/county:lemhi,Lemhi County ID,http://lemhicountyidaho.org/,"(208) 756-2815, ext. 224",clerk.lemhicounty@centurytel.net,,206 Courthouse Drive,,Salmon,ID,83467-3900,8:00:00 - 06:00,17:00:00 - 06:00,10/3/16,10/7/16,no,no,,,169,,"206 Courthouse Drive, Salmon, ID 83467",,08:00 AM - 05:00 PM,,ho29239005,false,true,,,,poll43524876
Lemhi County,County Clerk,ocd-division/country:us/state:id/county:lemhi,Lemhi County ID,http://lemhicountyidaho.org/,"(208) 756-2815, ext. 224",clerk.lemhicounty@centurytel.net,,206 Courthouse Drive,,Salmon,ID,83467-3900,8:00:00 - 06:00,17:00:00 - 06:00,10/11/16,10/14/16,no,no,,,170,,"206 Courthouse Drive, Salmon, ID 83467",,08:00 AM - 05:00 PM,,ho29239005,false,true,,,,poll43524876
Lemhi County,County Clerk,ocd-division/country:us/state:id/county:lemhi,Lemhi County ID,http://lemhicountyidaho.org/,"(208) 756-2815, ext. 224",clerk.lemhicounty@centurytel.net,,206 Courthouse Drive,,Salmon,ID,83467-3900,8:00:00 - 06:00,17:00:00 - 06:00,10/17/16,10/21/16,no,no,,,171,,"206 Courthouse Drive, Salmon, ID 83467",,08:00 AM - 05:00 PM,,ho29239005,false,true,,,,poll43524876
Lemhi County,County Clerk,ocd-division/country:us/state:id/county:lemhi,Lemhi County ID,http://lemhicountyidaho.org/,"(208) 756-2815, ext. 224",clerk.lemhicounty@centurytel.net,,206 Courthouse Drive,,Salmon,ID,83467-3900,8:00:00 - 06:00,17:00:00 - 06:00,10/24/16,10/28/16,no,no,,,172,,"206 Courthouse Drive, Salmon, ID 83467",,08:00 AM - 05:00 PM,,ho29239005,false,true,,,,poll43524876
Lemhi County,County Clerk,ocd-division/country:us/state:id/county:lemhi,Lemhi County ID,http://lemhicountyidaho.org/,"(208) 756-2815, ext. 224",clerk.lemhicounty@centurytel.net,,206 Courthouse Drive,,Salmon,ID,83467-3900,8:00:00 - 06:00,17:00:00 - 06:00,10/31/16,11/4/16,no,no,,,173,,"206 Courthouse Drive, Salmon, ID 83467",,08:00 AM - 05:00 PM,,ho29239005,false,true,,,,poll43524876
Madison County,County Clerk,ocd-division/country:us/state:id/county:madison,Madison County ID,http://www.co.madison.id.us/,(208) 359-6219,kmuir@co.madison.id.us,Madison County Clerk,134 E Main St,,Rexburg,ID,83440,8:30:00 - 06:00,16:30:00 - 06:00,10/11/16,10/14/16,no,no,,,174,Madison County Clerk,"134 E Main St, Rexburg, ID 83440",,08:30 AM - 04:30 PM,,ho6766149,false,true,,,,poll10712229
Madison County,County Clerk,ocd-division/country:us/state:id/county:madison,Madison County ID,http://www.co.madison.id.us/,(208) 359-6219,kmuir@co.madison.id.us,Madison County Clerk,134 E Main St,,Rexburg,ID,83440,8:30:00 - 06:00,16:30:00 - 06:00,10/17/16,10/21/16,no,no,,,175,Madison County Clerk,"134 E Main St, Rexburg, ID 83440",,08:30 AM - 04:30 PM,,ho6766149,false,true,,,,poll10712229
Madison County,County Clerk,ocd-division/country:us/state:id/county:madison,Madison County ID,http://www.co.madison.id.us/,(208) 359-6219,kmuir@co.madison.id.us,Madison County Clerk,134 E Main St,,Rexburg,ID,83440,8:30:00 - 06:00,16:30:00 - 06:00,10/24/16,10/28/16,no,no,,,176,Madison County Clerk,"134 E Main St, Rexburg, ID 83440",,08:30 AM - 04:30 PM,,ho6766149,false,true,,,,poll10712229
Madison County,County Clerk,ocd-division/country:us/state:id/county:madison,Madison County ID,http://www.co.madison.id.us/,(208) 359-6219,kmuir@co.madison.id.us,Madison County Clerk,134 E Main St,,Rexburg,ID,83440,8:30:00 - 06:00,16:30:00 - 06:00,10/31/16,11/4/16,no,no,,,177,Madison County Clerk,"134 E Main St, Rexburg, ID 83440",,08:30 AM - 04:30 PM,,ho6766149,false,true,,,,poll10712229
Minidoka County,County Clerk,ocd-division/country:us/state:id/county:minidoka,Minidoka County ID,http://www.minidoka.id.us/,(208) 436-9511,patty.temple@co.minidoka.id.us,Minidoka County Court House,715 G Street,,Rupert,ID,83350,10:00:00 - 06:00,16:00:00 - 06:00,10/17/16,10/21/16,no,no,,,178,Minidoka County Court House,"715 G Street, Rupert, ID 83350",,10:00 AM - 04:00 PM,,ho98115461,false,true,,,,poll89383951
Minidoka County,County Clerk,ocd-division/country:us/state:id/county:minidoka,Minidoka County ID,http://www.minidoka.id.us/,(208) 436-9511,patty.temple@co.minidoka.id.us,Minidoka County Court House,715 G Street,,Rupert,ID,83350,10:00:00 - 06:00,16:00:00 - 06:00,10/24/16,10/28/16,no,no,,,179,Minidoka County Court House,"715 G Street, Rupert, ID 83350",,10:00 AM - 04:00 PM,,ho98115461,false,true,,,,poll89383951
Minidoka County,County Clerk,ocd-division/country:us/state:id/county:minidoka,Minidoka County ID,http://www.minidoka.id.us/,(208) 436-9511,patty.temple@co.minidoka.id.us,Minidoka County Court House,715 G Street,,Rupert,ID,83350,10:00:00 - 06:00,16:00:00 - 06:00,10/31/16,11/4/16,no,no,,,180,Minidoka County Court House,"715 G Street, Rupert, ID 83350",,10:00 AM - 04:00 PM,,ho98115461,false,true,,,,poll89383951
Nez Perce County,County Clerk,ocd-division/country:us/state:id/county:nez_perce,Nez Perce County ID,http://www.co.nezperce.id.us/,(208) 799-3020,pattyweeks@co.nezperce.id.us,Brammer Building,1225 Idaho St,,Lewiston,ID,38501,8:00:00 - 07:00,17:00:00 - 07:00,10/3/16,10/7/16,no,no,,,181,Brammer Building,"1225 Idaho St, Lewiston, ID 38501",,08:00 AM - 05:00 PM,,ho89949944,false,true,,,,poll86091418
Nez Perce County,County Clerk,ocd-division/country:us/state:id/county:nez_perce,Nez Perce County ID,http://www.co.nezperce.id.us/,(208) 799-3020,pattyweeks@co.nezperce.id.us,Brammer Building,1225 Idaho St,,Lewiston,ID,38501,8:00:00 - 07:00,17:00:00 - 07:00,10/11/16,10/14/16,,,,,182,Brammer Building,"1225 Idaho St, Lewiston, ID 38501",,08:00 AM - 05:00 PM,,ho89949944,false,true,,,,poll86091418
Nez Perce County,County Clerk,ocd-division/country:us/state:id/county:nez_perce,Nez Perce County ID,http://www.co.nezperce.id.us/,(208) 799-3020,pattyweeks@co.nezperce.id.us,Brammer Building,1225 Idaho St,,Lewiston,ID,38501,8:00:00 - 07:00,17:00:00 - 07:00,10/17/16,10/21/16,,,,,183,Brammer Building,"1225 Idaho St, Lewiston, ID 38501",,08:00 AM - 05:00 PM,,ho89949944,false,true,,,,poll86091418
Nez Perce County,County Clerk,ocd-division/country:us/state:id/county:nez_perce,Nez Perce County ID,http://www.co.nezperce.id.us/,(208) 799-3020,pattyweeks@co.nezperce.id.us,Brammer Building,1225 Idaho St,,Lewiston,ID,38501,8:00:00 - 07:00,17:00:00 - 07:00,10/24/16,10/28/16,,,,,184,Brammer Building,"1225 Idaho St, Lewiston, ID 38501",,08:00 AM - 05:00 PM,,ho89949944,false,true,,,,poll86091418
Nez Perce County,County Clerk,ocd-division/country:us/state:id/county:nez_perce,Nez Perce County ID,http://www.co.nezperce.id.us/,(208) 799-3020,pattyweeks@co.nezperce.id.us,Brammer Building,1225 Idaho St,,Lewiston,ID,38501,8:00:00 - 07:00,17:00:00 - 07:00,10/11/16,10/11/16,,,,,185,Brammer Building,"1225 Idaho St, Lewiston, ID 38501",,08:00 AM - 05:00 PM,,ho89949944,false,true,,,,poll86091418
Nez Perce County,,ocd-division/country:us/state:id/county:nez_perce,Nez Perce County ID,,,,,102 Agency Road,,Lapwai,ID,83540,10:00:00 - 07:00,16:00:00 - 07:00,10/18/16,10/18/16,,,,,186,,"102 Agency Road, Lapwai, ID 83540",,10:00 AM - 04:00 PM,,ho27789499,false,true,,,,poll98479650
Nez Perce County,,ocd-division/country:us/state:id/county:nez_perce,Nez Perce County ID,,,,,102 Agency Road,,Lapwai,ID,83540,10:00:00 - 07:00,16:00:00 - 07:00,10/31/16,11/4/16,,,,,187,,"102 Agency Road, Lapwai, ID 83540",,10:00 AM - 04:00 PM,,ho27789499,false,true,,,,poll98479650
Oneida County,County Clerk,ocd-division/country:us/state:id/county:oneida,Oneida County ID,oneidacountyid.com,(208) 766-4116,lcolton@co.oneida.id.us,Oneida County Recorder,10 Court Street,,Malad,ID,83252-1200,9:00:00 - 06:00,17:00:00 - 06:00,10/11/16,10/14/16,no,no,,,188,Oneida County Recorder,"10 Court Street, Malad, ID 83252",,09:00 AM - 05:00 PM,,ho12054398,false,true,,,,poll6283570
Oneida County,County Clerk,ocd-division/country:us/state:id/county:oneida,Oneida County ID,oneidacountyid.com,(208) 766-4116,lcolton@co.oneida.id.us,Oneida County Recorder,10 Court Street,,Malad,ID,83252-1200,9:00:00 - 06:00,17:00:00 - 06:00,10/17/16,10/21/16,no,no,,,189,Oneida County Recorder,"10 Court Street, Malad, ID 83252",,09:00 AM - 05:00 PM,,ho12054398,false,true,,,,poll6283570
Oneida County,County Clerk,ocd-division/country:us/state:id/county:oneida,Oneida County ID,oneidacountyid.com,(208) 766-4116,lcolton@co.oneida.id.us,Oneida County Recorder,10 Court Street,,Malad,ID,83252-1200,9:00:00 - 06:00,17:00:00 - 06:00,10/24/16,10/28/16,no,no,,,190,Oneida County Recorder,"10 Court Street, Malad, ID 83252",,09:00 AM - 05:00 PM,,ho12054398,false,true,,,,poll6283570
Oneida County,County Clerk,ocd-division/country:us/state:id/county:oneida,Oneida County ID,oneidacountyid.com,(208) 766-4116,lcolton@co.oneida.id.us,Oneida County Recorder,10 Court Street,,Malad,ID,83252-1200,9:00:00 - 06:00,17:00:00 - 06:00,10/31/16,11/4/16,no,no,,,191,Oneida County Recorder,"10 Court Street, Malad, ID 83252",,09:00 AM - 05:00 PM,,ho12054398,false,true,,,,poll6283570
