office-name,ocd-division,division-description,homepage-url,phone,email,street,dirs,city,state,zip,start_time,end_time,is_only_by_appointment,is_or_by_appointment,is_subject_to_change,start_date,end_date,EV or AIP? 
Grant County,ocd-division/country:us/state:nd/county:grant,Grant County ND,,(701) 622-3275,lmutschelknaus@nd.gov,106 Second Ave NE,,Carson,ND,58529,08:00:00 - 06:00,12:00:00 - 06:00,FALSE,FALSE,FALSE,9/29/16,9/30/16,AIP
Grant County,ocd-division/country:us/state:nd/county:grant,Grant County ND,,(701) 622-3275,lmutschelknaus@nd.gov,106 Second Ave NE,,Carson,ND,58529,12:30:00 - 06:00,16:00:00 - 06:00,FALSE,FALSE,FALSE,9/29/16,9/30/16,AIP
Grant County,ocd-division/country:us/state:nd/county:grant,Grant County ND,,(701) 622-3275,lmutschelknaus@nd.gov,106 Second Ave NE,,Carson,ND,58529,08:00:00 - 06:00,12:00:00 - 06:00,FALSE,FALSE,FALSE,10/3/16,10/7/16,AIP
Grant County,ocd-division/country:us/state:nd/county:grant,Grant County ND,,(701) 622-3275,lmutschelknaus@nd.gov,106 Second Ave NE,,Carson,ND,58529,12:30:00 - 06:00,16:00:00 - 06:00,FALSE,FALSE,FALSE,10/3/16,10/7/16,AIP
Grant County,ocd-division/country:us/state:nd/county:grant,Grant County ND,,(701) 622-3275,lmutschelknaus@nd.gov,106 Second Ave NE,,Carson,ND,58529,08:00:00 - 06:00,12:00:00 - 06:00,FALSE,FALSE,FALSE,10/10/16,10/14/16,AIP
Grant County,ocd-division/country:us/state:nd/county:grant,Grant County ND,,(701) 622-3275,lmutschelknaus@nd.gov,106 Second Ave NE,,Carson,ND,58529,12:30:00 - 06:00,16:00:00 - 06:00,FALSE,FALSE,FALSE,10/10/16,10/14/16,AIP
Grant County,ocd-division/country:us/state:nd/county:grant,Grant County ND,,(701) 622-3275,lmutschelknaus@nd.gov,106 Second Ave NE,,Carson,ND,58529,08:00:00 - 06:00,12:00:00 - 06:00,FALSE,FALSE,FALSE,10/17/16,10/21/16,AIP
Grant County,ocd-division/country:us/state:nd/county:grant,Grant County ND,,(701) 622-3275,lmutschelknaus@nd.gov,106 Second Ave NE,,Carson,ND,58529,12:30:00 - 06:00,16:00:00 - 06:00,FALSE,FALSE,FALSE,10/17/16,10/21/16,AIP
Grant County,ocd-division/country:us/state:nd/county:grant,Grant County ND,,(701) 622-3275,lmutschelknaus@nd.gov,106 Second Ave NE,,Carson,ND,58529,08:00:00 - 06:00,12:00:00 - 06:00,FALSE,FALSE,FALSE,10/24/16,10/28/16,AIP
Grant County,ocd-division/country:us/state:nd/county:grant,Grant County ND,,(701) 622-3275,lmutschelknaus@nd.gov,106 Second Ave NE,,Carson,ND,58529,12:30:00 - 06:00,16:00:00 - 06:00,FALSE,FALSE,FALSE,10/24/16,10/28/16,AIP
Grant County,ocd-division/country:us/state:nd/county:grant,Grant County ND,,(701) 622-3275,lmutschelknaus@nd.gov,106 Second Ave NE,,Carson,ND,58529,08:00:00 - 06:00,12:00:00 - 06:00,FALSE,FALSE,FALSE,10/31/16,11/4/16,AIP
Grant County,ocd-division/country:us/state:nd/county:grant,Grant County ND,,(701) 622-3275,lmutschelknaus@nd.gov,106 Second Ave NE,,Carson,ND,58529,12:30:00 - 06:00,16:00:00 - 06:00,FALSE,FALSE,FALSE,10/31/16,11/4/16,AIP
Grant County,ocd-division/country:us/state:nd/county:grant,Grant County ND,,(701) 622-3275,lmutschelknaus@nd.gov,106 Second Ave NE,,Carson,ND,58529,08:00:00 - 07:00,12:00:00 - 07:00,FALSE,FALSE,FALSE,11/7/16,11/7/16,AIP
Grant County,ocd-division/country:us/state:nd/county:grant,Grant County ND,,(701) 622-3275,lmutschelknaus@nd.gov,106 Second Ave NE,,Carson,ND,58529,12:30:00 - 07:00,16:00:00 - 07:00,FALSE,FALSE,FALSE,11/7/16,11/7/16,AIP
Griggs County,ocd-division/country:us/state:nd/county:griggs,Griggs County ND,,(701) 797-3117,samantha.quast@griggscountynd.gov,808 Rollin Ave SW,,Cooperstown,ND,58425,08:00:00 - 05:00,12:00:00 - 05:00,FALSE,FALSE,FALSE,9/29/16,9/30/16,AIP
Griggs County,ocd-division/country:us/state:nd/county:griggs,Griggs County ND,,(701) 797-3117,samantha.quast@griggscountynd.gov,808 Rollin Ave SW,,Cooperstown,ND,58425,13:00:00 - 05:00,16:30:00 - 05:00,FALSE,FALSE,FALSE,9/29/16,9/30/16,AIP
Griggs County,ocd-division/country:us/state:nd/county:griggs,Griggs County ND,,(701) 797-3117,samantha.quast@griggscountynd.gov,808 Rollin Ave SW,,Cooperstown,ND,58425,08:00:00 - 05:00,12:00:00 - 05:00,FALSE,FALSE,FALSE,10/3/16,10/7/16,AIP
Griggs County,ocd-division/country:us/state:nd/county:griggs,Griggs County ND,,(701) 797-3117,samantha.quast@griggscountynd.gov,808 Rollin Ave SW,,Cooperstown,ND,58425,13:00:00 - 05:00,16:30:00 - 05:00,FALSE,FALSE,FALSE,10/3/16,10/7/16,AIP
Griggs County,ocd-division/country:us/state:nd/county:griggs,Griggs County ND,,(701) 797-3117,samantha.quast@griggscountynd.gov,808 Rollin Ave SW,,Cooperstown,ND,58425,08:00:00 - 05:00,12:00:00 - 05:00,FALSE,FALSE,FALSE,10/10/16,10/14/16,AIP
Griggs County,ocd-division/country:us/state:nd/county:griggs,Griggs County ND,,(701) 797-3117,samantha.quast@griggscountynd.gov,808 Rollin Ave SW,,Cooperstown,ND,58425,13:00:00 - 05:00,16:30:00 - 05:00,FALSE,FALSE,FALSE,10/10/16,10/14/16,AIP
Griggs County,ocd-division/country:us/state:nd/county:griggs,Griggs County ND,,(701) 797-3117,samantha.quast@griggscountynd.gov,808 Rollin Ave SW,,Cooperstown,ND,58425,08:00:00 - 05:00,12:00:00 - 05:00,FALSE,FALSE,FALSE,10/17/16,10/21/16,AIP
Griggs County,ocd-division/country:us/state:nd/county:griggs,Griggs County ND,,(701) 797-3117,samantha.quast@griggscountynd.gov,808 Rollin Ave SW,,Cooperstown,ND,58425,13:00:00 - 05:00,16:30:00 - 05:00,FALSE,FALSE,FALSE,10/17/16,10/21/16,AIP
Griggs County,ocd-division/country:us/state:nd/county:griggs,Griggs County ND,,(701) 797-3117,samantha.quast@griggscountynd.gov,808 Rollin Ave SW,,Cooperstown,ND,58425,08:00:00 - 05:00,12:00:00 - 05:00,FALSE,FALSE,FALSE,10/24/16,10/28/16,AIP
Griggs County,ocd-division/country:us/state:nd/county:griggs,Griggs County ND,,(701) 797-3117,samantha.quast@griggscountynd.gov,808 Rollin Ave SW,,Cooperstown,ND,58425,13:00:00 - 05:00,16:30:00 - 05:00,FALSE,FALSE,FALSE,10/24/16,10/28/16,AIP
Griggs County,ocd-division/country:us/state:nd/county:griggs,Griggs County ND,,(701) 797-3117,samantha.quast@griggscountynd.gov,808 Rollin Ave SW,,Cooperstown,ND,58425,08:00:00 - 05:00,12:00:00 - 05:00,FALSE,FALSE,FALSE,10/31/16,11/4/16,AIP
Griggs County,ocd-division/country:us/state:nd/county:griggs,Griggs County ND,,(701) 797-3117,samantha.quast@griggscountynd.gov,808 Rollin Ave SW,,Cooperstown,ND,58425,13:00:00 - 05:00,16:30:00 - 05:00,FALSE,FALSE,FALSE,10/31/16,11/4/16,AIP
Griggs County,ocd-division/country:us/state:nd/county:griggs,Griggs County ND,,(701) 797-3117,samantha.quast@griggscountynd.gov,808 Rollin Ave SW,,Cooperstown,ND,58425,08:00:00 - 06:00,12:00:00 - 06:00,FALSE,FALSE,FALSE,11/7/16,11/7/16,AIP
Griggs County,ocd-division/country:us/state:nd/county:griggs,Griggs County ND,,(701) 797-3117,samantha.quast@griggscountynd.gov,808 Rollin Ave SW,,Cooperstown,ND,58425,13:00:00 - 06:00,16:30:00 - 06:00,FALSE,FALSE,FALSE,11/7/16,11/7/16,AIP
Hettinger County,ocd-division/country:us/state:nd/county:hettlinger,Hettinger County ND,,(701) 824-2515,jerschmidt@nd.gov,336 Pacific Avenue,,Mott,ND,58646,07:30:00 - 06:00,12:00:00 - 06:00,FALSE,FALSE,FALSE,9/29/16,9/29/16,AIP
Hettinger County,ocd-division/country:us/state:nd/county:hettlinger,Hettinger County ND,,(701) 824-2515,jerschmidt@nd.gov,336 Pacific Avenue,,Mott,ND,58646,12:45:00 - 06:00,16:30:00 - 06:00,FALSE,FALSE,FALSE,9/29/16,9/29/16,AIP
Hettinger County,ocd-division/country:us/state:nd/county:hettlinger,Hettinger County ND,,(701) 824-2515,jerschmidt@nd.gov,336 Pacific Avenue,,Mott,ND,58646,07:30:00 - 06:00,12:00:00 - 06:00,FALSE,FALSE,FALSE,9/30/16,9/30/16,AIP
Hettinger County,ocd-division/country:us/state:nd/county:hettlinger,Hettinger County ND,,(701) 824-2515,jerschmidt@nd.gov,336 Pacific Avenue,,Mott,ND,58646,07:30:00 - 06:00,12:00:00 - 06:00,FALSE,FALSE,FALSE,10/3/16,10/6/16,AIP
Hettinger County,ocd-division/country:us/state:nd/county:hettlinger,Hettinger County ND,,(701) 824-2515,jerschmidt@nd.gov,336 Pacific Avenue,,Mott,ND,58646,12:45:00 - 06:00,16:30:00 - 06:00,FALSE,FALSE,FALSE,10/3/16,10/6/16,AIP
Hettinger County,ocd-division/country:us/state:nd/county:hettlinger,Hettinger County ND,,(701) 824-2515,jerschmidt@nd.gov,336 Pacific Avenue,,Mott,ND,58646,07:30:00 - 06:00,12:00:00 - 06:00,FALSE,FALSE,FALSE,10/7/16,10/7/16,AIP
Hettinger County,ocd-division/country:us/state:nd/county:hettlinger,Hettinger County ND,,(701) 824-2515,jerschmidt@nd.gov,336 Pacific Avenue,,Mott,ND,58646,07:30:00 - 06:00,12:00:00 - 06:00,FALSE,FALSE,FALSE,10/10/16,10/13/16,AIP
Hettinger County,ocd-division/country:us/state:nd/county:hettlinger,Hettinger County ND,,(701) 824-2515,jerschmidt@nd.gov,336 Pacific Avenue,,Mott,ND,58646,12:45:00 - 06:00,16:30:00 - 06:00,FALSE,FALSE,FALSE,10/10/16,10/13/16,AIP
Hettinger County,ocd-division/country:us/state:nd/county:hettlinger,Hettinger County ND,,(701) 824-2515,jerschmidt@nd.gov,336 Pacific Avenue,,Mott,ND,58646,07:30:00 - 06:00,12:00:00 - 06:00,FALSE,FALSE,FALSE,10/14/16,10/14/16,AIP
Hettinger County,ocd-division/country:us/state:nd/county:hettlinger,Hettinger County ND,,(701) 824-2515,jerschmidt@nd.gov,336 Pacific Avenue,,Mott,ND,58646,07:30:00 - 06:00,12:00:00 - 06:00,FALSE,FALSE,FALSE,10/17/16,10/20/16,AIP
Hettinger County,ocd-division/country:us/state:nd/county:hettlinger,Hettinger County ND,,(701) 824-2515,jerschmidt@nd.gov,336 Pacific Avenue,,Mott,ND,58646,12:45:00 - 06:00,16:30:00 - 06:00,FALSE,FALSE,FALSE,10/17/16,10/20/16,AIP
Hettinger County,ocd-division/country:us/state:nd/county:hettlinger,Hettinger County ND,,(701) 824-2515,jerschmidt@nd.gov,336 Pacific Avenue,,Mott,ND,58646,07:30:00 - 06:00,12:00:00 - 06:00,FALSE,FALSE,FALSE,10/21/16,10/21/16,AIP
Hettinger County,ocd-division/country:us/state:nd/county:hettlinger,Hettinger County ND,,(701) 824-2515,jerschmidt@nd.gov,336 Pacific Avenue,,Mott,ND,58646,07:30:00 - 06:00,12:00:00 - 06:00,FALSE,FALSE,FALSE,10/24/16,10/27/16,AIP
Hettinger County,ocd-division/country:us/state:nd/county:hettlinger,Hettinger County ND,,(701) 824-2515,jerschmidt@nd.gov,336 Pacific Avenue,,Mott,ND,58646,12:45:00 - 06:00,16:30:00 - 06:00,FALSE,FALSE,FALSE,10/24/16,10/27/16,AIP
Hettinger County,ocd-division/country:us/state:nd/county:hettlinger,Hettinger County ND,,(701) 824-2515,jerschmidt@nd.gov,336 Pacific Avenue,,Mott,ND,58646,07:30:00 - 06:00,12:00:00 - 06:00,FALSE,FALSE,FALSE,10/28/16,10/28/16,AIP
Hettinger County,ocd-division/country:us/state:nd/county:hettlinger,Hettinger County ND,,(701) 824-2515,jerschmidt@nd.gov,336 Pacific Avenue,,Mott,ND,58646,07:30:00 - 06:00,12:00:00 - 06:00,FALSE,FALSE,FALSE,10/31/16,11/3/16,AIP
Hettinger County,ocd-division/country:us/state:nd/county:hettlinger,Hettinger County ND,,(701) 824-2515,jerschmidt@nd.gov,336 Pacific Avenue,,Mott,ND,58646,12:45:00 - 06:00,16:30:00 - 06:00,FALSE,FALSE,FALSE,10/31/16,11/3/16,AIP
Hettinger County,ocd-division/country:us/state:nd/county:hettlinger,Hettinger County ND,,(701) 824-2515,jerschmidt@nd.gov,336 Pacific Avenue,,Mott,ND,58646,07:30:00 - 06:00,12:00:00 - 06:00,FALSE,FALSE,FALSE,11/4/16,11/4/16,AIP
Hettinger County,ocd-division/country:us/state:nd/county:hettlinger,Hettinger County ND,,(701) 824-2515,jerschmidt@nd.gov,336 Pacific Avenue,,Mott,ND,58646,07:30:00 - 07:00,12:00:00 - 07:00,FALSE,FALSE,FALSE,11/7/16,11/7/16,AIP
Hettinger County,ocd-division/country:us/state:nd/county:hettlinger,Hettinger County ND,,(701) 824-2515,jerschmidt@nd.gov,336 Pacific Avenue,,Mott,ND,58646,12:45:00 - 07:00,16:30:00 - 07:00,FALSE,FALSE,FALSE,11/7/16,11/7/16,AIP
Kidder County,ocd-division/country:us/state:nd/county:kidder,Kidder County ND,,"(701) 475-2632, ext. 9218",jschoenhard@nd.gov,"120 Broadway E,",,Steele,ND,58482,09:00:00 - 05:00,12:00:00 - 05:00,FALSE,FALSE,FALSE,9/29/16,9/30/16,AIP
Kidder County,ocd-division/country:us/state:nd/county:kidder,Kidder County ND,,"(701) 475-2632, ext. 9218",jschoenhard@nd.gov,"120 Broadway E,",,Steele,ND,58482,13:00:00 - 05:00,17:00:00 - 05:00,FALSE,FALSE,FALSE,9/29/16,9/30/16,AIP
Kidder County,ocd-division/country:us/state:nd/county:kidder,Kidder County ND,,"(701) 475-2632, ext. 9218",jschoenhard@nd.gov,"120 Broadway E,",,Steele,ND,58482,09:00:00 - 05:00,12:00:00 - 05:00,FALSE,FALSE,FALSE,10/3/16,10/7/16,AIP
Kidder County,ocd-division/country:us/state:nd/county:kidder,Kidder County ND,,"(701) 475-2632, ext. 9218",jschoenhard@nd.gov,"120 Broadway E,",,Steele,ND,58482,13:00:00 - 05:00,17:00:00 - 05:00,FALSE,FALSE,FALSE,10/3/16,10/7/16,AIP
Kidder County,ocd-division/country:us/state:nd/county:kidder,Kidder County ND,,"(701) 475-2632, ext. 9218",jschoenhard@nd.gov,"120 Broadway E,",,Steele,ND,58482,09:00:00 - 05:00,12:00:00 - 05:00,FALSE,FALSE,FALSE,10/10/16,10/14/16,AIP
Kidder County,ocd-division/country:us/state:nd/county:kidder,Kidder County ND,,"(701) 475-2632, ext. 9218",jschoenhard@nd.gov,"120 Broadway E,",,Steele,ND,58482,13:00:00 - 05:00,17:00:00 - 05:00,FALSE,FALSE,FALSE,10/10/16,10/14/16,AIP
Kidder County,ocd-division/country:us/state:nd/county:kidder,Kidder County ND,,"(701) 475-2632, ext. 9218",jschoenhard@nd.gov,"120 Broadway E,",,Steele,ND,58482,09:00:00 - 05:00,12:00:00 - 05:00,FALSE,FALSE,FALSE,10/17/16,10/21/16,AIP
Kidder County,ocd-division/country:us/state:nd/county:kidder,Kidder County ND,,"(701) 475-2632, ext. 9218",jschoenhard@nd.gov,"120 Broadway E,",,Steele,ND,58482,13:00:00 - 05:00,17:00:00 - 05:00,FALSE,FALSE,FALSE,10/17/16,10/21/16,AIP
Kidder County,ocd-division/country:us/state:nd/county:kidder,Kidder County ND,,"(701) 475-2632, ext. 9218",jschoenhard@nd.gov,"120 Broadway E,",,Steele,ND,58482,09:00:00 - 05:00,12:00:00 - 05:00,FALSE,FALSE,FALSE,10/24/16,10/28/16,AIP
Kidder County,ocd-division/country:us/state:nd/county:kidder,Kidder County ND,,"(701) 475-2632, ext. 9218",jschoenhard@nd.gov,"120 Broadway E,",,Steele,ND,58482,13:00:00 - 05:00,17:00:00 - 05:00,FALSE,FALSE,FALSE,10/24/16,10/28/16,AIP
Kidder County,ocd-division/country:us/state:nd/county:kidder,Kidder County ND,,"(701) 475-2632, ext. 9218",jschoenhard@nd.gov,"120 Broadway E,",,Steele,ND,58482,09:00:00 - 05:00,12:00:00 - 05:00,FALSE,FALSE,FALSE,10/31/16,11/4/16,AIP
Kidder County,ocd-division/country:us/state:nd/county:kidder,Kidder County ND,,"(701) 475-2632, ext. 9218",jschoenhard@nd.gov,"120 Broadway E,",,Steele,ND,58482,13:00:00 - 05:00,17:00:00 - 05:00,FALSE,FALSE,FALSE,10/31/16,11/4/16,AIP
Kidder County,ocd-division/country:us/state:nd/county:kidder,Kidder County ND,,"(701) 475-2632, ext. 9218",jschoenhard@nd.gov,"120 Broadway E,",,Steele,ND,58482,09:00:00 - 06:00,12:00:00 - 06:00,FALSE,FALSE,FALSE,11/7/16,11/7/16,AIP
Kidder County,ocd-division/country:us/state:nd/county:kidder,Kidder County ND,,"(701) 475-2632, ext. 9218",jschoenhard@nd.gov,"120 Broadway E,",,Steele,ND,58482,13:00:00 - 06:00,17:00:00 - 06:00,FALSE,FALSE,FALSE,11/7/16,11/7/16,AIP
Lamoure County,ocd-division/country:us/state:nd/county:lamoure,Lamoure County ND,,"(701) 883-5301, ext. 6046",marlene.white@co.lamoure.nd.us,202 4th Ave NE,,LaMoure,ND,58458,08:30:00 - 05:00,12:00:00 - 05:00,FALSE,FALSE,FALSE,9/29/16,9/30/16,AIP
Lamoure County,ocd-division/country:us/state:nd/county:lamoure,Lamoure County ND,,"(701) 883-5301, ext. 6046",marlene.white@co.lamoure.nd.us,202 4th Ave NE,,LaMoure,ND,58458,13:00:00 - 05:00,16:30:00 - 05:00,FALSE,FALSE,FALSE,9/29/16,9/30/16,AIP
Lamoure County,ocd-division/country:us/state:nd/county:lamoure,Lamoure County ND,,"(701) 883-5301, ext. 6046",marlene.white@co.lamoure.nd.us,202 4th Ave NE,,LaMoure,ND,58458,08:30:00 - 05:00,12:00:00 - 05:00,FALSE,FALSE,FALSE,10/3/16,10/7/16,AIP
Lamoure County,ocd-division/country:us/state:nd/county:lamoure,Lamoure County ND,,"(701) 883-5301, ext. 6046",marlene.white@co.lamoure.nd.us,202 4th Ave NE,,LaMoure,ND,58458,13:00:00 - 05:00,16:30:00 - 05:00,FALSE,FALSE,FALSE,10/3/16,10/7/16,AIP
Lamoure County,ocd-division/country:us/state:nd/county:lamoure,Lamoure County ND,,"(701) 883-5301, ext. 6046",marlene.white@co.lamoure.nd.us,202 4th Ave NE,,LaMoure,ND,58458,08:30:00 - 05:00,12:00:00 - 05:00,FALSE,FALSE,FALSE,10/10/16,10/14/16,AIP
Lamoure County,ocd-division/country:us/state:nd/county:lamoure,Lamoure County ND,,"(701) 883-5301, ext. 6046",marlene.white@co.lamoure.nd.us,202 4th Ave NE,,LaMoure,ND,58458,13:00:00 - 05:00,16:30:00 - 05:00,FALSE,FALSE,FALSE,10/10/16,10/14/16,AIP
Lamoure County,ocd-division/country:us/state:nd/county:lamoure,Lamoure County ND,,"(701) 883-5301, ext. 6046",marlene.white@co.lamoure.nd.us,202 4th Ave NE,,LaMoure,ND,58458,08:30:00 - 05:00,12:00:00 - 05:00,FALSE,FALSE,FALSE,10/17/16,10/21/16,AIP
Lamoure County,ocd-division/country:us/state:nd/county:lamoure,Lamoure County ND,,"(701) 883-5301, ext. 6046",marlene.white@co.lamoure.nd.us,202 4th Ave NE,,LaMoure,ND,58458,13:00:00 - 05:00,16:30:00 - 05:00,FALSE,FALSE,FALSE,10/17/16,10/21/16,AIP
Lamoure County,ocd-division/country:us/state:nd/county:lamoure,Lamoure County ND,,"(701) 883-5301, ext. 6046",marlene.white@co.lamoure.nd.us,202 4th Ave NE,,LaMoure,ND,58458,08:30:00 - 05:00,12:00:00 - 05:00,FALSE,FALSE,FALSE,10/24/16,10/28/16,AIP
Lamoure County,ocd-division/country:us/state:nd/county:lamoure,Lamoure County ND,,"(701) 883-5301, ext. 6046",marlene.white@co.lamoure.nd.us,202 4th Ave NE,,LaMoure,ND,58458,13:00:00 - 05:00,16:30:00 - 05:00,FALSE,FALSE,FALSE,10/24/16,10/28/16,AIP
Lamoure County,ocd-division/country:us/state:nd/county:lamoure,Lamoure County ND,,"(701) 883-5301, ext. 6046",marlene.white@co.lamoure.nd.us,202 4th Ave NE,,LaMoure,ND,58458,08:30:00 - 05:00,12:00:00 - 05:00,FALSE,FALSE,FALSE,10/31/16,11/4/16,AIP
Lamoure County,ocd-division/country:us/state:nd/county:lamoure,Lamoure County ND,,"(701) 883-5301, ext. 6046",marlene.white@co.lamoure.nd.us,202 4th Ave NE,,LaMoure,ND,58458,13:00:00 - 05:00,16:30:00 - 05:00,FALSE,FALSE,FALSE,10/31/16,11/4/16,AIP
Lamoure County,ocd-division/country:us/state:nd/county:lamoure,Lamoure County ND,,"(701) 883-5301, ext. 6046",marlene.white@co.lamoure.nd.us,202 4th Ave NE,,LaMoure,ND,58458,08:30:00 - 06:00,12:00:00 - 06:00,FALSE,FALSE,FALSE,11/7/16,11/7/16,AIP
Lamoure County,ocd-division/country:us/state:nd/county:lamoure,Lamoure County ND,,"(701) 883-5301, ext. 6046",marlene.white@co.lamoure.nd.us,202 4th Ave NE,,LaMoure,ND,58458,13:00:00 - 06:00,16:30:00 - 06:00,FALSE,FALSE,FALSE,11/7/16,11/7/16,AIP
Logan County,ocd-division/country:us/state:nd/county:logan,Logan County ND,,(701) 754-2425,bkfischer@nd.gov,301 Broadway,,Napoleon,ND,58561-7010,08:30:00 - 05:00,12:00:00 - 05:00,FALSE,FALSE,FALSE,9/29/16,9/30/16,AIP
Logan County,ocd-division/country:us/state:nd/county:logan,Logan County ND,,(701) 754-2425,bkfischer@nd.gov,301 Broadway,,Napoleon,ND,58561-7010,13:00:00 - 05:00,16:30:00 - 05:00,FALSE,FALSE,FALSE,9/29/16,9/30/16,AIP
Logan County,ocd-division/country:us/state:nd/county:logan,Logan County ND,,(701) 754-2425,bkfischer@nd.gov,301 Broadway,,Napoleon,ND,58561-7010,08:30:00 - 05:00,12:00:00 - 05:00,FALSE,FALSE,FALSE,10/3/16,10/7/16,AIP
Logan County,ocd-division/country:us/state:nd/county:logan,Logan County ND,,(701) 754-2425,bkfischer@nd.gov,301 Broadway,,Napoleon,ND,58561-7010,13:00:00 - 05:00,16:30:00 - 05:00,FALSE,FALSE,FALSE,10/3/16,10/7/16,AIP
Logan County,ocd-division/country:us/state:nd/county:logan,Logan County ND,,(701) 754-2425,bkfischer@nd.gov,301 Broadway,,Napoleon,ND,58561-7010,08:30:00 - 05:00,12:00:00 - 05:00,FALSE,FALSE,FALSE,10/10/16,10/14/16,AIP
Logan County,ocd-division/country:us/state:nd/county:logan,Logan County ND,,(701) 754-2425,bkfischer@nd.gov,301 Broadway,,Napoleon,ND,58561-7010,13:00:00 - 05:00,16:30:00 - 05:00,FALSE,FALSE,FALSE,10/10/16,10/14/16,AIP
Logan County,ocd-division/country:us/state:nd/county:logan,Logan County ND,,(701) 754-2425,bkfischer@nd.gov,301 Broadway,,Napoleon,ND,58561-7010,08:30:00 - 05:00,12:00:00 - 05:00,FALSE,FALSE,FALSE,10/17/16,10/21/16,AIP
Logan County,ocd-division/country:us/state:nd/county:logan,Logan County ND,,(701) 754-2425,bkfischer@nd.gov,301 Broadway,,Napoleon,ND,58561-7010,13:00:00 - 05:00,16:30:00 - 05:00,FALSE,FALSE,FALSE,10/17/16,10/21/16,AIP
Logan County,ocd-division/country:us/state:nd/county:logan,Logan County ND,,(701) 754-2425,bkfischer@nd.gov,301 Broadway,,Napoleon,ND,58561-7010,08:30:00 - 05:00,12:00:00 - 05:00,FALSE,FALSE,FALSE,10/24/16,10/28/16,AIP
Logan County,ocd-division/country:us/state:nd/county:logan,Logan County ND,,(701) 754-2425,bkfischer@nd.gov,301 Broadway,,Napoleon,ND,58561-7010,13:00:00 - 05:00,16:30:00 - 05:00,FALSE,FALSE,FALSE,10/24/16,10/28/16,AIP
Logan County,ocd-division/country:us/state:nd/county:logan,Logan County ND,,(701) 754-2425,bkfischer@nd.gov,301 Broadway,,Napoleon,ND,58561-7010,08:30:00 - 05:00,12:00:00 - 05:00,FALSE,FALSE,FALSE,10/31/16,11/4/16,AIP
Logan County,ocd-division/country:us/state:nd/county:logan,Logan County ND,,(701) 754-2425,bkfischer@nd.gov,301 Broadway,,Napoleon,ND,58561-7010,13:00:00 - 05:00,16:30:00 - 05:00,FALSE,FALSE,FALSE,10/31/16,11/4/16,AIP
Logan County,ocd-division/country:us/state:nd/county:logan,Logan County ND,,(701) 754-2425,bkfischer@nd.gov,301 Broadway,,Napoleon,ND,58561-7010,08:30:00 - 06:00,12:00:00 - 06:00,FALSE,FALSE,FALSE,11/7/16,11/7/16,AIP
Logan County,ocd-division/country:us/state:nd/county:logan,Logan County ND,,(701) 754-2425,bkfischer@nd.gov,301 Broadway,,Napoleon,ND,58561-7010,13:00:00 - 06:00,16:30:00 - 06:00,FALSE,FALSE,FALSE,11/7/16,11/7/16,AIP
McHenry County,ocd-division/country:us/state:nd/county:mchenry,McHenry County ND,,(701) 537-5724,dcarpenter@nd.gov,"407 Main Street S, Room 201",,Towner,ND,58788-4048,08:00:00 - 05:00,12:00:00 - 05:00,FALSE,FALSE,FALSE,9/29/16,9/30/16,AIP
McHenry County,ocd-division/country:us/state:nd/county:mchenry,McHenry County ND,,(701) 537-5724,dcarpenter@nd.gov,"407 Main Street S, Room 201",,Towner,ND,58788-4048,13:00:00 - 05:00,16:30:00 - 05:00,FALSE,FALSE,FALSE,9/29/16,9/30/16,AIP
McHenry County,ocd-division/country:us/state:nd/county:mchenry,McHenry County ND,,(701) 537-5724,dcarpenter@nd.gov,"407 Main Street S, Room 201",,Towner,ND,58788-4048,08:00:00 - 05:00,12:00:00 - 05:00,FALSE,FALSE,FALSE,10/3/16,10/7/16,AIP
McHenry County,ocd-division/country:us/state:nd/county:mchenry,McHenry County ND,,(701) 537-5724,dcarpenter@nd.gov,"407 Main Street S, Room 201",,Towner,ND,58788-4048,13:00:00 - 05:00,16:30:00 - 05:00,FALSE,FALSE,FALSE,10/3/16,10/7/16,AIP
McHenry County,ocd-division/country:us/state:nd/county:mchenry,McHenry County ND,,(701) 537-5724,dcarpenter@nd.gov,"407 Main Street S, Room 201",,Towner,ND,58788-4048,08:00:00 - 05:00,12:00:00 - 05:00,FALSE,FALSE,FALSE,10/10/16,10/14/16,AIP
McHenry County,ocd-division/country:us/state:nd/county:mchenry,McHenry County ND,,(701) 537-5724,dcarpenter@nd.gov,"407 Main Street S, Room 201",,Towner,ND,58788-4048,13:00:00 - 05:00,16:30:00 - 05:00,FALSE,FALSE,FALSE,10/10/16,10/14/16,AIP
McHenry County,ocd-division/country:us/state:nd/county:mchenry,McHenry County ND,,(701) 537-5724,dcarpenter@nd.gov,"407 Main Street S, Room 201",,Towner,ND,58788-4048,08:00:00 - 05:00,12:00:00 - 05:00,FALSE,FALSE,FALSE,10/17/16,10/21/16,AIP
McHenry County,ocd-division/country:us/state:nd/county:mchenry,McHenry County ND,,(701) 537-5724,dcarpenter@nd.gov,"407 Main Street S, Room 201",,Towner,ND,58788-4048,13:00:00 - 05:00,16:30:00 - 05:00,FALSE,FALSE,FALSE,10/17/16,10/21/16,AIP
McHenry County,ocd-division/country:us/state:nd/county:mchenry,McHenry County ND,,(701) 537-5724,dcarpenter@nd.gov,"407 Main Street S, Room 201",,Towner,ND,58788-4048,08:00:00 - 05:00,12:00:00 - 05:00,FALSE,FALSE,FALSE,10/24/16,10/28/16,AIP
