county,site,loc_name,adr_1,adr_2,adr_3,city,state,zip,dirs,services,start_date,end_date,start_time,end_time,index,name,address_line,directions,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
Hendry County,LaBelle Election Office,Courthouse Complex,25 E. Hickpochee Ave.,,1st Floor,LaBelle,FL,33935.0,corner of Hickpochee and Bridge St,http://hendryelections.org,10/24/16,10/28/16,07:00  - 04:00,19:00 - 04:00,315,Courthouse Complex,"25 E. Hickpochee Ave., LaBelle, FL 33935",1st Floor corner of Hickpochee and Bridge St,07:00 AM-07:00 PM,,ho72262779,false,true,,,,poll1717524
Marion County,Belleview,Belleview Public Library,13145 SE HWY 484,,,Belleview,FL,34420.0,,www.VoteMarion.com,10/24/16,11/5/16,8:00  - 04:00,18:00 - 04:00,316,Belleview Public Library,"13145 SE HWY 484, Belleview, FL 34420",,08:00 AM-06:00 PM,,ho7246458,false,true,,,,poll43250170
Marion County,Deputy Litz Building,Deputy Brian Litz Building,9048 SW HWY 200,,,Ocala,FL,34481.0,,www.VoteMarion.com,10/24/16,11/5/16,8:00  - 04:00,18:00 - 04:00,317,Deputy Brian Litz Building,"9048 SW HWY 200, Ocala, FL 34481",,08:00 AM-06:00 PM,,ho8461516,false,true,,,,poll51147333
Marion County,Dunnellon,Dunnellon Public Library,20351 Robinson Road,,,Dunnellon,FL,34431.0,,www.VoteMarion.com,10/24/16,11/5/16,8:00  - 04:00,18:00 - 04:00,318,Dunnellon Public Library,"20351 Robinson Road, Dunnellon, FL 34431",,08:00 AM-06:00 PM,,ho50933146,false,true,,,,poll91795567
Marion County,Election Center,Marion County Election Center,981 NE 16th Street,,,Ocala,FL,34470.0,,www.VoteMarion.com,10/24/16,11/5/16,8:00  - 04:00,18:00 - 04:00,319,Marion County Election Center,"981 NE 16th Street, Ocala, FL 34470",,08:00 AM-06:00 PM,,ho17671900,false,true,,,,poll70364657
Marion County,Forest,Forest Public Library,905 S HWY 314A,,,Ocklawaha,FL,32179.0,,www.VoteMarion.com,10/24/16,11/5/16,8:00  - 04:00,18:00 - 04:00,320,Forest Public Library,"905 S HWY 314A, Ocklawaha, FL 32179",,08:00 AM-06:00 PM,,ho68385273,false,true,,,,poll39988046
Marion County,Freedom,Freedom Public Library,5870 SW 95th Street,,,Ocala,FL,34476.0,,www.VoteMarion.com,10/24/16,11/5/16,8:00  - 04:00,18:00 - 04:00,321,Freedom Public Library,"5870 SW 95th Street, Ocala, FL 34476",,08:00 AM-06:00 PM,,ho43215248,false,true,,,,poll30938109
Marion County,Reddick,Reddick Community Center,4345 NW 152nd Street,,,Reddick,FL,32686.0,,www.VoteMarion.com,10/24/16,11/5/16,8:00  - 04:00,18:00 - 04:00,322,Reddick Community Center,"4345 NW 152nd Street, Reddick, FL 32686",,08:00 AM-06:00 PM,,ho54675129,false,true,,,,poll86096005
Marion County,Shores,Silver Springs Shores Community Center,590 Silver Road,,,Ocala,FL,34472.0,,www.VoteMarion.com,10/24/16,11/5/16,8:00  - 04:00,18:00 - 04:00,323,Silver Springs Shores Community Center,"590 Silver Road, Ocala, FL 34472",,08:00 AM-06:00 PM,,ho99118362,false,true,,,,poll31977231
Marion County,Villages,The Villages Mulberry Center,8445 SE 165th Mulberry Lane,,,The Villages,FL,32162.0,,www.VoteMarion.com,10/24/16,11/5/16,8:00  - 04:00,18:00 - 04:00,324,The Villages Mulberry Center,"8445 SE 165th Mulberry Lane, The Villages, FL 32162",,08:00 AM-06:00 PM,,ho98425927,false,true,,,,poll35377146
Martin County,County Line Civic Center,County Line Civic Center,18530 SE County Line Rd,,,Tequesta,FL,33469.0,,,10/24/16,11/5/16,08:00  - 04:00,17:00 - 04:00,325,County Line Civic Center,"18530 SE County Line Rd, Tequesta, FL 33469",,08:00 AM-05:00 PM,,ho24512997,false,true,,,,poll57221727
Martin County,Elections Center,Elections Center,"135 SE Martin Luther King, Jr. Blvd",,,Stuart,FL,34994.0,,MartinVotes.com,10/24/16,11/5/16,08:00  - 04:00,17:00 - 04:00,326,Elections Center,"135 SE Martin Luther King, Jr. Blvd, Stuart, FL 34994",,08:00 AM-05:00 PM,,ho61751933,false,true,,,,poll14204044
Martin County,Elisabeth Lahti Library,Elisabeth Lahti Library,15200 SW Ads Ave,,,Indiantown,FL,34956.0,,,10/24/16,11/5/16,08:00  - 04:00,17:00 - 04:00,327,Elisabeth Lahti Library,"15200 SW Ads Ave, Indiantown, FL 34956",,08:00 AM-05:00 PM,,ho12475166,false,true,,,,poll92737452
Martin County,Hobe Sound Library,Hobe Sound Library,10595 SE Federal Hwy,,,Hobe Sound,FL,33455.0,,,10/24/16,11/5/16,08:00  - 04:00,17:00 - 04:00,328,Hobe Sound Library,"10595 SE Federal Hwy, Hobe Sound, FL 33455",,08:00 AM-05:00 PM,,ho22024903,false,true,,,,poll60144066
Martin County,Hoke Library,Hoke Library,1150 NE Jack Williams Way,,,Jensen Beach,FL,34957.0,,,10/24/16,11/5/16,08:00  - 04:00,17:00 - 04:00,329,Hoke Library,"1150 NE Jack Williams Way, Jensen Beach, FL 34957",,08:00 AM-05:00 PM,,ho35533709,false,true,,,,poll16767139
Martin County,Peter & Julie Cummings Library,Peter & Jule Cummings Library,2551 SW Matheson Ave,,,Palm City,FL,34990.0,,,10/24/16,11/5/16,08:00  - 04:00,17:00 - 04:00,330,Peter & Jule Cummings Library,"2551 SW Matheson Ave, Palm City, FL 34990",,08:00 AM-05:00 PM,,ho59930019,false,true,,,,poll77663589
Martin County,Robert Morgade Library,Robert Morgade Library,5851 SE Community Dr,,,Stuart,FL,34997.0,,,10/24/16,11/5/16,08:00  - 04:00,17:00 - 04:00,331,Robert Morgade Library,"5851 SE Community Dr, Stuart, FL 34997",,08:00 AM-05:00 PM,,ho58080675,false,true,,,,poll37782787
Miami-Dade County,Adrienne Arsht Center ,Adrienne Arsht Center ,1300 Biscayne Blvd,,,Mii,FL,33132.0,,http://www.miidade.gov/elections/voter-registration.asp,10/24/16,11/5/16,07:00  - 04:00,19:00 - 04:00,332,Adrienne Arsht Center ,"1300 Biscayne Blvd, Mii, FL 33132",,07:00 AM-07:00 PM,,ho43125156,false,true,,,,poll78472100
Miami-Dade County,Adrienne Arsht Center ,Adrienne Arsht Center ,1300 Biscayne Blvd,,,Mii,FL,33132.0,,http://www.miidade.gov/elections/voter-registration.asp,11/6/16,11/6/16,07:00  - 05:00,19:00 - 05:00,333,Adrienne Arsht Center ,"1300 Biscayne Blvd, Mii, FL 33132",,07:00 AM-07:00 PM,,ho43125156,false,true,,,,poll78472100
Miami-Dade County,Arcola Lakes Branch Library ,Arcola Lakes Branch Library ,8240 NW 7TH  Avenue,,,Mii,FL,33150.0,,http://www.miidade.gov/elections/voter-registration.asp,10/24/16,11/5/16,07:00  - 04:00,19:00 - 04:00,334,Arcola Lakes Branch Library ,"8240 NW 7TH  Avenue, Mii, FL 33150",,07:00 AM-07:00 PM,,ho90306678,false,true,,,,poll34510262
Miami-Dade County,Arcola Lakes Branch Library ,Arcola Lakes Branch Library ,8240 NW 7TH  Avenue,,,Mii,FL,33150.0,,http://www.miidade.gov/elections/voter-registration.asp,11/6/16,11/6/16,07:00  - 05:00,19:00 - 05:00,335,Arcola Lakes Branch Library ,"8240 NW 7TH  Avenue, Mii, FL 33150",,07:00 AM-07:00 PM,,ho90306678,false,true,,,,poll34510262
Miami-Dade County,Betty T. Ferguson,Betty T. Ferguson,3000 NW 199TH St,,,Mii Gardens,FL,33056.0,,http://www.miidade.gov/elections/voter-registration.asp,10/24/16,11/5/16,07:00  - 04:00,19:00 - 04:00,336,Betty T. Ferguson,"3000 NW 199TH St, Mii Gardens, FL 33056",,07:00 AM-07:00 PM,,ho63797699,false,true,,,,poll73847892
Miami-Dade County,Betty T. Ferguson,Betty T. Ferguson,3000 NW 199TH St,,,Mii Gardens,FL,33056.0,,http://www.miidade.gov/elections/voter-registration.asp,11/6/16,11/6/16,07:00  - 05:00,19:00 - 05:00,337,Betty T. Ferguson,"3000 NW 199TH St, Mii Gardens, FL 33056",,07:00 AM-07:00 PM,,ho63797699,false,true,,,,poll73847892
Miami-Dade County,Carrie P. Meek Senior & Cultural Center,Carrie P. Meek Senior & Cultural Center,1350 NW 50TH Street,,,Mii,FL,33142.0,,http://www.miidade.gov/elections/voter-registration.asp,10/24/16,11/5/16,07:00  - 04:00,19:00 - 04:00,338,Carrie P. Meek Senior & Cultural Center,"1350 NW 50TH Street, Mii, FL 33142",,07:00 AM-07:00 PM,,ho56264362,false,true,,,,poll62322614
Miami-Dade County,Carrie P. Meek Senior & Cultural Center,Carrie P. Meek Senior & Cultural Center,1350 NW 50TH Street,,,Mii,FL,33142.0,,http://www.miidade.gov/elections/voter-registration.asp,11/6/16,11/6/16,07:00  - 05:00,19:00 - 05:00,339,Carrie P. Meek Senior & Cultural Center,"1350 NW 50TH Street, Mii, FL 33142",,07:00 AM-07:00 PM,,ho56264362,false,true,,,,poll62322614
Miami-Dade County,Coral Gables Branch Library,Coral Gables Branch Library,3443 Segovia Street,,,Coral Gables,FL,33134.0,,http://www.miidade.gov/elections/voter-registration.asp,10/24/16,11/5/16,07:00  - 04:00,19:00 - 04:00,340,Coral Gables Branch Library,"3443 Segovia Street, Coral Gables, FL 33134",,07:00 AM-07:00 PM,,ho48386157,false,true,,,,poll40268478
Miami-Dade County,Coral Gables Branch Library,Coral Gables Branch Library,3443 Segovia Street,,,Coral Gables,FL,33134.0,,http://www.miidade.gov/elections/voter-registration.asp,11/6/16,11/6/16,07:00  - 05:00,19:00 - 05:00,341,Coral Gables Branch Library,"3443 Segovia Street, Coral Gables, FL 33134",,07:00 AM-07:00 PM,,ho48386157,false,true,,,,poll40268478
Miami-Dade County,Coral Reef Branch Library,Coral Reef Branch Library,9211 SW 152nd Street,,,Mii,FL,33157.0,,http://www.miidade.gov/elections/voter-registration.asp,10/24/16,11/5/16,07:00  - 04:00,19:00 - 04:00,342,Coral Reef Branch Library,"9211 SW 152nd Street, Mii, FL 33157",,07:00 AM-07:00 PM,,ho29371444,false,true,,,,poll1065940
Miami-Dade County,Coral Reef Branch Library,Coral Reef Branch Library,9211 SW 152nd Street,,,Mii,FL,33157.0,,http://www.miidade.gov/elections/voter-registration.asp,11/6/16,11/6/16,07:00  - 05:00,19:00 - 05:00,343,Coral Reef Branch Library,"9211 SW 152nd Street, Mii, FL 33157",,07:00 AM-07:00 PM,,ho29371444,false,true,,,,poll1065940
Miami-Dade County,Elections Department - Main Office,Elections Department - Main Office,2700 NW 87th Avenue ,,,Doral,FL,33172.0,,http://www.miidade.gov/elections/voter-registration.asp,10/24/16,11/5/16,07:00  - 04:00,19:00 - 04:00,344,Elections Department - Main Office,"2700 NW 87th Avenue, Doral, FL 33172",,07:00 AM-07:00 PM,,ho1725177,false,true,,,,poll16859441
Miami-Dade County,Elections Department - Main Office,Elections Department - Main Office,2700 NW 87th Avenue ,,,Doral,FL,33172.0,,http://www.miidade.gov/elections/voter-registration.asp,11/6/16,11/6/16,07:00  - 05:00,19:00 - 05:00,345,Elections Department - Main Office,"2700 NW 87th Avenue, Doral, FL 33172",,07:00 AM-07:00 PM,,ho1725177,false,true,,,,poll16859441
Miami-Dade County,Historic Garage ,Historic Garage ,3250 S Mii Avenue,Se property as the old museum of science,,Mii,FL,33129.0,,http://www.miidade.gov/elections/voter-registration.asp,10/24/16,11/5/16,07:00  - 04:00,19:00 - 04:00,346,Historic Garage ,"3250 S Mii Avenue, Mii, FL 33129",Se property as the old museum of science,07:00 AM-07:00 PM,,ho28351438,false,true,,,,poll20326602
Miami-Dade County,Historic Garage ,Historic Garage ,3250 S Mii Avenue,Se property as the old museum of science,,Mii,FL,33129.0,,http://www.miidade.gov/elections/voter-registration.asp,11/6/16,11/6/16,07:00  - 05:00,19:00 - 05:00,347,Historic Garage ,"3250 S Mii Avenue, Mii, FL 33129",Se property as the old museum of science,07:00 AM-07:00 PM,,ho28351438,false,true,,,,poll20326602
Miami-Dade County,Homestead Community Center,Homestead Community Center,1601 N. Krome Avenue,"Willi F. ""Bill"" Dickinson Comm. Center",,Homestead,FL,33030.0,,http://www.miidade.gov/elections/voter-registration.asp,10/24/16,11/5/16,07:00  - 04:00,19:00 - 04:00,348,Homestead Community Center,"1601 N. Krome Avenue, Homestead, FL 33030","Willi F. ""Bill"" Dickinson Comm. Center",07:00 AM-07:00 PM,,ho91081375,false,true,,,,poll42260321
Miami-Dade County,Homestead Community Center,Homestead Community Center,1601 N. Krome Avenue,"Willi F. ""Bill"" Dickinson Comm. Center",,Homestead,FL,33030.0,,http://www.miidade.gov/elections/voter-registration.asp,11/6/16,11/6/16,07:00  - 05:00,19:00 - 05:00,349,Homestead Community Center,"1601 N. Krome Avenue, Homestead, FL 33030","Willi F. ""Bill"" Dickinson Comm. Center",07:00 AM-07:00 PM,,ho91081375,false,true,,,,poll42260321
Miami-Dade County,International Mall Branch Library ,International Mall Branch Library ,10315 NW 12TH Street,,,Doral,FL,33172.0,,http://www.miidade.gov/elections/voter-registration.asp,10/24/16,11/5/16,07:00  - 04:00,19:00 - 04:00,350,International Mall Branch Library ,"10315 NW 12TH Street, Doral, FL 33172",,07:00 AM-07:00 PM,,ho56033454,false,true,,,,poll76258919
Miami-Dade County,International Mall Branch Library ,International Mall Branch Library ,10315 NW 12TH Street,,,Doral,FL,33172.0,,http://www.miidade.gov/elections/voter-registration.asp,11/6/16,11/6/16,07:00  - 05:00,19:00 - 05:00,351,International Mall Branch Library ,"10315 NW 12TH Street, Doral, FL 33172",,07:00 AM-07:00 PM,,ho56033454,false,true,,,,poll76258919
Miami-Dade County,John F. Kennedy Library,John F. Kennedy Library,190 W 49th Street,,,Hialeah,FL,33012.0,,http://www.miidade.gov/elections/voter-registration.asp,10/24/16,11/5/16,07:00  - 04:00,19:00 - 04:00,352,John F. Kennedy Library,"190 W 49th Street, Hialeah, FL 33012",,07:00 AM-07:00 PM,,ho39163075,false,true,,,,poll75398926
Miami-Dade County,John F. Kennedy Library,John F. Kennedy Library,190 W 49th Street,,,Hialeah,FL,33012.0,,http://www.miidade.gov/elections/voter-registration.asp,11/6/16,11/6/16,07:00  - 05:00,19:00 - 05:00,353,John F. Kennedy Library,"190 W 49th Street, Hialeah, FL 33012",,07:00 AM-07:00 PM,,ho39163075,false,true,,,,poll75398926
Miami-Dade County,Kendale Lakes Branch Library,Kendale Lakes Branch Library,15205 SW 88TH Street,,,Mii,FL,33196.0,,http://www.miidade.gov/elections/voter-registration.asp,10/24/16,11/5/16,07:00  - 04:00,19:00 - 04:00,354,Kendale Lakes Branch Library,"15205 SW 88TH Street, Mii, FL 33196",,07:00 AM-07:00 PM,,ho31813769,false,true,,,,poll81129171
Miami-Dade County,Kendale Lakes Branch Library,Kendale Lakes Branch Library,15205 SW 88TH Street,,,Mii,FL,33196.0,,http://www.miidade.gov/elections/voter-registration.asp,11/6/16,11/6/16,07:00  - 05:00,19:00 - 05:00,355,Kendale Lakes Branch Library,"15205 SW 88TH Street, Mii, FL 33196",,07:00 AM-07:00 PM,,ho31813769,false,true,,,,poll81129171
Miami-Dade County,Kendall Branch Library,Kendall Branch Library,9101 SW 97th Avenue ,,,Mii,FL,33176.0,,http://www.miidade.gov/elections/voter-registration.asp,10/24/16,11/5/16,07:00  - 04:00,19:00 - 04:00,356,Kendall Branch Library,"9101 SW 97th Avenue, Mii, FL 33176",,07:00 AM-07:00 PM,,ho13796199,false,true,,,,poll34647173
Miami-Dade County,Kendall Branch Library,Kendall Branch Library,9101 SW 97th Avenue ,,,Mii,FL,33176.0,,http://www.miidade.gov/elections/voter-registration.asp,11/6/16,11/6/16,07:00  - 05:00,19:00 - 05:00,357,Kendall Branch Library,"9101 SW 97th Avenue, Mii, FL 33176",,07:00 AM-07:00 PM,,ho13796199,false,true,,,,poll34647173
Miami-Dade County,Lemon City Library,Lemon City Library,430 NE 61ST Street,,,Mii,FL,33137.0,,http://www.miidade.gov/elections/voter-registration.asp,10/24/16,11/5/16,07:00  - 04:00,19:00 - 04:00,358,Lemon City Library,"430 NE 61ST Street, Mii, FL 33137",,07:00 AM-07:00 PM,,ho4814176,false,true,,,,poll92512910
Miami-Dade County,Lemon City Library,Lemon City Library,430 NE 61ST Street,,,Mii,FL,33137.0,,http://www.miidade.gov/elections/voter-registration.asp,11/6/16,11/6/16,07:00  - 05:00,19:00 - 05:00,359,Lemon City Library,"430 NE 61ST Street, Mii, FL 33137",,07:00 AM-07:00 PM,,ho4814176,false,true,,,,poll92512910
Miami-Dade County,Mii Beach City Hall,Mii Beach City Hall,1700 Convention Center Drive,,,Mii Beach,FL,33139.0,,http://www.miidade.gov/elections/voter-registration.asp,10/24/16,11/5/16,07:00  - 04:00,19:00 - 04:00,360,Mii Beach City Hall,"1700 Convention Center Drive, Mii Beach, FL 33139",,07:00 AM-07:00 PM,,ho92929528,false,true,,,,poll38691704
Miami-Dade County,Mii Beach City Hall,Mii Beach City Hall,1700 Convention Center Drive,,,Mii Beach,FL,33139.0,,http://www.miidade.gov/elections/voter-registration.asp,11/6/16,11/6/16,07:00  - 05:00,19:00 - 05:00,361,Mii Beach City Hall,"1700 Convention Center Drive, Mii Beach, FL 33139",,07:00 AM-07:00 PM,,ho92929528,false,true,,,,poll38691704
Miami-Dade County,Mii Lakes Community Center,Mii Lakes Community Center,15151 NW 82nd Avenue,Mary Collins Community Center,,Mii Lakes,FL,33016.0,,http://www.miidade.gov/elections/voter-registration.asp,10/24/16,11/5/16,07:00  - 04:00,19:00 - 04:00,362,Mii Lakes Community Center,"15151 NW 82nd Avenue, Mii Lakes, FL 33016",Mary Collins Community Center,07:00 AM-07:00 PM,,ho57361452,false,true,,,,poll69408433
Miami-Dade County,Mii Lakes Community Center,Mii Lakes Community Center,15151 NW 82nd Avenue,Mary Collins Community Center,,Mii Lakes,FL,33016.0,,http://www.miidade.gov/elections/voter-registration.asp,11/6/16,11/6/16,07:00  - 05:00,19:00 - 05:00,363,Mii Lakes Community Center,"15151 NW 82nd Avenue, Mii Lakes, FL 33016",Mary Collins Community Center,07:00 AM-07:00 PM,,ho57361452,false,true,,,,poll69408433
Miami-Dade County,Model City Library,Model City Library,2211 NW 54th Street,Caleb Center,,Mii,FL,33142.0,,http://www.miidade.gov/elections/voter-registration.asp,10/24/16,11/5/16,07:00  - 04:00,19:00 - 04:00,364,Model City Library,"2211 NW 54th Street, Mii, FL 33142",Caleb Center,07:00 AM-07:00 PM,,ho8810615,false,true,,,,poll69145084
Miami-Dade County,Model City Library,Model City Library,2211 NW 54th Street,Caleb Center,,Mii,FL,33142.0,,http://www.miidade.gov/elections/voter-registration.asp,11/6/16,11/6/16,07:00  - 05:00,19:00 - 05:00,365,Model City Library,"2211 NW 54th Street, Mii, FL 33142",Caleb Center,07:00 AM-07:00 PM,,ho8810615,false,true,,,,poll69145084
Miami-Dade County,Naranja Branch Library,Naranja Branch Library,14850 SW 280TH Street,,,Homestead,FL,33032.0,,http://www.miidade.gov/elections/voter-registration.asp,10/24/16,11/5/16,07:00  - 04:00,19:00 - 04:00,366,Naranja Branch Library,"14850 SW 280TH Street, Homestead, FL 33032",,07:00 AM-07:00 PM,,ho92017826,false,true,,,,poll52148351
Miami-Dade County,Naranja Branch Library,Naranja Branch Library,14850 SW 280TH Street,,,Homestead,FL,33032.0,,http://www.miidade.gov/elections/voter-registration.asp,11/6/16,11/6/16,07:00  - 05:00,19:00 - 05:00,367,Naranja Branch Library,"14850 SW 280TH Street, Homestead, FL 33032",,07:00 AM-07:00 PM,,ho92017826,false,true,,,,poll52148351
Miami-Dade County,North Dade Regional Library,North Dade Regional Library,2455 NW 183rd Street,,,Mii Gardens,FL,33056.0,,http://www.miidade.gov/elections/voter-registration.asp,10/24/16,11/5/16,07:00  - 04:00,19:00 - 04:00,368,North Dade Regional Library,"2455 NW 183rd Street, Mii Gardens, FL 33056",,07:00 AM-07:00 PM,,ho22942384,false,true,,,,poll69185632
Miami-Dade County,North Dade Regional Library,North Dade Regional Library,2455 NW 183rd Street,,,Mii Gardens,FL,33056.0,,http://www.miidade.gov/elections/voter-registration.asp,11/6/16,11/6/16,07:00  - 05:00,19:00 - 05:00,369,North Dade Regional Library,"2455 NW 183rd Street, Mii Gardens, FL 33056",,07:00 AM-07:00 PM,,ho22942384,false,true,,,,poll69185632
Miami-Dade County,Northeast Dade-Aventura Branch Library,Northeast Dade-Aventura Branch Library,2930 Aventura Boulevard,,,Aventura,FL,33180.0,,http://www.miidade.gov/elections/voter-registration.asp,10/24/16,11/5/16,07:00  - 04:00,19:00 - 04:00,370,Northeast Dade-Aventura Branch Library,"2930 Aventura Boulevard, Aventura, FL 33180",,07:00 AM-07:00 PM,,ho75129493,false,true,,,,poll35619327
Miami-Dade County,Northeast Dade-Aventura Branch Library,Northeast Dade-Aventura Branch Library,2930 Aventura Boulevard,,,Aventura,FL,33180.0,,http://www.miidade.gov/elections/voter-registration.asp,11/6/16,11/6/16,07:00  - 05:00,19:00 - 05:00,371,Northeast Dade-Aventura Branch Library,"2930 Aventura Boulevard, Aventura, FL 33180",,07:00 AM-07:00 PM,,ho75129493,false,true,,,,poll35619327
Miami-Dade County,North Mii Public Library,North Mii Public Library,835 NE 132nd Street,,,North Mii,FL,33161.0,,http://www.miidade.gov/elections/voter-registration.asp,10/24/16,11/5/16,07:00  - 04:00,19:00 - 04:00,372,North Mii Public Library,"835 NE 132nd Street, North Mii, FL 33161",,07:00 AM-07:00 PM,,ho59259205,false,true,,,,poll28977076
Miami-Dade County,North Mii Public Library,North Mii Public Library,835 NE 132nd Street,,,North Mii,FL,33161.0,,http://www.miidade.gov/elections/voter-registration.asp,11/6/16,11/6/16,07:00  - 05:00,19:00 - 05:00,373,North Mii Public Library,"835 NE 132nd Street, North Mii, FL 33161",,07:00 AM-07:00 PM,,ho59259205,false,true,,,,poll28977076
Miami-Dade County,North Shore Branch Library,North Shore Branch Library,7501 Collins Avenue,,,Mii Beach,FL,33141.0,,http://www.miidade.gov/elections/voter-registration.asp,10/24/16,11/5/16,07:00  - 04:00,19:00 - 04:00,374,North Shore Branch Library,"7501 Collins Avenue, Mii Beach, FL 33141",,07:00 AM-07:00 PM,,ho59255874,false,true,,,,poll53077213
Miami-Dade County,North Shore Branch Library,North Shore Branch Library,7501 Collins Avenue,,,Mii Beach,FL,33141.0,,http://www.miidade.gov/elections/voter-registration.asp,11/6/16,11/6/16,07:00  - 05:00,19:00 - 05:00,375,North Shore Branch Library,"7501 Collins Avenue, Mii Beach, FL 33141",,07:00 AM-07:00 PM,,ho59255874,false,true,,,,poll53077213
Miami-Dade County,Palmetto Bay Branch Library ,Palmetto Bay Branch Library ,17641 Old Cutler Road,,,Palmetto Bay,FL,33157.0,,http://www.miidade.gov/elections/voter-registration.asp,10/24/16,11/5/16,07:00  - 04:00,19:00 - 04:00,376,Palmetto Bay Branch Library ,"17641 Old Cutler Road, Palmetto Bay, FL 33157",,07:00 AM-07:00 PM,,ho40885179,false,true,,,,poll34325076
Miami-Dade County,Palmetto Bay Branch Library ,Palmetto Bay Branch Library ,17641 Old Cutler Road,,,Palmetto Bay,FL,33157.0,,http://www.miidade.gov/elections/voter-registration.asp,11/6/16,11/6/16,07:00  - 05:00,19:00 - 05:00,377,Palmetto Bay Branch Library ,"17641 Old Cutler Road, Palmetto Bay, FL 33157",,07:00 AM-07:00 PM,,ho40885179,false,true,,,,poll34325076
Miami-Dade County,Pinecrest Branch Library ,Pinecrest Branch Library ,5835 SW 111TH Street,,,Pinecrest,FL,33156.0,,http://www.miidade.gov/elections/voter-registration.asp,10/24/16,11/5/16,07:00  - 04:00,19:00 - 04:00,378,Pinecrest Branch Library ,"5835 SW 111TH Street, Pinecrest, FL 33156",,07:00 AM-07:00 PM,,ho8527416,false,true,,,,poll2943521
Miami-Dade County,Pinecrest Branch Library ,Pinecrest Branch Library ,5835 SW 111TH Street,,,Pinecrest,FL,33156.0,,http://www.miidade.gov/elections/voter-registration.asp,11/6/16,11/6/16,07:00  - 05:00,19:00 - 05:00,379,Pinecrest Branch Library ,"5835 SW 111TH Street, Pinecrest, FL 33156",,07:00 AM-07:00 PM,,ho8527416,false,true,,,,poll2943521
Miami-Dade County,Shenandoah Branch Library,Shenandoah Branch Library,2111 SW 19TH Street,,,Mii,FL,33145.0,,http://www.miidade.gov/elections/voter-registration.asp,10/24/16,11/5/16,07:00  - 04:00,19:00 - 04:00,380,Shenandoah Branch Library,"2111 SW 19TH Street, Mii, FL 33145",,07:00 AM-07:00 PM,,ho78858097,false,true,,,,poll72435059
Miami-Dade County,Shenandoah Branch Library,Shenandoah Branch Library,2111 SW 19TH Street,,,Mii,FL,33145.0,,http://www.miidade.gov/elections/voter-registration.asp,11/6/16,11/6/16,07:00  - 05:00,19:00 - 05:00,381,Shenandoah Branch Library,"2111 SW 19TH Street, Mii, FL 33145",,07:00 AM-07:00 PM,,ho78858097,false,true,,,,poll72435059
Miami-Dade County,South Dade Regional Library,South Dade Regional Library,10750 SW 211th Street,,,Cutler Bay,FL,33189.0,,http://www.miidade.gov/elections/voter-registration.asp,10/24/16,11/5/16,07:00  - 04:00,19:00 - 04:00,382,South Dade Regional Library,"10750 SW 211th Street, Cutler Bay, FL 33189",,07:00 AM-07:00 PM,,ho31538571,false,true,,,,poll68258575
Miami-Dade County,South Dade Regional Library,South Dade Regional Library,10750 SW 211th Street,,,Cutler Bay,FL,33189.0,,http://www.miidade.gov/elections/voter-registration.asp,11/6/16,11/6/16,07:00  - 05:00,19:00 - 05:00,383,South Dade Regional Library,"10750 SW 211th Street, Cutler Bay, FL 33189",,07:00 AM-07:00 PM,,ho31538571,false,true,,,,poll68258575
Miami-Dade County,Stephen P. Clark Gov`t Center,Stephen P. Clark Gov`t Center,111 NW 1ST Street ,Elections Branch Office - Lobby,,Mii,FL,33128.0,,http://www.miidade.gov/elections/voter-registration.asp,10/24/16,11/5/16,07:00  - 04:00,19:00 - 04:00,384,Stephen P. Clark Gov`t Center,"111 NW 1ST Street, Mii, FL 33128",Elections Branch Office - Lobby,07:00 AM-07:00 PM,,ho82035157,false,true,,,,poll46262542
Miami-Dade County,Stephen P. Clark Gov`t Center,Stephen P. Clark Gov`t Center,111 NW 1ST Street ,Elections Branch Office - Lobby,,Mii,FL,33128.0,,http://www.miidade.gov/elections/voter-registration.asp,11/6/16,11/6/16,07:00  - 05:00,19:00 - 05:00,385,Stephen P. Clark Gov`t Center,"111 NW 1ST Street, Mii, FL 33128",Elections Branch Office - Lobby,07:00 AM-07:00 PM,,ho82035157,false,true,,,,poll46262542
Miami-Dade County,West Dade Regional Library,West Dade Regional Library,9445 SW 24th Street,,,Mii,FL,33165.0,,http://www.miidade.gov/elections/voter-registration.asp,10/24/16,11/5/16,07:00  - 04:00,19:00 - 04:00,386,West Dade Regional Library,"9445 SW 24th Street, Mii, FL 33165",,07:00 AM-07:00 PM,,ho74902248,false,true,,,,poll27722009
Miami-Dade County,West Dade Regional Library,West Dade Regional Library,9445 SW 24th Street,,,Mii,FL,33165.0,,http://www.miidade.gov/elections/voter-registration.asp,11/6/16,11/6/16,07:00  - 05:00,19:00 - 05:00,387,West Dade Regional Library,"9445 SW 24th Street, Mii, FL 33165",,07:00 AM-07:00 PM,,ho74902248,false,true,,,,poll27722009
Miami-Dade County,West End Regional Library,West End Regional Library,10201 Hmocks Boulevard,,,Mii,FL,33196.0,,http://www.miidade.gov/elections/voter-registration.asp,10/24/16,11/5/16,07:00  - 04:00,19:00 - 04:00,388,West End Regional Library,"10201 Hmocks Boulevard, Mii, FL 33196",,07:00 AM-07:00 PM,,ho54964268,false,true,,,,poll58352920
