office-name,official-title,types,ocd-division,description,homepage,phone,email,street,city,state,zip,owner,contacted,start_time,end_time,start_date,end_date,notes,index,address_line,directions,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
Hollis Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:hollis,Hollis Town ME,,(207) 929-8552,,34 Town Farm Rd,Hollis,ME,4042,,,9:00:00 AM,4:00:00 PM,11/3/16,11/3/16,,159,"34 Town Farm Rd Hollis, ME 04042",,9:00 AM-4:00 PM,,ho38082866,false,true,,,,poll43779094
Hope Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:hope,Hope Town ME,,(207) 763-4199,,441 Camden Road,Hope,ME,4847,,yes,7:30:00 AM,4:30:00 PM,10/7/16,10/7/16,,160,"441 Camden Road Hope, ME 04847",,7:30 AM-4:30 PM,,ho17287759,false,true,,,,poll71951321
Hope Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:hope,Hope Town ME,,(207) 763-4199,,441 Camden Road,Hope,ME,4847,,yes,7:30:00 AM,4:30:00 PM,10/11/16,10/12/16,,161,"441 Camden Road Hope, ME 04847",,7:30 AM-4:30 PM,,ho17287759,false,true,,,,poll71951321
Hope Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:hope,Hope Town ME,,(207) 763-4199,,441 Camden Road,Hope,ME,4847,,yes,12:00:00 PM,6:00:00 PM,10/13/16,10/13/16,,162,"441 Camden Road Hope, ME 04847",,12:00 AM-6:00 PM,,ho17287759,false,true,,,,poll71951321
Hope Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:hope,Hope Town ME,,(207) 763-4199,,441 Camden Road,Hope,ME,4847,,yes,7:30:00 AM,4:30:00 PM,10/14/16,10/14/16,,163,"441 Camden Road Hope, ME 04847",,7:30 AM-4:30 PM,,ho17287759,false,true,,,,poll71951321
Hope Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:hope,Hope Town ME,,(207) 763-4199,,441 Camden Road,Hope,ME,4847,,yes,7:30:00 AM,4:30:00 PM,10/18/16,10/19/16,,164,"441 Camden Road Hope, ME 04847",,7:30 AM-4:30 PM,,ho17287759,false,true,,,,poll71951321
Hope Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:hope,Hope Town ME,,(207) 763-4199,,441 Camden Road,Hope,ME,4847,,yes,12:00:00 PM,6:00:00 PM,10/20/16,10/20/16,,165,"441 Camden Road Hope, ME 04847",,12:00 AM-6:00 PM,,ho17287759,false,true,,,,poll71951321
Hope Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:hope,Hope Town ME,,(207) 763-4199,,441 Camden Road,Hope,ME,4847,,yes,7:30:00 AM,4:30:00 PM,10/21/16,10/21/16,,166,"441 Camden Road Hope, ME 04847",,7:30 AM-4:30 PM,,ho17287759,false,true,,,,poll71951321
Hope Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:hope,Hope Town ME,,(207) 763-4199,,441 Camden Road,Hope,ME,4847,,yes,7:30:00 AM,4:30:00 PM,10/25/16,10/26/16,,167,"441 Camden Road Hope, ME 04847",,7:30 AM-4:30 PM,,ho17287759,false,true,,,,poll71951321
Hope Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:hope,Hope Town ME,,(207) 763-4199,,441 Camden Road,Hope,ME,4847,,yes,12:00:00 PM,6:00:00 PM,10/27/16,10/27/16,,168,"441 Camden Road Hope, ME 04847",,12:00 AM-6:00 PM,,ho17287759,false,true,,,,poll71951321
Hope Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:hope,Hope Town ME,,(207) 763-4199,,441 Camden Road,Hope,ME,4847,,yes,7:30:00 AM,4:30:00 PM,10/28/16,10/28/16,,169,"441 Camden Road Hope, ME 04847",,7:30 AM-4:30 PM,,ho17287759,false,true,,,,poll71951321
Hope Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:hope,Hope Town ME,,(207) 763-4199,,441 Camden Road,Hope,ME,4847,,yes,7:30:00 AM,4:30:00 PM,11/1/16,11/2/16,,170,"441 Camden Road Hope, ME 04847",,7:30 AM-4:30 PM,,ho17287759,false,true,,,,poll71951321
Hope Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:hope,Hope Town ME,,(207) 763-4199,,441 Camden Road,Hope,ME,4847,,yes,12:00:00 PM,6:00:00 PM,11/3/16,11/3/16,,171,"441 Camden Road Hope, ME 04847",,12:00 AM-6:00 PM,,ho17287759,false,true,,,,poll71951321
Howland Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:howland,Howland Town ME,,(207) 732-4112,,8 Main Street,Howland,ME,4448,,yes,8:00:00 AM,4:00:00 PM,10/7/16,10/7/16,,172,"8 Main Street Howland, ME 04448",,8:00 AM-4:00 PM,,ho60549241,false,true,,,,poll84502273
Howland Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:howland,Howland Town ME,,(207) 732-4112,,8 Main Street,Howland,ME,4448,,,8:00:00 AM,4:00:00 PM,10/10/16,10/13/16,,173,"8 Main Street Howland, ME 04448",,8:00 AM-4:00 PM,,ho60549241,false,true,,,,poll84502273
Howland Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:howland,Howland Town ME,,(207) 732-4112,,8 Main Street,Howland,ME,4448,,,8:00:00 AM,4:00:00 PM,10/14/16,10/14/16,,174,"8 Main Street Howland, ME 04448",,8:00 AM-4:00 PM,,ho60549241,false,true,,,,poll84502273
Howland Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:howland,Howland Town ME,,(207) 732-4112,,8 Main Street,Howland,ME,4448,,,8:00:00 AM,4:00:00 PM,10/17/16,10/20/16,,175,"8 Main Street Howland, ME 04448",,8:00 AM-4:00 PM,,ho60549241,false,true,,,,poll84502273
Howland Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:howland,Howland Town ME,,(207) 732-4112,,8 Main Street,Howland,ME,4448,,,8:00:00 AM,4:00:00 PM,10/21/16,10/21/16,,176,"8 Main Street Howland, ME 04448",,8:00 AM-4:00 PM,,ho60549241,false,true,,,,poll84502273
Howland Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:howland,Howland Town ME,,(207) 732-4112,,8 Main Street,Howland,ME,4448,,,8:00:00 AM,4:00:00 PM,10/24/16,10/27/16,,177,"8 Main Street Howland, ME 04448",,8:00 AM-4:00 PM,,ho60549241,false,true,,,,poll84502273
Howland Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:howland,Howland Town ME,,(207) 732-4112,,8 Main Street,Howland,ME,4448,,,8:00:00 AM,4:00:00 PM,10/28/16,10/28/16,,178,"8 Main Street Howland, ME 04448",,8:00 AM-4:00 PM,,ho60549241,false,true,,,,poll84502273
Howland Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:howland,Howland Town ME,,(207) 732-4112,,8 Main Street,Howland,ME,4448,,,8:00:00 AM,4:00:00 PM,10/31/16,11/3/16,,179,"8 Main Street Howland, ME 04448",,8:00 AM-4:00 PM,,ho60549241,false,true,,,,poll84502273
Kenduskeag Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:kenduskeag,Kenduskeag Town ME,,(207) 884-7947,,4010 Broadway,Kenduskeag,ME,4450,,yes,9:00:00 AM,5:00:00 PM,10/7/16,10/7/16,,180,"4010 Broadway Kenduskeag, ME 04450",,9:00 AM-5:00 PM,,ho52342271,false,true,,,,poll14144836
Kenduskeag Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:kenduskeag,Kenduskeag Town ME,,(207) 884-7947,,4010 Broadway,Kenduskeag,ME,4450,,,9:00:00 AM,5:00:00 PM,10/10/16,10/11/16,,181,"4010 Broadway Kenduskeag, ME 04450",,9:00 AM-5:00 PM,,ho52342271,false,true,,,,poll14144836
Kenduskeag Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:kenduskeag,Kenduskeag Town ME,,(207) 884-7947,,4010 Broadway,Kenduskeag,ME,4450,,,9:00:00 AM,1:00:00 PM,10/12/16,10/12/16,,182,"4010 Broadway Kenduskeag, ME 04450",,9:00 AM-1:00 PM,,ho52342271,false,true,,,,poll14144836
Kenduskeag Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:kenduskeag,Kenduskeag Town ME,,(207) 884-7947,,4010 Broadway,Kenduskeag,ME,4450,,,10:00:00 AM,6:00:00 PM,10/13/16,10/13/16,,183,"4010 Broadway Kenduskeag, ME 04450",,10:00 AM-6:00 PM,,ho52342271,false,true,,,,poll14144836
Kenduskeag Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:kenduskeag,Kenduskeag Town ME,,(207) 884-7947,,4010 Broadway,Kenduskeag,ME,4450,,,9:00:00 AM,5:00:00 PM,10/14/16,10/14/16,,184,"4010 Broadway Kenduskeag, ME 04450",,9:00 AM-5:00 PM,,ho52342271,false,true,,,,poll14144836
Kenduskeag Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:kenduskeag,Kenduskeag Town ME,,(207) 884-7947,,4010 Broadway,Kenduskeag,ME,4450,,,9:00:00 AM,5:00:00 PM,10/17/16,10/18/16,,185,"4010 Broadway Kenduskeag, ME 04450",,9:00 AM-5:00 PM,,ho52342271,false,true,,,,poll14144836
Kenduskeag Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:kenduskeag,Kenduskeag Town ME,,(207) 884-7947,,4010 Broadway,Kenduskeag,ME,4450,,,9:00:00 AM,1:00:00 PM,10/19/16,10/19/16,,186,"4010 Broadway Kenduskeag, ME 04450",,9:00 AM-1:00 PM,,ho52342271,false,true,,,,poll14144836
Kenduskeag Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:kenduskeag,Kenduskeag Town ME,,(207) 884-7947,,4010 Broadway,Kenduskeag,ME,4450,,,10:00:00 AM,6:00:00 PM,10/20/16,10/20/16,,187,"4010 Broadway Kenduskeag, ME 04450",,10:00 AM-6:00 PM,,ho52342271,false,true,,,,poll14144836
Kenduskeag Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:kenduskeag,Kenduskeag Town ME,,(207) 884-7947,,4010 Broadway,Kenduskeag,ME,4450,,,9:00:00 AM,5:00:00 PM,10/21/16,10/21/16,,188,"4010 Broadway Kenduskeag, ME 04450",,9:00 AM-5:00 PM,,ho52342271,false,true,,,,poll14144836
Kenduskeag Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:kenduskeag,Kenduskeag Town ME,,(207) 884-7947,,4010 Broadway,Kenduskeag,ME,4450,,,9:00:00 AM,5:00:00 PM,10/24/16,10/25/16,,189,"4010 Broadway Kenduskeag, ME 04450",,9:00 AM-5:00 PM,,ho52342271,false,true,,,,poll14144836
Kenduskeag Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:kenduskeag,Kenduskeag Town ME,,(207) 884-7947,,4010 Broadway,Kenduskeag,ME,4450,,,9:00:00 AM,1:00:00 PM,10/26/16,10/26/16,,190,"4010 Broadway Kenduskeag, ME 04450",,9:00 AM-1:00 PM,,ho52342271,false,true,,,,poll14144836
Kenduskeag Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:kenduskeag,Kenduskeag Town ME,,(207) 884-7947,,4010 Broadway,Kenduskeag,ME,4450,,,10:00:00 AM,6:00:00 PM,10/27/16,10/27/16,,191,"4010 Broadway Kenduskeag, ME 04450",,10:00 AM-6:00 PM,,ho52342271,false,true,,,,poll14144836
Kenduskeag Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:kenduskeag,Kenduskeag Town ME,,(207) 884-7947,,4010 Broadway,Kenduskeag,ME,4450,,,9:00:00 AM,5:00:00 PM,10/31/16,11/1/16,,192,"4010 Broadway Kenduskeag, ME 04450",,9:00 AM-5:00 PM,,ho52342271,false,true,,,,poll14144836
Kenduskeag Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:kenduskeag,Kenduskeag Town ME,,(207) 884-7947,,4010 Broadway,Kenduskeag,ME,4450,,,9:00:00 AM,1:00:00 PM,11/2/16,11/2/16,,193,"4010 Broadway Kenduskeag, ME 04450",,9:00 AM-1:00 PM,,ho52342271,false,true,,,,poll14144836
Kenduskeag Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:kenduskeag,Kenduskeag Town ME,,(207) 884-7947,,4010 Broadway,Kenduskeag,ME,4450,,,10:00:00 AM,6:00:00 PM,11/3/16,11/3/16,,194,"4010 Broadway Kenduskeag, ME 04450",,10:00 AM-6:00 PM,,ho52342271,false,true,,,,poll14144836
Livermore Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:livermore,Livermore Town ME,,(207) 897-3321,,2 Main St,Livermore Falls,ME,4254,,yes,8:30:00 AM,4:00:00 PM,10/7/16,10/7/16,,195,"2 Main St Livermore Falls, ME 04254",,8:30 AM-4:00 PM,,ho44372025,false,true,,,,poll56877553
Livermore Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:livermore,Livermore Town ME,,(207) 897-3321,,2 Main St,Livermore Falls,ME,4254,,,8:30:00 AM,4:00:00 PM,10/10/16,10/11/16,,196,"2 Main St Livermore Falls, ME 04254",,8:30 AM-4:00 PM,,ho44372025,false,true,,,,poll56877553
Livermore Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:livermore,Livermore Town ME,,(207) 897-3321,,2 Main St,Livermore Falls,ME,4254,,,8:30:00 AM,4:00:00 PM,10/13/16,10/14/16,,197,"2 Main St Livermore Falls, ME 04254",,8:30 AM-4:00 PM,,ho44372025,false,true,,,,poll56877553
Livermore Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:livermore,Livermore Town ME,,(207) 897-3321,,2 Main St,Livermore Falls,ME,4254,,,8:30:00 AM,4:00:00 PM,10/17/16,10/18/16,,198,"2 Main St Livermore Falls, ME 04254",,8:30 AM-4:00 PM,,ho44372025,false,true,,,,poll56877553
Livermore Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:livermore,Livermore Town ME,,(207) 897-3321,,2 Main St,Livermore Falls,ME,4254,,,8:30:00 AM,4:00:00 PM,10/20/16,10/21/16,,199,"2 Main St Livermore Falls, ME 04254",,8:30 AM-4:00 PM,,ho44372025,false,true,,,,poll56877553
Livermore Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:livermore,Livermore Town ME,,(207) 897-3321,,2 Main St,Livermore Falls,ME,4254,,,8:30:00 AM,4:00:00 PM,10/24/16,10/25/16,,200,"2 Main St Livermore Falls, ME 04254",,8:30 AM-4:00 PM,,ho44372025,false,true,,,,poll56877553
Livermore Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:livermore,Livermore Town ME,,(207) 897-3321,,2 Main St,Livermore Falls,ME,4254,,,8:30:00 AM,4:00:00 PM,10/27/16,10/28/16,,201,"2 Main St Livermore Falls, ME 04254",,8:30 AM-4:00 PM,,ho44372025,false,true,,,,poll56877553
Livermore Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:livermore,Livermore Town ME,,(207) 897-3321,,2 Main St,Livermore Falls,ME,4254,,,8:30:00 AM,4:00:00 PM,10/31/16,11/1/16,,202,"2 Main St Livermore Falls, ME 04254",,8:30 AM-4:00 PM,,ho44372025,false,true,,,,poll56877553
Livermore Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:livermore,Livermore Town ME,,(207) 897-3321,,2 Main St,Livermore Falls,ME,4254,,,8:30:00 AM,4:00:00 PM,11/3/16,11/3/16,,203,"2 Main St Livermore Falls, ME 04254",,8:30 AM-4:00 PM,,ho44372025,false,true,,,,poll56877553
Livermore Falls Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:livermore_falls,Livermore Falls Town ME,,(207) 897-3207,,10 Crash Road,Livermore,ME,4253,,yes,8:30:00 AM,4:00:00 PM,10/7/16,10/7/16,,204,"10 Crash Road Livermore, ME 04253",,8:30 AM-4:00 PM,,ho76638572,false,true,,,,poll40512348
Livermore Falls Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:livermore_falls,Livermore Falls Town ME,,(207) 897-3207,,10 Crash Road,Livermore,ME,4253,,,8:30:00 AM,6:00:00 PM,10/10/16,10/10/16,,205,"10 Crash Road Livermore, ME 04253",,8:30 AM-6:00 PM,,ho76638572,false,true,,,,poll40512348
Livermore Falls Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:livermore_falls,Livermore Falls Town ME,,(207) 897-3207,,10 Crash Road,Livermore,ME,4253,,,8:30:00 AM,4:00:00 PM,10/11/16,10/11/16,,206,"10 Crash Road Livermore, ME 04253",,8:30 AM-4:00 PM,,ho76638572,false,true,,,,poll40512348
Livermore Falls Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:livermore_falls,Livermore Falls Town ME,,(207) 897-3207,,10 Crash Road,Livermore,ME,4253,,,8:30:00 AM,6:00:00 PM,10/13/16,10/13/16,,207,"10 Crash Road Livermore, ME 04253",,8:30 AM-6:00 PM,,ho76638572,false,true,,,,poll40512348
Livermore Falls Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:livermore_falls,Livermore Falls Town ME,,(207) 897-3207,,10 Crash Road,Livermore,ME,4253,,,8:30:00 AM,4:00:00 PM,10/14/16,10/14/16,,208,"10 Crash Road Livermore, ME 04253",,8:30 AM-4:00 PM,,ho76638572,false,true,,,,poll40512348
Livermore Falls Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:livermore_falls,Livermore Falls Town ME,,(207) 897-3207,,10 Crash Road,Livermore,ME,4253,,,8:30:00 AM,6:00:00 PM,10/17/16,10/17/16,,209,"10 Crash Road Livermore, ME 04253",,8:30 AM-6:00 PM,,ho76638572,false,true,,,,poll40512348
Livermore Falls Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:livermore_falls,Livermore Falls Town ME,,(207) 897-3207,,10 Crash Road,Livermore,ME,4253,,,8:30:00 AM,4:00:00 PM,10/18/16,10/18/16,,210,"10 Crash Road Livermore, ME 04253",,8:30 AM-4:00 PM,,ho76638572,false,true,,,,poll40512348
Livermore Falls Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:livermore_falls,Livermore Falls Town ME,,(207) 897-3207,,10 Crash Road,Livermore,ME,4253,,,8:30:00 AM,6:00:00 PM,10/20/16,10/20/16,,211,"10 Crash Road Livermore, ME 04253",,8:30 AM-6:00 PM,,ho76638572,false,true,,,,poll40512348
Livermore Falls Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:livermore_falls,Livermore Falls Town ME,,(207) 897-3207,,10 Crash Road,Livermore,ME,4253,,,8:30:00 AM,4:00:00 PM,10/21/16,10/21/16,,212,"10 Crash Road Livermore, ME 04253",,8:30 AM-4:00 PM,,ho76638572,false,true,,,,poll40512348
Livermore Falls Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:livermore_falls,Livermore Falls Town ME,,(207) 897-3207,,10 Crash Road,Livermore,ME,4253,,,8:30:00 AM,6:00:00 PM,10/24/16,10/24/16,,213,"10 Crash Road Livermore, ME 04253",,8:30 AM-6:00 PM,,ho76638572,false,true,,,,poll40512348
Livermore Falls Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:livermore_falls,Livermore Falls Town ME,,(207) 897-3207,,10 Crash Road,Livermore,ME,4253,,,8:30:00 AM,4:00:00 PM,10/25/16,10/25/16,,214,"10 Crash Road Livermore, ME 04253",,8:30 AM-4:00 PM,,ho76638572,false,true,,,,poll40512348
Livermore Falls Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:livermore_falls,Livermore Falls Town ME,,(207) 897-3207,,10 Crash Road,Livermore,ME,4253,,,8:30:00 AM,6:00:00 PM,10/27/16,10/27/16,,215,"10 Crash Road Livermore, ME 04253",,8:30 AM-6:00 PM,,ho76638572,false,true,,,,poll40512348
Livermore Falls Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:livermore_falls,Livermore Falls Town ME,,(207) 897-3207,,10 Crash Road,Livermore,ME,4253,,,8:30:00 AM,4:00:00 PM,10/28/16,10/28/16,,216,"10 Crash Road Livermore, ME 04253",,8:30 AM-4:00 PM,,ho76638572,false,true,,,,poll40512348
Livermore Falls Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:livermore_falls,Livermore Falls Town ME,,(207) 897-3207,,10 Crash Road,Livermore,ME,4253,,,8:30:00 AM,6:00:00 PM,10/31/16,10/31/16,,217,"10 Crash Road Livermore, ME 04253",,8:30 AM-6:00 PM,,ho76638572,false,true,,,,poll40512348
Livermore Falls Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:livermore_falls,Livermore Falls Town ME,,(207) 897-3207,,10 Crash Road,Livermore,ME,4253,,,8:30:00 AM,6:00:00 PM,11/3/16,11/3/16,,218,"10 Crash Road Livermore, ME 04253",,8:30 AM-6:00 PM,,ho76638572,false,true,,,,poll40512348
Lyman Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:lyman,Lyman Town ME,,(207) 499-7562,,11 South Waterboro Road,Lyman,ME,4002,,yes,9:00:00 AM,4:00:00 PM,10/7/16,10/7/16,,219,"11 South Waterboro Road Lyman, ME 04002",,9:00 AM-4:00 PM,,ho59755084,false,true,,,,poll75054905
Lyman Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:lyman,Lyman Town ME,,(207) 499-7562,,11 South Waterboro Road,Lyman,ME,4002,,,9:00:00 AM,4:00:00 PM,10/10/16,10/11/16,,220,"11 South Waterboro Road Lyman, ME 04002",,9:00 AM-4:00 PM,,ho59755084,false,true,,,,poll75054905
Lyman Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:lyman,Lyman Town ME,,(207) 499-7562,,11 South Waterboro Road,Lyman,ME,4002,,,12:00:00 PM,7:00:00 PM,10/12/16,10/12/16,,221,"11 South Waterboro Road Lyman, ME 04002",,12:00 AM-7:00 PM,,ho59755084,false,true,,,,poll75054905
Lyman Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:lyman,Lyman Town ME,,(207) 499-7562,,11 South Waterboro Road,Lyman,ME,4002,,,9:00:00 AM,4:00:00 PM,10/13/16,10/14/16,,222,"11 South Waterboro Road Lyman, ME 04002",,9:00 AM-4:00 PM,,ho59755084,false,true,,,,poll75054905
Lyman Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:lyman,Lyman Town ME,,(207) 499-7562,,11 South Waterboro Road,Lyman,ME,4002,,,9:00:00 AM,4:00:00 PM,10/17/16,10/18/16,,223,"11 South Waterboro Road Lyman, ME 04002",,9:00 AM-4:00 PM,,ho59755084,false,true,,,,poll75054905
Lyman Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:lyman,Lyman Town ME,,(207) 499-7562,,11 South Waterboro Road,Lyman,ME,4002,,,12:00:00 PM,7:00:00 PM,10/19/16,10/19/16,,224,"11 South Waterboro Road Lyman, ME 04002",,12:00 AM-7:00 PM,,ho59755084,false,true,,,,poll75054905
Lyman Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:lyman,Lyman Town ME,,(207) 499-7562,,11 South Waterboro Road,Lyman,ME,4002,,,9:00:00 AM,4:00:00 PM,10/20/16,10/21/16,,225,"11 South Waterboro Road Lyman, ME 04002",,9:00 AM-4:00 PM,,ho59755084,false,true,,,,poll75054905
Lyman Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:lyman,Lyman Town ME,,(207) 499-7562,,11 South Waterboro Road,Lyman,ME,4002,,,9:00:00 AM,4:00:00 PM,10/24/16,10/25/16,,226,"11 South Waterboro Road Lyman, ME 04002",,9:00 AM-4:00 PM,,ho59755084,false,true,,,,poll75054905
Lyman Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:lyman,Lyman Town ME,,(207) 499-7562,,11 South Waterboro Road,Lyman,ME,4002,,,12:00:00 PM,7:00:00 PM,10/26/16,10/26/16,,227,"11 South Waterboro Road Lyman, ME 04002",,12:00 AM-7:00 PM,,ho59755084,false,true,,,,poll75054905
Lyman Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:lyman,Lyman Town ME,,(207) 499-7562,,11 South Waterboro Road,Lyman,ME,4002,,,9:00:00 AM,4:00:00 PM,10/27/16,10/28/16,,228,"11 South Waterboro Road Lyman, ME 04002",,9:00 AM-4:00 PM,,ho59755084,false,true,,,,poll75054905
Lyman Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:lyman,Lyman Town ME,,(207) 499-7562,,11 South Waterboro Road,Lyman,ME,4002,,,9:00:00 AM,4:00:00 PM,10/31/16,11/1/16,,229,"11 South Waterboro Road Lyman, ME 04002",,9:00 AM-4:00 PM,,ho59755084,false,true,,,,poll75054905
Lyman Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:lyman,Lyman Town ME,,(207) 499-7562,,11 South Waterboro Road,Lyman,ME,4002,,,12:00:00 PM,7:00:00 PM,11/2/16,11/2/16,,230,"11 South Waterboro Road Lyman, ME 04002",,12:00 AM-7:00 PM,,ho59755084,false,true,,,,poll75054905
Lyman Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:lyman,Lyman Town ME,,(207) 499-7562,,11 South Waterboro Road,Lyman,ME,4002,,,9:00:00 AM,4:00:00 PM,11/3/16,11/3/16,,231,"11 South Waterboro Road Lyman, ME 04002",,9:00 AM-4:00 PM,,ho59755084,false,true,,,,poll75054905
Madison Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:madison,Madison Town ME,,(207) 764-3754,,26 Weston Avenue,Madison,ME,4950,,yes,7:30:00 AM,4:00:00 PM,10/4/16,10/7/16,,232,"26 Weston Avenue Madison, ME 04950",,7:30 AM-4:00 PM,,ho6515545,false,true,,,,poll23209308
Madison Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:madison,Madison Town ME,,(207) 764-3754,,26 Weston Avenue,Madison,ME,4950,,,7:30:00 AM,4:00:00 PM,10/10/16,10/14/16,,233,"26 Weston Avenue Madison, ME 04950",,7:30 AM-4:00 PM,,ho6515545,false,true,,,,poll23209308
Madison Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:madison,Madison Town ME,,(207) 764-3754,,26 Weston Avenue,Madison,ME,4950,,,7:30:00 AM,4:00:00 PM,10/17/16,10/21/16,,234,"26 Weston Avenue Madison, ME 04950",,7:30 AM-4:00 PM,,ho6515545,false,true,,,,poll23209308
Madison Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:madison,Madison Town ME,,(207) 764-3754,,26 Weston Avenue,Madison,ME,4950,,,7:30:00 AM,4:00:00 PM,10/24/16,10/28/16,,235,"26 Weston Avenue Madison, ME 04950",,7:30 AM-4:00 PM,,ho6515545,false,true,,,,poll23209308
Madison Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:madison,Madison Town ME,,(207) 764-3754,,26 Weston Avenue,Madison,ME,4950,,,7:30:00 AM,4:00:00 PM,10/31/16,11/3/16,,236,"26 Weston Avenue Madison, ME 04950",,7:30 AM-4:00 PM,,ho6515545,false,true,,,,poll23209308
Mars Hill Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:mars_hill,Mars Hill Town ME,,(207) 425-3731,,37 Main Street,Mars Hill,ME,4758,,yes,8:00:00 AM,4:00:00 PM,10/7/16,10/7/16,,237,"37 Main Street Mars Hill, ME 04758",,8:00 AM-4:00 PM,,ho18438771,false,true,,,,poll34092758
Mars Hill Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:mars_hill,Mars Hill Town ME,,(207) 425-3731,,37 Main Street,Mars Hill,ME,4758,,,8:00:00 AM,4:30:00 PM,10/10/16,10/13/16,,238,"37 Main Street Mars Hill, ME 04758",,8:00 AM-4:30 PM,,ho18438771,false,true,,,,poll34092758
