county,ocd_division,homepage_url,phone,email,loc_name,street,dirs,city,state,zip_code,start_time,end_time,start_date,end_date,notes,index,address_line,directions,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,Gilbert Municipal Center, 50 E Civic Center Dr,,Gilbert,AZ,85296,7:00:00 - 07:00,18:00:00 - 07:00,10/12/16,10/13/16,"Early Voting: Begins Wed, Oct 12 Ends Thurs, Nov 3 6PM; Mon - Thurs 7AM - 6PM",129,"50 E Civic Center Dr, Gilbert, AZ 85296",,07:00 AM-06:00 PM,,ho86423898,false,AZ,,,,poll11052973
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,Gilbert Municipal Center, 50 E Civic Center Dr,,Gilbert,AZ,85296,7:00:00 - 07:00,18:00:00 - 07:00,10/17/16,10/20/16,,130,"50 E Civic Center Dr, Gilbert, AZ 85296",,07:00 AM-06:00 PM,,ho86423898,false,AZ,,,,poll11052973
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,Gilbert Municipal Center, 50 E Civic Center Dr,,Gilbert,AZ,85296,7:00:00 - 07:00,18:00:00 - 07:00,10/24/16,10/27/16,,131,"50 E Civic Center Dr, Gilbert, AZ 85296",,07:00 AM-06:00 PM,,ho86423898,false,AZ,,,,poll11052973
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,Gilbert Municipal Center, 50 E Civic Center Dr,,Gilbert,AZ,85296,7:00:00 - 07:00,18:00:00 - 07:00,10/31/16,11/3/16,,132,"50 E Civic Center Dr, Gilbert, AZ 85296",,07:00 AM-06:00 PM,,ho86423898,false,AZ,,,,poll11052973
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,Glendale - Ability360 Center, 6829 N 57th Ave,,Glendale,AZ,85301,8:00:00 - 07:00,17:00:00 - 07:00,10/17/16,10/21/16,"Early Voting: Begins Mon, Oct 17 Ends Fri, Nov 4, 5PM; Mon - Fri 8AM - 5PM",133,"6829 N 57th Ave, Glendale, AZ 85301",,08:00 AM-05:00 PM,,ho13273220,false,AZ,,,,poll95180239
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,Glendale - Ability360 Center, 6829 N 57th Ave,,Glendale,AZ,85301,8:00:00 - 07:00,17:00:00 - 07:00,10/24/16,10/28/16,,134,"6829 N 57th Ave, Glendale, AZ 85301",,08:00 AM-05:00 PM,,ho13273220,false,AZ,,,,poll95180239
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,Glendale - Ability360 Center, 6829 N 57th Ave,,Glendale,AZ,85301,8:00:00 - 07:00,17:00:00 - 07:00,10/31/16,11/4/16,,135,"6829 N 57th Ave, Glendale, AZ 85301",,08:00 AM-05:00 PM,,ho13273220,false,AZ,,,,poll95180239
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,Litchfield Park City Clerk's Office, 214 W Wigwam Boulevard,,Litchfield Park,AZ,85340,8:00:00 - 07:00,17:00:00 - 07:00,10/17/16,10/21/16,"Early Voting: Begins Mon, Oct 17 Ends Fri, Nov 4, 5PM; Mon - Fri, 8AM - 5PM",136,"214 W Wigwam Boulevard, Litchfield Park, AZ 85340",,08:00 AM-05:00 PM,,ho87643627,false,AZ,,,,poll49709578
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,Litchfield Park City Clerk's Office, 214 W Wigwam Boulevard,,Litchfield Park,AZ,85340,8:00:00 - 07:00,17:00:00 - 07:00,10/24/16,10/28/16,,137,"214 W Wigwam Boulevard, Litchfield Park, AZ 85340",,08:00 AM-05:00 PM,,ho87643627,false,AZ,,,,poll49709578
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,Litchfield Park City Clerk's Office, 214 W Wigwam Boulevard,,Litchfield Park,AZ,85340,8:00:00 - 07:00,17:00:00 - 07:00,10/31/16,11/4/16,,138,"214 W Wigwam Boulevard, Litchfield Park, AZ 85340",,08:00 AM-05:00 PM,,ho87643627,false,AZ,,,,poll49709578
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,Maryvale - Cartwright School District Annex Blg, 3401 N 67TH Ave,,Phoenix,AZ,85033,8:00:00 - 07:00,17:00:00 - 07:00,10/17/16,10/21/16,"Early Voting: Begins Mon, Oct 17 Ends Fri, Nov 4 at 5PM; Mon-Fri, 8AM - 5PM",139,"3401 N 67TH Ave, Phoenix, AZ 85033",,08:00 AM-05:00 PM,,ho4157577,false,AZ,,,,poll58438094
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,Maryvale - Cartwright School District Annex Blg, 3401 N 67TH Ave,,Phoenix,AZ,85033,8:00:00 - 07:00,17:00:00 - 07:00,10/24/16,10/28/16,,140,"3401 N 67TH Ave, Phoenix, AZ 85033",,08:00 AM-05:00 PM,,ho4157577,false,AZ,,,,poll58438094
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,Maryvale - Cartwright School District Annex Blg, 3401 N 67TH Ave,,Phoenix,AZ,85033,8:00:00 - 07:00,17:00:00 - 07:00,10/31/16,11/4/16,,141,"3401 N 67TH Ave, Phoenix, AZ 85033",,08:00 AM-05:00 PM,,ho4157577,false,AZ,,,,poll58438094
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,Mesa City Clerk's Office, 20 E Main St,,Mesa,AZ,85201,7:00:00 - 07:00,18:00:00 - 07:00,10/12/16,10/13/16,"Early Voting: Begins Wed, Oct 12 Ends Thurs, Nov 3, 6PM; Mon - Thurs, 7AM - 6PM",142,"20 E Main St, Mesa, AZ 85201",,07:00 AM-06:00 PM,,ho84052624,false,AZ,,,,poll21487839
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,Mesa City Clerk's Office, 20 E Main St,,Mesa,AZ,85201,7:00:00 - 07:00,18:00:00 - 07:00,10/17/16,10/20/16,,143,"20 E Main St, Mesa, AZ 85201",,07:00 AM-06:00 PM,,ho84052624,false,AZ,,,,poll21487839
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,Mesa City Clerk's Office, 20 E Main St,,Mesa,AZ,85201,7:00:00 - 07:00,18:00:00 - 07:00,10/24/16,10/27/16,,144,"20 E Main St, Mesa, AZ 85201",,07:00 AM-06:00 PM,,ho84052624,false,AZ,,,,poll21487839
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,Mesa City Clerk's Office, 20 E Main St,,Mesa,AZ,85201,7:00:00 - 07:00,18:00:00 - 07:00,10/31/16,11/3/16,,145,"20 E Main St, Mesa, AZ 85201",,07:00 AM-06:00 PM,,ho84052624,false,AZ,,,,poll21487839
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,Phoenix City Hall, 200 W Washington St, 15th Floor,Phoenix,AZ,85003,8:00:00 - 07:00,17:00:00 - 07:00,10/12/16,10/14/16,"Early Voting: Begins Wed, Oct 12 Ends Fri, Nov 4, 5PM; Mon - Fri, 8AM - 5PM",146,"200 W Washington St, Phoenix, AZ 85003", 15th Floor,08:00 AM-05:00 PM,,ho35979471,false,AZ,,,,poll9807707
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,Phoenix City Hall, 200 W Washington St, 15th Floor,Phoenix,AZ,85003,8:00:00 - 07:00,17:00:00 - 07:00,10/17/16,10/21/16,,147,"200 W Washington St, Phoenix, AZ 85003", 15th Floor,08:00 AM-05:00 PM,,ho35979471,false,AZ,,,,poll9807707
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,Phoenix City Hall, 200 W Washington St, 15th Floor,Phoenix,AZ,85003,8:00:00 - 07:00,17:00:00 - 07:00,10/24/16,10/28/16,,148,"200 W Washington St, Phoenix, AZ 85003", 15th Floor,08:00 AM-05:00 PM,,ho35979471,false,AZ,,,,poll9807707
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,Phoenix City Hall, 200 W Washington St, 15th Floor,Phoenix,AZ,85003,8:00:00 - 07:00,17:00:00 - 07:00,10/31/16,11/4/16,,149,"200 W Washington St, Phoenix, AZ 85003", 15th Floor,08:00 AM-05:00 PM,,ho35979471,false,AZ,,,,poll9807707
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,Scottsdale City Hall/Election's Office, 3939 N Drinkwater Blvd,,Scottsdale,AZ,85251,9:00:00 - 07:00,17:00:00 - 07:00,10/12/16,10/14/16,"Early Voting: Begins Wed, Oct 12 Ends Fri, Nov 4, 5PM; Mon - Fri, 9AM - 5PM",150,"3939 N Drinkwater Blvd, Scottsdale, AZ 85251",,09:00 AM-05:00 PM,,ho20337295,false,AZ,,,,poll23146419
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,Scottsdale City Hall/Election's Office, 3939 N Drinkwater Blvd,,Scottsdale,AZ,85251,9:00:00 - 07:00,17:00:00 - 07:00,10/17/16,10/21/16,,151,"3939 N Drinkwater Blvd, Scottsdale, AZ 85251",,09:00 AM-05:00 PM,,ho20337295,false,AZ,,,,poll23146419
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,Scottsdale City Hall/Election's Office, 3939 N Drinkwater Blvd,,Scottsdale,AZ,85251,9:00:00 - 07:00,17:00:00 - 07:00,10/24/16,10/28/16,,152,"3939 N Drinkwater Blvd, Scottsdale, AZ 85251",,09:00 AM-05:00 PM,,ho20337295,false,AZ,,,,poll23146419
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,Scottsdale City Hall/Election's Office, 3939 N Drinkwater Blvd,,Scottsdale,AZ,85251,9:00:00 - 07:00,17:00:00 - 07:00,10/31/16,11/4/16,,153,"3939 N Drinkwater Blvd, Scottsdale, AZ 85251",,09:00 AM-05:00 PM,,ho20337295,false,AZ,,,,poll23146419
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,South Mountain Community Center, 212 E Alta Vista Rd,,Phoenix,AZ,85042,8:00:00 - 07:00,17:00:00 - 07:00,10/17/16,10/21/16,"Early Voting: Begins Mon, Oct 17 Ends Fri, Nov 4, at 5PM; Monday - Friday, 9AM - 5PM; Sat, Oct 22, 10AM - 4PM; Sat, Oct 29, 10AM - 4PM",154,"212 E Alta Vista Rd, Phoenix, AZ 85042",,08:00 AM-05:00 PM,,ho58060186,false,AZ,,,,poll29365599
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,South Mountain Community Center, 212 E Alta Vista Rd,,Phoenix,AZ,85042,10:00:00 - 07:00,16:00:00 - 07:00,10/22/16,10/22/16,,155,"212 E Alta Vista Rd, Phoenix, AZ 85042",,10:00 AM-04:00 PM,,ho58060186,false,AZ,,,,poll29365599
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,South Mountain Community Center, 212 E Alta Vista Rd,,Phoenix,AZ,85042,8:00:00 - 07:00,17:00:00 - 07:00,10/24/16,10/28/16,,156,"212 E Alta Vista Rd, Phoenix, AZ 85042",,08:00 AM-05:00 PM,,ho58060186,false,AZ,,,,poll29365599
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,South Mountain Community Center, 212 E Alta Vista Rd,,Phoenix,AZ,85042,10:00:00 - 07:00,16:00:00 - 07:00,10/29/16,10/29/16,,157,"212 E Alta Vista Rd, Phoenix, AZ 85042",,10:00 AM-04:00 PM,,ho58060186,false,AZ,,,,poll29365599
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,South Mountain Community Center, 212 E Alta Vista Rd,,Phoenix,AZ,85042,8:00:00 - 07:00,17:00:00 - 07:00,10/31/16,11/4/16,,158,"212 E Alta Vista Rd, Phoenix, AZ 85042",,08:00 AM-05:00 PM,,ho58060186,false,AZ,,,,poll29365599
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,Surprise City Clerk's Office, 16000 N Civic Center Plaza,,Surprise,AZ,85374,8:00:00 - 07:00,17:00:00 - 07:00,10/12/16,10/14/16,"Early Voting: Begins Wed, Oct 12 Ends Fri, Nov 4, 5PM; Mon - Fri, 8AM - 5PM",159,"16000 N Civic Center Plaza, Surprise, AZ 85374",,08:00 AM-05:00 PM,,ho56381846,false,AZ,,,,poll59402945
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,Surprise City Clerk's Office, 16000 N Civic Center Plaza,,Surprise,AZ,85374,8:00:00 - 07:00,17:00:00 - 07:00,10/17/16,10/21/16,,160,"16000 N Civic Center Plaza, Surprise, AZ 85374",,08:00 AM-05:00 PM,,ho56381846,false,AZ,,,,poll59402945
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,Surprise City Clerk's Office, 16000 N Civic Center Plaza,,Surprise,AZ,85374,8:00:00 - 07:00,17:00:00 - 07:00,10/24/16,10/28/16,,161,"16000 N Civic Center Plaza, Surprise, AZ 85374",,08:00 AM-05:00 PM,,ho56381846,false,AZ,,,,poll59402945
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,Surprise City Clerk's Office, 16000 N Civic Center Plaza,,Surprise,AZ,85374,8:00:00 - 07:00,17:00:00 - 07:00,10/31/16,11/4/16,,162,"16000 N Civic Center Plaza, Surprise, AZ 85374",,08:00 AM-05:00 PM,,ho56381846,false,AZ,,,,poll59402945
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,Tempe - ASU  Safety Escort Office,330 E University Dr, Palo Verde West Bldg,Tempe,AZ,85281,10:00:00 - 07:00,18:00:00 - 07:00,10/12/16,10/12/16,"Early Voting: Begins Wed, Oct 12 Ends Fri, Nov 4, 5PM; Mon - Wed, 10AM - 6PM; Thurs & Fri, 10AM - 5PM; Validated parking is available in the Fulton Center Garage",163,"330 E University Dr, Tempe, AZ 85281", Palo Verde West Bldg,10:00 AM-06:00 PM,,ho17773022,false,AZ,,,,poll82875090
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,Tempe - ASU  Safety Escort Office,330 E University Dr, Palo Verde West Bldg,Tempe,AZ,85281,10:00:00 - 07:00,17:00:00 - 07:00,10/13/16,10/14/16,,164,"330 E University Dr, Tempe, AZ 85281", Palo Verde West Bldg,10:00 AM-05:00 PM,,ho17773022,false,AZ,,,,poll82875090
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,Tempe - ASU  Safety Escort Office,330 E University Dr, Palo Verde West Bldg,Tempe,AZ,85281,10:00:00 - 07:00,18:00:00 - 07:00,10/17/16,10/19/16,,165,"330 E University Dr, Tempe, AZ 85281", Palo Verde West Bldg,10:00 AM-06:00 PM,,ho17773022,false,AZ,,,,poll82875090
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,Tempe - ASU  Safety Escort Office,330 E University Dr, Palo Verde West Bldg,Tempe,AZ,85281,10:00:00 - 07:00,17:00:00 - 07:00,10/20/16,10/21/16,,166,"330 E University Dr, Tempe, AZ 85281", Palo Verde West Bldg,10:00 AM-05:00 PM,,ho17773022,false,AZ,,,,poll82875090
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,Tempe - ASU  Safety Escort Office,330 E University Dr, Palo Verde West Bldg,Tempe,AZ,85281,10:00:00 - 07:00,18:00:00 - 07:00,10/24/16,10/26/16,,167,"330 E University Dr, Tempe, AZ 85281", Palo Verde West Bldg,10:00 AM-06:00 PM,,ho17773022,false,AZ,,,,poll82875090
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,Tempe - ASU  Safety Escort Office,330 E University Dr, Palo Verde West Bldg,Tempe,AZ,85281,10:00:00 - 07:00,17:00:00 - 07:00,10/27/16,10/28/16,,168,"330 E University Dr, Tempe, AZ 85281", Palo Verde West Bldg,10:00 AM-05:00 PM,,ho17773022,false,AZ,,,,poll82875090
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,Tempe - ASU  Safety Escort Office,330 E University Dr, Palo Verde West Bldg,Tempe,AZ,85281,10:00:00 - 07:00,18:00:00 - 07:00,10/31/16,11/2/16,,169,"330 E University Dr, Tempe, AZ 85281", Palo Verde West Bldg,10:00 AM-06:00 PM,,ho17773022,false,AZ,,,,poll82875090
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,Tempe - ASU  Safety Escort Office,330 E University Dr, Palo Verde West Bldg,Tempe,AZ,85281,10:00:00 - 07:00,17:00:00 - 07:00,11/3/16,11/4/16,,170,"330 E University Dr, Tempe, AZ 85281", Palo Verde West Bldg,10:00 AM-05:00 PM,,ho17773022,false,AZ,,,,poll82875090
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,Tempe Public Library, 3500 S Rural Rd,,Tempe,AZ,85282,10:00:00 - 07:00,18:00:00 - 07:00,10/12/16,10/12/16,"Early Voting: Begins Wed, Oct 12 Ends Fri, Nov 4, 5PM; Mon - Wed, 10AM - 6PM; Thurs & Fri, 10AM - 5PM",171,"3500 S Rural Rd, Tempe, AZ 85282",,10:00 AM-06:00 PM,,ho69020188,false,AZ,,,,poll22320283
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,Tempe Public Library, 3500 S Rural Rd,,Tempe,AZ,85282,10:00:00 - 07:00,17:00:00 - 07:00,10/13/16,10/14/16,,172,"3500 S Rural Rd, Tempe, AZ 85282",,10:00 AM-05:00 PM,,ho69020188,false,AZ,,,,poll22320283
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,Tempe Public Library, 3500 S Rural Rd,,Tempe,AZ,85282,10:00:00 - 07:00,18:00:00 - 07:00,10/17/16,10/19/16,,173,"3500 S Rural Rd, Tempe, AZ 85282",,10:00 AM-06:00 PM,,ho69020188,false,AZ,,,,poll22320283
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,Tempe Public Library, 3500 S Rural Rd,,Tempe,AZ,85282,10:00:00 - 07:00,17:00:00 - 07:00,10/20/16,10/21/16,,174,"3500 S Rural Rd, Tempe, AZ 85282",,10:00 AM-05:00 PM,,ho69020188,false,AZ,,,,poll22320283
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,Tempe Public Library, 3500 S Rural Rd,,Tempe,AZ,85282,10:00:00 - 07:00,18:00:00 - 07:00,10/24/16,10/26/16,,175,"3500 S Rural Rd, Tempe, AZ 85282",,10:00 AM-06:00 PM,,ho69020188,false,AZ,,,,poll22320283
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,Tempe Public Library, 3500 S Rural Rd,,Tempe,AZ,85282,10:00:00 - 07:00,17:00:00 - 07:00,10/27/16,10/28/16,,176,"3500 S Rural Rd, Tempe, AZ 85282",,10:00 AM-05:00 PM,,ho69020188,false,AZ,,,,poll22320283
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,Tempe Public Library, 3500 S Rural Rd,,Tempe,AZ,85282,10:00:00 - 07:00,18:00:00 - 07:00,10/31/16,11/2/16,,177,"3500 S Rural Rd, Tempe, AZ 85282",,10:00 AM-06:00 PM,,ho69020188,false,AZ,,,,poll22320283
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,Tempe Public Library, 3500 S Rural Rd,,Tempe,AZ,85282,10:00:00 - 07:00,17:00:00 - 07:00,11/3/16,11/4/16,,178,"3500 S Rural Rd, Tempe, AZ 85282",,10:00 AM-05:00 PM,,ho69020188,false,AZ,,,,poll22320283
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,Wickenburg Town Clerk's Office, 155 N Tegner St,,Wickenburg,AZ,85390,7:00:00 - 07:00,18:00:00 - 07:00,10/12/16,10/13/16,"Early Voting: Begins Mon, Oct 17 Ends Thurs, Nov 3, 6PM; Mon - Thurs, 7AM - 6PM",179,"155 N Tegner St, Wickenburg, AZ 85390",,07:00 AM-06:00 PM,,ho6531495,false,AZ,,,,poll3828037
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,Wickenburg Town Clerk's Office, 155 N Tegner St,,Wickenburg,AZ,85390,7:00:00 - 07:00,18:00:00 - 07:00,10/17/16,10/20/16,,180,"155 N Tegner St, Wickenburg, AZ 85390",,07:00 AM-06:00 PM,,ho6531495,false,AZ,,,,poll3828037
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,Wickenburg Town Clerk's Office, 155 N Tegner St,,Wickenburg,AZ,85390,7:00:00 - 07:00,18:00:00 - 07:00,10/24/16,10/27/16,,181,"155 N Tegner St, Wickenburg, AZ 85390",,07:00 AM-06:00 PM,,ho6531495,false,AZ,,,,poll3828037
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,Wickenburg Town Clerk's Office, 155 N Tegner St,,Wickenburg,AZ,85390,7:00:00 - 07:00,18:00:00 - 07:00,10/31/16,11/3/16,,182,"155 N Tegner St, Wickenburg, AZ 85390",,07:00 AM-06:00 PM,,ho6531495,false,AZ,,,,poll3828037
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,Youngtown Town Clerk's Office, 12030 N Clubhouse Sq,,Youngtown,AZ,85363,8:00:00 - 07:00,16:00:00 - 07:00,10/12/16,10/14/16,"Early Voting: Begins Wed, Oct 12 Ends Fri, Nov 4, 4PM; Mon - Fri, 8AM - 4PM",183,"12030 N Clubhouse Sq, Youngtown, AZ 85363",,08:00 AM-04:00 PM,,ho86933369,false,AZ,,,,poll18214100
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,Youngtown Town Clerk's Office, 12030 N Clubhouse Sq,,Youngtown,AZ,85363,8:00:00 - 07:00,16:00:00 - 07:00,10/17/16,10/21/16,,184,"12030 N Clubhouse Sq, Youngtown, AZ 85363",,08:00 AM-04:00 PM,,ho86933369,false,AZ,,,,poll18214100
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,Youngtown Town Clerk's Office, 12030 N Clubhouse Sq,,Youngtown,AZ,85363,8:00:00 - 07:00,16:00:00 - 07:00,10/24/16,10/28/16,,185,"12030 N Clubhouse Sq, Youngtown, AZ 85363",,08:00 AM-04:00 PM,,ho86933369,false,AZ,,,,poll18214100
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,Youngtown Town Clerk's Office, 12030 N Clubhouse Sq,,Youngtown,AZ,85363,8:00:00 - 07:00,16:00:00 - 07:00,10/31/16,11/4/16,,186,"12030 N Clubhouse Sq, Youngtown, AZ 85363",,08:00 AM-04:00 PM,,ho86933369,false,AZ,,,,poll18214100
Mohave County,ocd-division/country:us/state:az/county:mohave,http://www.co.mohave.az.us/ContentPage.aspx?id=129,"(928) 753-0733, opt. 2",elections@mohavecounty.us,Mohave County Library, 1770 N McCulloch Blvd, Room A,Lake Havasu City,AZ,86403,9:00:00 - 07:00,16:00:00 - 07:00,10/12/16,10/14/16,https://secure.helpscout.net/conversation/239640073/0/,187,"1770 N McCulloch Blvd, Lake Havasu City, AZ 86403", Room A,09:00 AM-04:00 PM,,ho60886990,false,AZ,,,,poll42938128
Mohave County,ocd-division/country:us/state:az/county:mohave,http://www.co.mohave.az.us/ContentPage.aspx?id=129,"(928) 753-0733, opt. 2",elections@mohavecounty.us,Mohave County Library, 1770 N McCulloch Blvd, Room A,Lake Havasu City,AZ,86403,9:00:00 - 07:00,16:00:00 - 07:00,10/17/16,10/21/16,,188,"1770 N McCulloch Blvd, Lake Havasu City, AZ 86403", Room A,09:00 AM-04:00 PM,,ho60886990,false,AZ,,,,poll42938128
