office-name	ocd-division	homepage-url	phone	name	address1	address 2	city	state	zip	start_time	end_time	start_date	end_date
Loudon County	ocd-division/country:us/state:tn/county:loudon	http://loudoncountyvotes.com/	(865) 458-2560	Roane State Community College	 100 West Broadway		Livingston	TN	38570-1547	08:00:00 - 05:00	17:00:00 - 05:00	10-31-16	11-03-16
Loudon County	ocd-division/country:us/state:tn/county:loudon	http://loudoncountyvotes.com/	(865) 458-2560	Loudon County Election Commission Office	 100 River Road	 Room 108	Linden	TN	37096	08:30:00 - 05:00	11:30:00 - 05:00	10-19-16	10-21-16
Loudon County	ocd-division/country:us/state:tn/county:loudon	http://loudoncountyvotes.com/	(865) 458-2560	Loudon County Election Commission Office	 100 River Road	 Room 108	Linden	TN	37096	12:30:00 - 05:00	15:30:00 - 05:00	10-19-16	10-21-16
Loudon County	ocd-division/country:us/state:tn/county:loudon	http://loudoncountyvotes.com/	(865) 458-2560	Loudon County Election Commission Office	 100 River Road	 Room 108	Linden	TN	37096	09:00:00 - 05:00	12:00:00 - 05:00	10-22-16	10-22-16
Loudon County	ocd-division/country:us/state:tn/county:loudon	http://loudoncountyvotes.com/	(865) 458-2560	Loudon County Election Commission Office	 100 River Road	 Room 108	Linden	TN	37096	08:30:00 - 05:00	11:30:00 - 05:00	10-24-16	10-28-16
Loudon County	ocd-division/country:us/state:tn/county:loudon	http://loudoncountyvotes.com/	(865) 458-2560	Loudon County Election Commission Office	 100 River Road	 Room 108	Linden	TN	37096	12:30:00 - 05:00	15:30:00 - 05:00	10-24-16	10-28-16
Macon County	ocd-division/country:us/state:tn/county:macon	http://maconcountytn.gov/government/election_administrator/index.php	(615) 666-2199	County Election Commissions	 607 Hwy 52 Bypass E	 Suite C	Nashville	TN	37215	08:00:00 - 05:00	19:00:00 - 05:00	11-03-16	11-03-16
Macon County	ocd-division/country:us/state:tn/county:macon	http://maconcountytn.gov/government/election_administrator/index.php	(615) 666-2199	County Election Commissions	 607 Hwy 52 Bypass E	 Suite C	 HERMITAGE	TN	37076	08:00:00 - 05:00	16:30:00 - 05:00	10-19-16	10-19-16
Macon County	ocd-division/country:us/state:tn/county:macon	http://maconcountytn.gov/government/election_administrator/index.php	(615) 666-2199	County Election Commissions	 607 Hwy 52 Bypass E	 Suite C	 HERMITAGE	TN	37076	08:00:00 - 05:00	19:00:00 - 05:00	10-20-16	10-21-16
Macon County	ocd-division/country:us/state:tn/county:macon	http://maconcountytn.gov/government/election_administrator/index.php	(615) 666-2199	County Election Commissions	 607 Hwy 52 Bypass E	 Suite C	 HERMITAGE	TN	37076	08:00:00 - 05:00	16:30:00 - 05:00	10-22-16	10-22-16
Macon County	ocd-division/country:us/state:tn/county:macon	http://maconcountytn.gov/government/election_administrator/index.php	(615) 666-2199	County Election Commissions	 607 Hwy 52 Bypass E	 Suite C	 HERMITAGE	TN	37076	08:00:00 - 05:00	19:00:00 - 05:00	10-24-16	10-25-16
Macon County	ocd-division/country:us/state:tn/county:macon	http://maconcountytn.gov/government/election_administrator/index.php	(615) 666-2199	County Election Commissions	 607 Hwy 52 Bypass E	 Suite C	 HERMITAGE	TN	37076	08:00:00 - 05:00	16:30:00 - 05:00	10-26-16	10-26-16
Macon County	ocd-division/country:us/state:tn/county:macon	http://maconcountytn.gov/government/election_administrator/index.php	(615) 666-2199	County Election Commissions	 607 Hwy 52 Bypass E	 Suite C	 HERMITAGE	TN	37076	08:00:00 - 05:00	19:00:00 - 05:00	10-27-16	10-28-16
Macon County	ocd-division/country:us/state:tn/county:macon	http://maconcountytn.gov/government/election_administrator/index.php	(615) 666-2199	County Election Commissions	 607 Hwy 52 Bypass E	 Suite C	 HERMITAGE	TN	37076	08:00:00 - 05:00	16:30:00 - 05:00	10-29-16	10-29-16
Macon County	ocd-division/country:us/state:tn/county:macon	http://maconcountytn.gov/government/election_administrator/index.php	(615) 666-2199	County Election Commissions	 607 Hwy 52 Bypass E	 Suite C	 HERMITAGE	TN	37076	08:00:00 - 05:00	19:00:00 - 05:00	10-31-16	11-01-16
Macon County	ocd-division/country:us/state:tn/county:macon	http://maconcountytn.gov/government/election_administrator/index.php	(615) 666-2199	County Election Commissions	 607 Hwy 52 Bypass E	 Suite C	 HERMITAGE	TN	37076	08:00:00 - 05:00	16:30:00 - 05:00	11-02-16	11-02-16
Madison County	ocd-division/country:us/state:tn/county:madison	http://www.madisonelections.com/	(731) 660-1796		311 North Parkway		Waynesboro	TN	38485-2142	08:00:00 - 05:00	16:00:00 - 05:00	10-19-16	10-21-16
Madison County	ocd-division/country:us/state:tn/county:madison	http://www.madisonelections.com/	(731) 660-1796		311 North Parkway		Waynesboro	TN	38485-2142	08:00:00 - 05:00	12:00:00 - 05:00	10-22-16	10-22-16
Madison County	ocd-division/country:us/state:tn/county:madison	http://www.madisonelections.com/	(731) 660-1796		311 North Parkway		Waynesboro	TN	38485-2142	08:00:00 - 05:00	16:00:00 - 05:00	10-24-16	10-28-16
Madison County	ocd-division/country:us/state:tn/county:madison	http://www.madisonelections.com/	(731) 660-1796		311 North Parkway		Waynesboro	TN	38485-2142	08:00:00 - 05:00	12:00:00 - 05:00	10-29-16	10-29-16
Madison County	ocd-division/country:us/state:tn/county:madison	http://www.madisonelections.com/	(731) 660-1796		311 North Parkway		Waynesboro	TN	38485-2142	08:00:00 - 05:00	16:00:00 - 05:00	10-31-16	11-03-16
Madison County	ocd-division/country:us/state:tn/county:madison	http://www.madisonelections.com/	(731) 660-1796		311 North Parkway		Dresden	TN	38225-1479	08:30:00 - 05:00	16:00:00 - 05:00	10-19-16	10-21-16
Marion County	ocd-division/country:us/state:tn/county:marion	http://marionvotes.com/	(423) 942-2108	Elections Office	 109 Academy Avenue		Decatur	TN	37322	09:00:00 - 05:00	18:00:00 - 05:00	10-31-16	11-03-16
Marion County	ocd-division/country:us/state:tn/county:marion	http://marionvotes.com/	(423) 942-2108	Elections Office	 109 Academy Avenue		Madisonville	TN	37354-3110	08:30:00 - 05:00	17:00:00 - 05:00	10-19-16	10-21-16
Marion County	ocd-division/country:us/state:tn/county:marion	http://marionvotes.com/	(423) 942-2108	Elections Office	 109 Academy Avenue		Madisonville	TN	37354-3110	08:30:00 - 05:00	12:00:00 - 05:00	10-22-16	10-22-16
Marion County	ocd-division/country:us/state:tn/county:marion	http://marionvotes.com/	(423) 942-2108	Elections Office	 109 Academy Avenue		Madisonville	TN	37354-3110	08:30:00 - 05:00	17:00:00 - 05:00	10-24-16	10-28-16
Marion County	ocd-division/country:us/state:tn/county:marion	http://marionvotes.com/	(423) 942-2108	Elections Office	 109 Academy Avenue		Madisonville	TN	37354-3110	08:30:00 - 05:00	12:00:00 - 05:00	10-29-16	10-29-16
Marshall County	ocd-division/country:us/state:tn/county:marshall	http://www.marshallcountytn.com/index.php/elections	(931) 359-4894	Chapel Hill Methodist Church	 316 N Horton Pkwy		Bolivar	TN	38008-1735	09:00:00 - 05:00	16:00:00 - 05:00	10-31-16	11-03-16
Marshall County	ocd-division/country:us/state:tn/county:marshall	http://www.marshallcountytn.com/index.php/elections	(931) 359-4894	Chapel Hill Methodist Church	 316 N Horton Pkwy		Savannah	TN	38372-2062	09:00:00 - 05:00	15:30:00 - 05:00	10-19-16	10-19-16
Marshall County	ocd-division/country:us/state:tn/county:marshall	http://www.marshallcountytn.com/index.php/elections	(931) 359-4894	Chapel Hill Methodist Church	 316 N Horton Pkwy		Savannah	TN	38372-2062	09:00:00 - 05:00	17:30:00 - 05:00	10-20-16	10-20-16
Marshall County	ocd-division/country:us/state:tn/county:marshall	http://www.marshallcountytn.com/index.php/elections	(931) 359-4894	Hardison Office Annex	 230 College Street	 Suite 120	 Centerville	TN	37033-1426	09:00:00 - 05:00	13:00:00 - 05:00	10-22-16	10-22-16
Marshall County	ocd-division/country:us/state:tn/county:marshall	http://www.marshallcountytn.com/index.php/elections	(931) 359-4894	Hardison Office Annex	 230 College Street	 Suite 120	 Centerville	TN	37033-1426	09:00:00 - 05:00	16:00:00 - 05:00	10-24-16	10-28-16
Marshall County	ocd-division/country:us/state:tn/county:marshall	http://www.marshallcountytn.com/index.php/elections	(931) 359-4894	Hardison Office Annex	 230 College Street	 Suite 120	 Centerville	TN	37033-1426	09:00:00 - 05:00	13:00:00 - 05:00	10-29-16	10-29-16
Marshall County	ocd-division/country:us/state:tn/county:marshall	http://www.marshallcountytn.com/index.php/elections	(931) 359-4894	Hardison Office Annex	 230 College Street	 Suite 120	 Centerville	TN	37033-1426	09:00:00 - 05:00	16:00:00 - 05:00	10-31-16	11-03-16
Maury County	ocd-division/country:us/state:tn/county:maury	http://www.maurycounty-tn.gov/index.aspx?page=56	(931) 375-6001		1207A Tradewinds Drive		Dresden	TN	38225-1479	08:30:00 - 05:00	12:00:00 - 05:00	10-22-16	10-22-16
Maury County	ocd-division/country:us/state:tn/county:maury	http://www.maurycounty-tn.gov/index.aspx?page=56	(931) 375-6001		1207A Tradewinds Drive		Dresden	TN	38225-1479	08:30:00 - 05:00	16:00:00 - 05:00	10-24-16	10-28-16
Maury County	ocd-division/country:us/state:tn/county:maury	http://www.maurycounty-tn.gov/index.aspx?page=56	(931) 375-6001		1207A Tradewinds Drive		Dresden	TN	38225-1479	10:00:00 - 05:00	16:00:00 - 05:00	10-29-16	10-29-16
Maury County	ocd-division/country:us/state:tn/county:maury	http://www.maurycounty-tn.gov/index.aspx?page=56	(931) 375-6001		1207A Tradewinds Drive		Dresden	TN	38225-1479	08:30:00 - 05:00	16:00:00 - 05:00	10-31-16	10-31-16
Maury County	ocd-division/country:us/state:tn/county:maury	http://www.maurycounty-tn.gov/index.aspx?page=56	(931) 375-6001		1207A Tradewinds Drive		Dresden	TN	38225-1479	08:30:00 - 05:00	18:00:00 - 05:00	11-01-16	11-03-16
Maury County	ocd-division/country:us/state:tn/county:maury	http://www.maurycounty-tn.gov/index.aspx?page=56	(931) 375-6001		563 Maury Hill St. 		Sparta	TN	38583-2034	08:00:00 - 05:00	16:00:00 - 05:00	10-19-16	10-19-16
Mcminn County	ocd-division/country:us/state:tn/county:mcminn	http://mcminnelections.com/	(423) 745-0843		5 South Hill Street	 Suite B	Clinton	TN	37716	09:00:00 - 04:00	12:00:00 - 04:00	10-19-16	10-21-16
Mcminn County	ocd-division/country:us/state:tn/county:mcminn	http://mcminnelections.com/	(423) 745-0843		5 South Hill Street	 Suite B	Clinton	TN	37716	10:00:00 - 04:00	18:00:00 - 04:00	10-22-16	10-22-16
Mcminn County	ocd-division/country:us/state:tn/county:mcminn	http://mcminnelections.com/	(423) 745-0843		5 South Hill Street	 Suite B	Clinton	TN	37716	09:00:00 - 04:00	12:00:00 - 04:00	10-24-16	10-28-16
Mcminn County	ocd-division/country:us/state:tn/county:mcminn	http://mcminnelections.com/	(423) 745-0843		5 South Hill Street	 Suite B	Clinton	TN	37716	10:00:00 - 04:00	18:00:00 - 04:00	10-29-16	10-29-16
Mcminn County	ocd-division/country:us/state:tn/county:mcminn	http://mcminnelections.com/	(423) 745-0843		5 South Hill Street	 Suite B	Clinton	TN	37716	09:00:00 - 04:00	12:00:00 - 04:00	10-31-16	11-03-16
Mcminn County	ocd-division/country:us/state:tn/county:mcminn	http://mcminnelections.com/	(423) 745-0843		5 South Hill Street	 Suite B	Andersonville	TN	37705	10:00:00 - 04:00	18:00:00 - 04:00	10-19-16	10-21-16
Mcminn County	ocd-division/country:us/state:tn/county:mcminn	http://mcminnelections.com/	(423) 745-0843		5 South Hill Street	 Suite B	Andersonville	TN	37705	09:00:00 - 04:00	12:00:00 - 04:00	10-22-16	10-22-16
Mcminn County	ocd-division/country:us/state:tn/county:mcminn	http://mcminnelections.com/	(423) 745-0843		5 South Hill Street	 Suite B	Andersonville	TN	37705	10:00:00 - 04:00	18:00:00 - 04:00	10-24-16	10-28-16
Mcminn County	ocd-division/country:us/state:tn/county:mcminn	http://mcminnelections.com/	(423) 745-0843		5 South Hill Street	 Suite B	Andersonville	TN	37705	09:00:00 - 04:00	12:00:00 - 04:00	10-29-16	10-29-16
Mcminn County	ocd-division/country:us/state:tn/county:mcminn	http://mcminnelections.com/	(423) 745-0843		5 South Hill Street	 Suite B	Andersonville	TN	37705	10:00:00 - 04:00	18:00:00 - 04:00	10-31-16	11-03-16
Mcminn County	ocd-division/country:us/state:tn/county:mcminn	http://mcminnelections.com/	(423) 745-0843		5 South Hill Street	 Suite B	Shelbyville	TN	37160-3952	08:00:00 - 05:00	17:00:00 - 05:00	10-19-16	10-19-16
Mcminn County	ocd-division/country:us/state:tn/county:mcminn	http://mcminnelections.com/	(423) 745-0843		5 South Hill Street	 Suite B	Shelbyville	TN	37160-3952	08:00:00 - 05:00	18:00:00 - 05:00	10-20-16	10-20-16
Mcminn County	ocd-division/country:us/state:tn/county:mcminn	http://mcminnelections.com/	(423) 745-0843		5 South Hill Street	 Suite B	Shelbyville	TN	37160-3952	07:00:00 - 05:00	17:00:00 - 05:00	10-21-16	10-21-16
Mcminn County	ocd-division/country:us/state:tn/county:mcminn	http://mcminnelections.com/	(423) 745-0843		5 South Hill Street	 Suite B	Shelbyville	TN	37160-3952	09:00:00 - 05:00	14:00:00 - 05:00	10-22-16	10-22-16
Mcnairy County	ocd-division/country:us/state:tn/county:mcnairy		(731) 645-6432	Annex Building	 530 Mulberry Avenue	 Suite 3	ANTIOCH	TN	37013	08:00:00 - 05:00	16:30:00 - 05:00	10-26-16	10-26-16
Mcnairy County	ocd-division/country:us/state:tn/county:mcnairy		(731) 645-6432	Annex Building	 530 Mulberry Avenue	 Suite 3	ANTIOCH	TN	37013	08:00:00 - 05:00	19:00:00 - 05:00	10-27-16	10-28-16
Mcnairy County	ocd-division/country:us/state:tn/county:mcnairy		(731) 645-6432	Annex Building	 530 Mulberry Avenue	 Suite 3	ANTIOCH	TN	37013	08:00:00 - 05:00	16:30:00 - 05:00	10-29-16	10-29-16
Mcnairy County	ocd-division/country:us/state:tn/county:mcnairy		(731) 645-6432	Annex Building	 530 Mulberry Avenue	 Suite 3	ANTIOCH	TN	37013	08:00:00 - 05:00	19:00:00 - 05:00	10-31-16	11-01-16
Mcnairy County	ocd-division/country:us/state:tn/county:mcnairy		(731) 645-6432	Annex Building	 530 Mulberry Avenue	 Suite 3	ANTIOCH	TN	37013	08:00:00 - 05:00	16:30:00 - 05:00	11-02-16	11-02-16
Meigs County	ocd-division/country:us/state:tn/county:meigs	http://meigstnelections.com/	(423) 334-5866	Meigs Co Courthouse County Election Commision	 17214 Hwy 58 N	 1st Floor	Knoxville	TN	37912	10:00:00 - 05:00	18:00:00 - 05:00	10-19-16	10-21-16
Meigs County	ocd-division/country:us/state:tn/county:meigs	http://meigstnelections.com/	(423) 334-5866	Meigs Co Courthouse County Election Commision	 17214 Hwy 58 N	 1st Floor	Knoxville	TN	37912	11:00:00 - 05:00	17:00:00 - 05:00	10-22-16	10-22-16
Meigs County	ocd-division/country:us/state:tn/county:meigs	http://meigstnelections.com/	(423) 334-5866	Meigs Co Courthouse County Election Commision	 17214 Hwy 58 N	 1st Floor	Knoxville	TN	37912	10:00:00 - 05:00	18:00:00 - 05:00	10-24-16	10-28-16
Meigs County	ocd-division/country:us/state:tn/county:meigs	http://meigstnelections.com/	(423) 334-5866	Decatur Municipal Building	 116 North Main Street		Jackson	TN	38305-2713	09:00:00 - 05:00	18:00:00 - 05:00	11-02-16	11-03-16
Meigs County	ocd-division/country:us/state:tn/county:meigs	http://meigstnelections.com/	(423) 334-5866	Decatur Municipal Building	 116 North Main Street		Jasper	TN	37347-3520	08:00:00 - 05:00	16:00:00 - 05:00	10-19-16	10-21-16
Meigs County	ocd-division/country:us/state:tn/county:meigs	http://meigstnelections.com/	(423) 334-5866	Decatur Municipal Building	 116 North Main Street		Jasper	TN	37347-3520	08:00:00 - 05:00	12:00:00 - 05:00	10-22-16	10-22-16
Meigs County	ocd-division/country:us/state:tn/county:meigs	http://meigstnelections.com/	(423) 334-5866	Decatur Municipal Building	 116 North Main Street		Jasper	TN	37347-3520	08:00:00 - 05:00	16:00:00 - 05:00	10-24-16	10-28-16
Meigs County	ocd-division/country:us/state:tn/county:meigs	http://meigstnelections.com/	(423) 334-5866	Decatur Municipal Building	 116 North Main Street		Jasper	TN	37347-3520	08:00:00 - 05:00	12:00:00 - 05:00	10-29-16	10-29-16
Monroe County	ocd-division/country:us/state:tn/county:monroe	http://monroecountyelectioncommission.com/	(423) 442-2461	Election Commission	 401 Main Street		Winchester	TN	37398-1426	08:00:00 - 05:00	16:30:00 - 05:00	10-24-16	10-28-16
Monroe County	ocd-division/country:us/state:tn/county:monroe	http://monroecountyelectioncommission.com/	(423) 442-2461	Election Commission	 401 Main Street		Winchester	TN	37398-1426	08:00:00 - 05:00	12:00:00 - 05:00	10-29-16	10-29-16
Monroe County	ocd-division/country:us/state:tn/county:monroe	http://monroecountyelectioncommission.com/	(423) 442-2461	Election Commission	 401 Main Street		Winchester	TN	37398-1426	08:00:00 - 05:00	17:30:00 - 05:00	10-31-16	10-31-16
Monroe County	ocd-division/country:us/state:tn/county:monroe	http://monroecountyelectioncommission.com/	(423) 442-2461	Election Commission	 401 Main Street		Winchester	TN	37398-1426	08:00:00 - 05:00	16:30:00 - 05:00	11-01-16	11-03-16
Monroe County	ocd-division/country:us/state:tn/county:monroe	http://monroecountyelectioncommission.com/	(423) 442-2461	Election Commission	 401 Main Street		Trenton	TN	38382-1851	08:30:00 - 05:00	18:00:00 - 05:00	10-19-16	10-21-16
Monroe County	ocd-division/country:us/state:tn/county:monroe	http://monroecountyelectioncommission.com/	(423) 442-2461	Sweetwater City Hall	 203 Monroe St		Mountain City	TN	37683-1870	08:00:00 - 05:00	12:00:00 - 05:00	10-29-16	10-29-16
Monroe County	ocd-division/country:us/state:tn/county:monroe	http://monroecountyelectioncommission.com/	(423) 442-2461		132 Bank Street		Sparta	TN	38583	08:00:00 - 05:00	18:00:00 - 05:00	10-20-16	10-20-16
Monroe County	ocd-division/country:us/state:tn/county:monroe	http://monroecountyelectioncommission.com/	(423) 442-2461		611 Church Street		Vonore	TN	37885	09:00:00 - 05:00	17:00:00 - 05:00	10-27-16	10-28-16
Montgomery County	ocd-division/country:us/state:tn/county:montgomery	http://www.mcgtn.org/election	(931) 648-5707	Montgomery County Elections Commission	 350 Pageant Lane	 Suite 404	Chattanooga	TN 	37411	10:00:00 - 04:00	18:00:00 - 04:00	10-24-16	10-29-16
Montgomery County	ocd-division/country:us/state:tn/county:montgomery	http://www.mcgtn.org/election	(931) 648-5707	Montgomery County Elections Commission	 350 Pageant Lane	 Suite 404	Chattanooga	TN 	37411	10:00:00 - 04:00	18:00:00 - 04:00	10-31-16	11-03-16
Montgomery County	ocd-division/country:us/state:tn/county:montgomery	http://www.mcgtn.org/election	(931) 648-5707	Montgomery County Elections Commission	 350 Pageant Lane	 Suite 404	Ooltewah	TN	37363	10:00:00 - 04:00	18:00:00 - 04:00	10-19-16	10-22-16
Montgomery County	ocd-division/country:us/state:tn/county:montgomery	http://www.mcgtn.org/election	(931) 648-5707	Montgomery County Elections Commission	 350 Pageant Lane	 Suite 404	Ooltewah	TN	37363	10:00:00 - 04:00	18:00:00 - 04:00	10-24-16	10-29-16
Montgomery County	ocd-division/country:us/state:tn/county:montgomery	http://www.mcgtn.org/election	(931) 648-5707	Montgomery County Elections Commission	 350 Pageant Lane	 Suite 404	Ooltewah	TN	37363	10:00:00 - 04:00	18:00:00 - 04:00	10-31-16	11-03-16
Moore County	ocd-division/country:us/state:tn/county:moore		(931) 759-4532	Education Building	 241 Main Street	 Suite 201	Lexington	TN	38351-1838	08:30:00 - 05:00	12:00:00 - 05:00	10-29-16	10-29-16
Moore County	ocd-division/country:us/state:tn/county:moore		(931) 759-4532	Education Building	 241 Main Street	 Suite 201	Lexington	TN	38351-1838	08:30:00 - 05:00	16:00:00 - 05:00	10-31-16	10-31-16
Moore County	ocd-division/country:us/state:tn/county:moore		(931) 759-4532	Education Building	 241 Main Street	 Suite 201	Lexington	TN	38351-1838	08:30:00 - 05:00	18:00:00 - 05:00	11-01-16	11-01-16
Moore County	ocd-division/country:us/state:tn/county:moore		(931) 759-4532	Education Building	 241 Main Street	 Suite 201	Lexington	TN	38351-1838	08:30:00 - 05:00	16:00:00 - 05:00	11-02-16	11-02-16
Moore County	ocd-division/country:us/state:tn/county:moore		(931) 759-4532	Education Building	 241 Main Street	 Suite 201	Lexington	TN	38351-1838	08:30:00 - 05:00	18:00:00 - 05:00	11-03-16	11-03-16
Morgan County	ocd-division/country:us/state:tn/county:morgan	http://morganelections.com/	(423) 346-3190		415 North Kingston Street	 Room 105	Ashland City	TN	37015-1744	09:00:00 - 05:00	16:00:00 - 05:00	10-24-16	10-26-16
Morgan County	ocd-division/country:us/state:tn/county:morgan	http://morganelections.com/	(423) 346-3190		415 North Kingston Street	 Room 105	Pegram	TN	37143	09:00:00 - 05:00	16:00:00 - 05:00	10-19-16	10-19-16
Morgan County	ocd-division/country:us/state:tn/county:morgan	http://morganelections.com/	(423) 346-3190		415 North Kingston Street	 Room 105	Pegram	TN	37143	09:00:00 - 05:00	18:00:00 - 05:00	10-20-16	10-20-16
Morgan County	ocd-division/country:us/state:tn/county:morgan	http://morganelections.com/	(423) 346-3190		415 North Kingston Street	 Room 105	Pegram	TN	37143	07:00:00 - 05:00	16:00:00 - 05:00	10-21-16	10-21-16
Morgan County	ocd-division/country:us/state:tn/county:morgan	http://morganelections.com/	(423) 346-3190		415 North Kingston Street	 Room 105	Pegram	TN	37143	09:00:00 - 05:00	16:00:00 - 05:00	10-22-16	10-22-16
Morgan County	ocd-division/country:us/state:tn/county:morgan	http://morganelections.com/	(423) 346-3190		415 North Kingston Street	 Room 105	Pegram	TN	37143	09:00:00 - 05:00	16:00:00 - 05:00	10-24-16	10-26-16
Obion County	ocd-division/country:us/state:tn/county:obion	http://www.obioncountyelection.com/	(731) 885-1901		308 Bill Burnett Circle		Sparta	TN	38583-2034	09:00:00 - 05:00	12:00:00 - 05:00	10-22-16	10-22-16
Obion County	ocd-division/country:us/state:tn/county:obion	http://www.obioncountyelection.com/	(731) 885-1901		308 Bill Burnett Circle		Sparta	TN	38583-2034	08:00:00 - 05:00	16:00:00 - 05:00	10-24-16	10-24-16
Obion County	ocd-division/country:us/state:tn/county:obion	http://www.obioncountyelection.com/	(731) 885-1901		308 Bill Burnett Circle		Sparta	TN	38583-2034	08:00:00 - 05:00	18:00:00 - 05:00	10-25-16	10-25-16
Obion County	ocd-division/country:us/state:tn/county:obion	http://www.obioncountyelection.com/	(731) 885-1901		308 Bill Burnett Circle		Sparta	TN	38583-2034	08:00:00 - 05:00	16:00:00 - 05:00	10-26-16	10-26-16
Obion County	ocd-division/country:us/state:tn/county:obion	http://www.obioncountyelection.com/	(731) 885-1901		308 Bill Burnett Circle		Sparta	TN	38583-2034	08:00:00 - 05:00	18:00:00 - 05:00	10-27-16	10-27-16
Obion County	ocd-division/country:us/state:tn/county:obion	http://www.obioncountyelection.com/	(731) 885-1901		308 Bill Burnett Circle		Sparta	TN	38583-2034	08:00:00 - 05:00	16:00:00 - 05:00	10-28-16	10-28-16
Overton County	ocd-division/country:us/state:tn/county:overton		(931) 823-5985	County Election Commissions Courthouse Annex	 317 East University Street	 Room 45	Sneedville	TN	37869-3846	09:00:00 - 04:00	16:00:00 - 04:00	11-03-16	11-03-16
Overton County	ocd-division/country:us/state:tn/county:overton		(931) 823-5985	County Election Commissions Courthouse Annex	 317 East University Street	 Room 45	Bolivar	TN	38008-1735	09:00:00 - 05:00	16:00:00 - 05:00	10-19-16	10-21-16
Overton County	ocd-division/country:us/state:tn/county:overton		(931) 823-5985	County Election Commissions Courthouse Annex	 317 East University Street	 Room 45	Bolivar	TN	38008-1735	09:00:00 - 05:00	12:00:00 - 05:00	10-22-16	10-22-16
Overton County	ocd-division/country:us/state:tn/county:overton		(931) 823-5985	County Election Commissions Courthouse Annex	 317 East University Street	 Room 45	Bolivar	TN	38008-1735	09:00:00 - 05:00	16:00:00 - 05:00	10-24-16	10-28-16
Overton County	ocd-division/country:us/state:tn/county:overton		(931) 823-5985	County Election Commissions Courthouse Annex	 317 East University Street	 Room 45	Bolivar	TN	38008-1735	09:00:00 - 05:00	12:00:00 - 05:00	10-29-16	10-29-16
Perry County	ocd-division/country:us/state:tn/county:perry		(931) 589-2025		124 East Main Street		Sparta	TN	38583-2034	09:00:00 - 05:00	12:00:00 - 05:00	10-29-16	10-29-16
Perry County	ocd-division/country:us/state:tn/county:perry		(931) 589-2025		124 East Main Street		Sparta	TN	38583-2034	08:00:00 - 05:00	16:00:00 - 05:00	10-31-16	10-31-16
Perry County	ocd-division/country:us/state:tn/county:perry		(931) 589-2025		124 East Main Street		Sparta	TN	38583-2034	08:00:00 - 05:00	18:00:00 - 05:00	11-01-16	11-01-16
Perry County	ocd-division/country:us/state:tn/county:perry		(931) 589-2025		124 East Main Street		Sparta	TN	38583-2034	08:00:00 - 05:00	16:00:00 - 05:00	11-02-16	11-02-16
Perry County	ocd-division/country:us/state:tn/county:perry		(931) 589-2025		124 East Main Street		Sparta	TN	38583-2034	08:00:00 - 05:00	18:00:00 - 05:00	11-03-16	11-03-16
Perry County	ocd-division/country:us/state:tn/county:perry		(931) 589-2025		124 East Main Street		Franklin	TN	37064-3731	08:00:00 - 05:00	19:00:00 - 05:00	10-19-16	10-21-16
Perry County	ocd-division/country:us/state:tn/county:perry		(931) 589-2025		124 East Main Street		Franklin	TN	37064-3731	08:00:00 - 05:00	14:00:00 - 05:00	10-22-16	10-22-16
Perry County	ocd-division/country:us/state:tn/county:perry		(931) 589-2025		124 East Main Street		Franklin	TN	37064-3731	08:00:00 - 05:00	19:00:00 - 05:00	10-24-16	10-28-16
Pickett County	ocd-division/country:us/state:tn/county:pickett	http://www.pickettelection.info/	(931) 864-3583	Community Center	 105 South Main Street	 Room 2	Clarksville	TN	37040-3813	08:00:00 - 05:00	16:00:00 - 05:00	10-22-16	10-22-16
Pickett County	ocd-division/country:us/state:tn/county:pickett	http://www.pickettelection.info/	(931) 864-3583	Community Center	 105 South Main Street	 Room 2	Clarksville	TN	37040-3813	08:00:00 - 05:00	18:00:00 - 05:00	10-24-16	10-28-16
Pickett County	ocd-division/country:us/state:tn/county:pickett	http://www.pickettelection.info/	(931) 864-3583	Community Center	 105 South Main Street	 Room 2	Clarksville	TN	37040-3813	08:00:00 - 05:00	16:00:00 - 05:00	10-29-16	10-29-16
Pickett County	ocd-division/country:us/state:tn/county:pickett	http://www.pickettelection.info/	(931) 864-3583	Community Center	 105 South Main Street	 Room 2	Clarksville	TN	37040-3813	08:00:00 - 05:00	19:00:00 - 05:00	10-31-16	11-03-16
Pickett County	ocd-division/country:us/state:tn/county:pickett	http://www.pickettelection.info/	(931) 864-3583	Community Center	 105 South Main Street	 Room 2	Lynchburg	TN	37352-8390	09:00:00 - 05:00	16:00:00 - 05:00	10-19-16	10-21-16
Polk County	ocd-division/country:us/state:tn/county:polk	http://www.polkgovernment.com/polk-county-election-commission	(423) 338-4531		6050 Highway 411		Franklin	TN	37064-3731	08:00:00 - 05:00	14:00:00 - 05:00	10-29-16	10-29-16
Polk County	ocd-division/country:us/state:tn/county:polk	http://www.polkgovernment.com/polk-county-election-commission	(423) 338-4531		6050 Highway 411		Franklin	TN	37064-3731	08:00:00 - 05:00	19:00:00 - 05:00	10-31-16	11-03-16
Polk County	ocd-division/country:us/state:tn/county:polk	http://www.polkgovernment.com/polk-county-election-commission	(423) 338-4531		6050 Highway 411		Franklin	TN	37064	09:00:00 - 05:00	19:00:00 - 05:00	10-19-16	10-21-16
