ocd_division,email,county,location_name,address_1,address_2,city,state,zip_code,start_time,end_time,start_date,end_date,is_only_by_appointment,is_or_by_appointment,appointment_phone,is_subject_to_change,index,address_line,directions,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
ocd-division/country:us/state:sd/county:hyde,hydeaud@venturecomm.net,Hyde County,Hyde County Courthouse,412 Commercial Street SE,,Highmore,SD,57345,7:30:00 - 5:00,12:00:00 - 5:00,10-14-2016,10-14-2016,False,False,False,False,358,"412 Commercial Street SE, Highmore, SD 57345",,07:30 AM-12:00 PM,,ho18691218,false,false,,,,poll24651653
ocd-division/country:us/state:sd/county:hyde,hydeaud@venturecomm.net,Hyde County,Hyde County Courthouse,412 Commercial Street SE,,Highmore,SD,57345,12:30:00 - 5:00,17:00:00 - 5:00,10-17-2016,10-20-2016,False,False,False,False,359,"412 Commercial Street SE, Highmore, SD 57345",,12:30 PM-05:00 PM,,ho18691218,false,false,,,,poll24651653
ocd-division/country:us/state:sd/county:hyde,hydeaud@venturecomm.net,Hyde County,Hyde County Courthouse,412 Commercial Street SE,,Highmore,SD,57345,7:30:00 - 5:00,12:00:00 - 5:00,10-17-2016,10-20-2016,False,False,False,False,360,"412 Commercial Street SE, Highmore, SD 57345",,07:30 AM-12:00 PM,,ho18691218,false,false,,,,poll24651653
ocd-division/country:us/state:sd/county:hyde,hydeaud@venturecomm.net,Hyde County,Hyde County Courthouse,412 Commercial Street SE,,Highmore,SD,57345,7:30:00 - 5:00,12:00:00 - 5:00,10-21-2016,10-21-2016,False,False,False,False,361,"412 Commercial Street SE, Highmore, SD 57345",,07:30 AM-12:00 PM,,ho18691218,false,false,,,,poll24651653
ocd-division/country:us/state:sd/county:hyde,hydeaud@venturecomm.net,Hyde County,Hyde County Courthouse,412 Commercial Street SE,,Highmore,SD,57345,12:30:00 - 5:00,17:00:00 - 5:00,10-24-2016,10-27-2016,False,False,False,False,362,"412 Commercial Street SE, Highmore, SD 57345",,12:30 PM-05:00 PM,,ho18691218,false,false,,,,poll24651653
ocd-division/country:us/state:sd/county:hyde,hydeaud@venturecomm.net,Hyde County,Hyde County Courthouse,412 Commercial Street SE,,Highmore,SD,57345,7:30:00 - 5:00,12:00:00 - 5:00,10-24-2016,10-27-2016,False,False,False,False,363,"412 Commercial Street SE, Highmore, SD 57345",,07:30 AM-12:00 PM,,ho18691218,false,false,,,,poll24651653
ocd-division/country:us/state:sd/county:hyde,hydeaud@venturecomm.net,Hyde County,Hyde County Courthouse,412 Commercial Street SE,,Highmore,SD,57345,7:30:00 - 5:00,12:00:00 - 5:00,10-28-2016,10-28-2016,False,False,False,False,364,"412 Commercial Street SE, Highmore, SD 57345",,07:30 AM-12:00 PM,,ho18691218,false,false,,,,poll24651653
ocd-division/country:us/state:sd/county:hyde,hydeaud@venturecomm.net,Hyde County,Hyde County Courthouse,412 Commercial Street SE,,Highmore,SD,57345,12:30:00 - 5:00,17:00:00 - 5:00,10-31-2016,11-03-2016,False,False,False,False,365,"412 Commercial Street SE, Highmore, SD 57345",,12:30 PM-05:00 PM,,ho18691218,false,false,,,,poll24651653
ocd-division/country:us/state:sd/county:hyde,hydeaud@venturecomm.net,Hyde County,Hyde County Courthouse,412 Commercial Street SE,,Highmore,SD,57345,7:30:00 - 5:00,12:00:00 - 5:00,10-31-2016,11-03-2016,False,False,False,False,366,"412 Commercial Street SE, Highmore, SD 57345",,07:30 AM-12:00 PM,,ho18691218,false,false,,,,poll24651653
ocd-division/country:us/state:sd/county:hyde,hydeaud@venturecomm.net,Hyde County,Hyde County Courthouse,412 Commercial Street SE,,Highmore,SD,57345,7:30:00 - 5:00,12:00:00 - 5:00,11-04-2016,11-04-2016,False,False,False,False,367,"412 Commercial Street SE, Highmore, SD 57345",,07:30 AM-12:00 PM,,ho18691218,false,false,,,,poll24651653
ocd-division/country:us/state:sd/county:hyde,hydeaud@venturecomm.net,Hyde County,Hyde County Courthouse,412 Commercial Street SE,,Highmore,SD,57345,7:30:00 - 6:00,12:00:00 - 6:00,11-07-2016,11-07-2016,False,False,False,False,368,"412 Commercial Street SE, Highmore, SD 57345",,07:30 AM-12:00 PM,,ho18691218,false,false,,,,poll24651653
ocd-division/country:us/state:sd/county:jerauld,cindy.peterson@state.sd.us,Jerauld County,Jerauld County Courthouse,205 Wallace Ave S.,,Wessington Springs,SD,57382,13:00:00 - 5:00,17:00:00 - 5:00,09-23-2016,09-23-2016,False,False,False,False,369,"205 Wallace Ave S., Wessington Springs, SD 57382",,01:00 PM-05:00 PM,,ho56014994,false,false,,,,poll47612221
ocd-division/country:us/state:sd/county:jerauld,cindy.peterson@state.sd.us,Jerauld County,Jerauld County Courthouse,205 Wallace Ave S.,,Wessington Springs,SD,57382,8:00:00 - 5:00,12:00:00 - 5:00,09-23-2016,09-23-2016,False,False,False,False,370,"205 Wallace Ave S., Wessington Springs, SD 57382",,08:00 AM-12:00 PM,,ho56014994,false,false,,,,poll47612221
ocd-division/country:us/state:sd/county:jerauld,cindy.peterson@state.sd.us,Jerauld County,Jerauld County Courthouse,205 Wallace Ave S.,,Wessington Springs,SD,57382,13:00:00 - 5:00,17:00:00 - 5:00,09-26-2016,09-30-2016,False,False,False,False,371,"205 Wallace Ave S., Wessington Springs, SD 57382",,01:00 PM-05:00 PM,,ho56014994,false,false,,,,poll47612221
ocd-division/country:us/state:sd/county:jerauld,cindy.peterson@state.sd.us,Jerauld County,Jerauld County Courthouse,205 Wallace Ave S.,,Wessington Springs,SD,57382,8:00:00 - 5:00,12:00:00 - 5:00,09-26-2016,09-30-2016,False,False,False,False,372,"205 Wallace Ave S., Wessington Springs, SD 57382",,08:00 AM-12:00 PM,,ho56014994,false,false,,,,poll47612221
ocd-division/country:us/state:sd/county:jerauld,cindy.peterson@state.sd.us,Jerauld County,Jerauld County Courthouse,205 Wallace Ave S.,,Wessington Springs,SD,57382,12:30:00 - 5:00,16:30:00 - 5:00,10-03-2016,10-07-2016,False,False,False,False,373,"205 Wallace Ave S., Wessington Springs, SD 57382",,12:30 PM-04:30 PM,,ho56014994,false,false,,,,poll47612221
ocd-division/country:us/state:sd/county:jerauld,cindy.peterson@state.sd.us,Jerauld County,Jerauld County Courthouse,205 Wallace Ave S.,,Wessington Springs,SD,57382,8:00:00 - 5:00,12:00:00 - 5:00,10-03-2016,10-07-2016,False,False,False,False,374,"205 Wallace Ave S., Wessington Springs, SD 57382",,08:00 AM-12:00 PM,,ho56014994,false,false,,,,poll47612221
ocd-division/country:us/state:sd/county:jerauld,cindy.peterson@state.sd.us,Jerauld County,Jerauld County Courthouse,205 Wallace Ave S.,,Wessington Springs,SD,57382,12:30:00 - 5:00,16:30:00 - 5:00,10-10-2016,10-14-2016,False,False,False,False,375,"205 Wallace Ave S., Wessington Springs, SD 57382",,12:30 PM-04:30 PM,,ho56014994,false,false,,,,poll47612221
ocd-division/country:us/state:sd/county:jerauld,cindy.peterson@state.sd.us,Jerauld County,Jerauld County Courthouse,205 Wallace Ave S.,,Wessington Springs,SD,57382,8:00:00 - 5:00,12:00:00 - 5:00,10-10-2016,10-14-2016,False,False,False,False,376,"205 Wallace Ave S., Wessington Springs, SD 57382",,08:00 AM-12:00 PM,,ho56014994,false,false,,,,poll47612221
ocd-division/country:us/state:sd/county:jerauld,cindy.peterson@state.sd.us,Jerauld County,Jerauld County Courthouse,205 Wallace Ave S.,,Wessington Springs,SD,57382,12:30:00 - 5:00,16:30:00 - 5:00,10-17-2016,10-21-2016,False,False,False,False,377,"205 Wallace Ave S., Wessington Springs, SD 57382",,12:30 PM-04:30 PM,,ho56014994,false,false,,,,poll47612221
ocd-division/country:us/state:sd/county:jerauld,cindy.peterson@state.sd.us,Jerauld County,Jerauld County Courthouse,205 Wallace Ave S.,,Wessington Springs,SD,57382,8:00:00 - 5:00,12:00:00 - 5:00,10-17-2016,10-21-2016,False,False,False,False,378,"205 Wallace Ave S., Wessington Springs, SD 57382",,08:00 AM-12:00 PM,,ho56014994,false,false,,,,poll47612221
ocd-division/country:us/state:sd/county:jerauld,cindy.peterson@state.sd.us,Jerauld County,Jerauld County Courthouse,205 Wallace Ave S.,,Wessington Springs,SD,57382,12:30:00 - 5:00,16:30:00 - 5:00,10-24-2016,10-28-2016,False,False,False,False,379,"205 Wallace Ave S., Wessington Springs, SD 57382",,12:30 PM-04:30 PM,,ho56014994,false,false,,,,poll47612221
ocd-division/country:us/state:sd/county:jerauld,cindy.peterson@state.sd.us,Jerauld County,Jerauld County Courthouse,205 Wallace Ave S.,,Wessington Springs,SD,57382,8:00:00 - 5:00,12:00:00 - 5:00,10-24-2016,10-28-2016,False,False,False,False,380,"205 Wallace Ave S., Wessington Springs, SD 57382",,08:00 AM-12:00 PM,,ho56014994,false,false,,,,poll47612221
ocd-division/country:us/state:sd/county:jerauld,cindy.peterson@state.sd.us,Jerauld County,Jerauld County Courthouse,205 Wallace Ave S.,,Wessington Springs,SD,57382,12:30:00 - 5:00,16:30:00 - 5:00,10-31-2016,11-04-2016,False,False,False,False,381,"205 Wallace Ave S., Wessington Springs, SD 57382",,12:30 PM-04:30 PM,,ho56014994,false,false,,,,poll47612221
ocd-division/country:us/state:sd/county:jerauld,cindy.peterson@state.sd.us,Jerauld County,Jerauld County Courthouse,205 Wallace Ave S.,,Wessington Springs,SD,57382,8:00:00 - 5:00,12:00:00 - 5:00,10-31-2016,11-04-2016,False,False,False,False,382,"205 Wallace Ave S., Wessington Springs, SD 57382",,08:00 AM-12:00 PM,,ho56014994,false,false,,,,poll47612221
ocd-division/country:us/state:sd/county:jerauld,cindy.peterson@state.sd.us,Jerauld County,Jerauld County Courthouse,205 Wallace Ave S.,,Wessington Springs,SD,57382,12:30:00 - 6:00,16:30:00 - 6:00,11-07-2016,11-07-2016,False,False,False,False,383,"205 Wallace Ave S., Wessington Springs, SD 57382",,12:30 PM-04:30 PM,,ho56014994,false,false,,,,poll47612221
ocd-division/country:us/state:sd/county:jerauld,cindy.peterson@state.sd.us,Jerauld County,Jerauld County Courthouse,205 Wallace Ave S.,,Wessington Springs,SD,57382,8:00:00 - 6:00,12:00:00 - 6:00,11-07-2016,11-07-2016,False,False,False,False,384,"205 Wallace Ave S., Wessington Springs, SD 57382",,08:00 AM-12:00 PM,,ho56014994,false,false,,,,poll47612221
ocd-division/country:us/state:sd/county:jones,john.brunskill@state.sd.us,Jones County,Jones County Courthouse,310 Main St,,Murdo,SD,57559,13:00:00 - 5:00,17:00:00 - 5:00,09-23-2016,09-23-2016,False,False,False,False,385,"310 Main St, Murdo, SD 57559",,01:00 PM-05:00 PM,,ho5117135,false,false,,,,poll68618886
ocd-division/country:us/state:sd/county:jones,john.brunskill@state.sd.us,Jones County,Jones County Courthouse,310 Main St,,Murdo,SD,57559,8:00:00 - 5:00,12:00:00 - 5:00,09-23-2016,09-23-2016,False,False,False,False,386,"310 Main St, Murdo, SD 57559",,08:00 AM-12:00 PM,,ho5117135,false,false,,,,poll68618886
ocd-division/country:us/state:sd/county:jones,john.brunskill@state.sd.us,Jones County,Jones County Courthouse,310 Main St,,Murdo,SD,57559,13:00:00 - 5:00,17:00:00 - 5:00,09-26-2016,09-30-2016,False,False,False,False,387,"310 Main St, Murdo, SD 57559",,01:00 PM-05:00 PM,,ho5117135,false,false,,,,poll68618886
ocd-division/country:us/state:sd/county:jones,john.brunskill@state.sd.us,Jones County,Jones County Courthouse,310 Main St,,Murdo,SD,57559,8:00:00 - 5:00,12:00:00 - 5:00,09-26-2016,09-30-2016,False,False,False,False,388,"310 Main St, Murdo, SD 57559",,08:00 AM-12:00 PM,,ho5117135,false,false,,,,poll68618886
ocd-division/country:us/state:sd/county:jones,john.brunskill@state.sd.us,Jones County,Jones County Courthouse,310 Main St,,Murdo,SD,57559,13:00:00 - 5:00,17:00:00 - 5:00,10-03-2016,10-07-2016,False,False,False,False,389,"310 Main St, Murdo, SD 57559",,01:00 PM-05:00 PM,,ho5117135,false,false,,,,poll68618886
ocd-division/country:us/state:sd/county:jones,john.brunskill@state.sd.us,Jones County,Jones County Courthouse,310 Main St,,Murdo,SD,57559,8:00:00 - 5:00,12:00:00 - 5:00,10-03-2016,10-07-2016,False,False,False,False,390,"310 Main St, Murdo, SD 57559",,08:00 AM-12:00 PM,,ho5117135,false,false,,,,poll68618886
ocd-division/country:us/state:sd/county:jones,john.brunskill@state.sd.us,Jones County,Jones County Courthouse,310 Main St,,Murdo,SD,57559,13:00:00 - 5:00,17:00:00 - 5:00,10-10-2016,10-14-2016,False,False,False,False,391,"310 Main St, Murdo, SD 57559",,01:00 PM-05:00 PM,,ho5117135,false,false,,,,poll68618886
ocd-division/country:us/state:sd/county:jones,john.brunskill@state.sd.us,Jones County,Jones County Courthouse,310 Main St,,Murdo,SD,57559,8:00:00 - 5:00,12:00:00 - 5:00,10-10-2016,10-14-2016,False,False,False,False,392,"310 Main St, Murdo, SD 57559",,08:00 AM-12:00 PM,,ho5117135,false,false,,,,poll68618886
ocd-division/country:us/state:sd/county:jones,john.brunskill@state.sd.us,Jones County,Jones County Courthouse,310 Main St,,Murdo,SD,57559,13:00:00 - 5:00,17:00:00 - 5:00,10-17-2016,10-21-2016,False,False,False,False,393,"310 Main St, Murdo, SD 57559",,01:00 PM-05:00 PM,,ho5117135,false,false,,,,poll68618886
ocd-division/country:us/state:sd/county:jones,john.brunskill@state.sd.us,Jones County,Jones County Courthouse,310 Main St,,Murdo,SD,57559,8:00:00 - 5:00,12:00:00 - 5:00,10-17-2016,10-21-2016,False,False,False,False,394,"310 Main St, Murdo, SD 57559",,08:00 AM-12:00 PM,,ho5117135,false,false,,,,poll68618886
ocd-division/country:us/state:sd/county:jones,john.brunskill@state.sd.us,Jones County,Jones County Courthouse,310 Main St,,Murdo,SD,57559,13:00:00 - 5:00,17:00:00 - 5:00,10-24-2016,10-28-2016,False,False,False,False,395,"310 Main St, Murdo, SD 57559",,01:00 PM-05:00 PM,,ho5117135,false,false,,,,poll68618886
ocd-division/country:us/state:sd/county:jones,john.brunskill@state.sd.us,Jones County,Jones County Courthouse,310 Main St,,Murdo,SD,57559,8:00:00 - 5:00,12:00:00 - 5:00,10-24-2016,10-28-2016,False,False,False,False,396,"310 Main St, Murdo, SD 57559",,08:00 AM-12:00 PM,,ho5117135,false,false,,,,poll68618886
ocd-division/country:us/state:sd/county:jones,john.brunskill@state.sd.us,Jones County,Jones County Courthouse,310 Main St,,Murdo,SD,57559,13:00:00 - 5:00,17:00:00 - 5:00,10-31-2016,11-04-2016,False,False,False,False,397,"310 Main St, Murdo, SD 57559",,01:00 PM-05:00 PM,,ho5117135,false,false,,,,poll68618886
ocd-division/country:us/state:sd/county:jones,john.brunskill@state.sd.us,Jones County,Jones County Courthouse,310 Main St,,Murdo,SD,57559,8:00:00 - 5:00,12:00:00 - 5:00,10-31-2016,11-04-2016,False,False,False,False,398,"310 Main St, Murdo, SD 57559",,08:00 AM-12:00 PM,,ho5117135,false,false,,,,poll68618886
ocd-division/country:us/state:sd/county:jones,john.brunskill@state.sd.us,Jones County,Jones County Courthouse,310 Main St,,Murdo,SD,57559,13:00:00 - 6:00,17:00:00 - 6:00,11-07-2016,11-07-2016,False,False,False,False,399,"310 Main St, Murdo, SD 57559",,01:00 PM-05:00 PM,,ho5117135,false,false,,,,poll68618886
ocd-division/country:us/state:sd/county:jones,john.brunskill@state.sd.us,Jones County,Jones County Courthouse,310 Main St,,Murdo,SD,57559,8:00:00 - 6:00,12:00:00 - 6:00,11-07-2016,11-07-2016,False,False,False,False,400,"310 Main St, Murdo, SD 57559",,08:00 AM-12:00 PM,,ho5117135,false,false,,,,poll68618886
ocd-division/country:us/state:sd/county:kingsbury,jennifer.albrecht@state.sd.us,Kingsbury County,Kingsbury County Courthouse,202 2nd St,,Desmet,SD,57231,13:00:00 - 5:00,17:00:00 - 5:00,09-23-2016,09-23-2016,False,False,False,False,401,"202 2nd St, Desmet, SD 57231",,01:00 PM-05:00 PM,,ho76871519,false,false,,,,poll34272531
ocd-division/country:us/state:sd/county:kingsbury,jennifer.albrecht@state.sd.us,Kingsbury County,Kingsbury County Courthouse,202 2nd St,,Desmet,SD,57231,8:00:00 - 5:00,12:00:00 - 5:00,09-23-2016,09-23-2016,False,False,False,False,402,"202 2nd St, Desmet, SD 57231",,08:00 AM-12:00 PM,,ho76871519,false,false,,,,poll34272531
ocd-division/country:us/state:sd/county:kingsbury,jennifer.albrecht@state.sd.us,Kingsbury County,Kingsbury County Courthouse,202 2nd St,,Desmet,SD,57231,13:00:00 - 5:00,17:00:00 - 5:00,09-26-2016,09-30-2016,False,False,False,False,403,"202 2nd St, Desmet, SD 57231",,01:00 PM-05:00 PM,,ho76871519,false,false,,,,poll34272531
ocd-division/country:us/state:sd/county:kingsbury,jennifer.albrecht@state.sd.us,Kingsbury County,Kingsbury County Courthouse,202 2nd St,,Desmet,SD,57231,8:00:00 - 5:00,12:00:00 - 5:00,09-26-2016,09-30-2016,False,False,False,False,404,"202 2nd St, Desmet, SD 57231",,08:00 AM-12:00 PM,,ho76871519,false,false,,,,poll34272531
ocd-division/country:us/state:sd/county:kingsbury,jennifer.albrecht@state.sd.us,Kingsbury County,Kingsbury County Courthouse,202 2nd St,,Desmet,SD,57231,13:00:00 - 5:00,17:00:00 - 5:00,10-03-2016,10-07-2016,False,False,False,False,405,"202 2nd St, Desmet, SD 57231",,01:00 PM-05:00 PM,,ho76871519,false,false,,,,poll34272531
ocd-division/country:us/state:sd/county:kingsbury,jennifer.albrecht@state.sd.us,Kingsbury County,Kingsbury County Courthouse,202 2nd St,,Desmet,SD,57231,8:00:00 - 5:00,12:00:00 - 5:00,10-03-2016,10-07-2016,False,False,False,False,406,"202 2nd St, Desmet, SD 57231",,08:00 AM-12:00 PM,,ho76871519,false,false,,,,poll34272531
ocd-division/country:us/state:sd/county:kingsbury,jennifer.albrecht@state.sd.us,Kingsbury County,Kingsbury County Courthouse,202 2nd St,,Desmet,SD,57231,13:00:00 - 5:00,17:00:00 - 5:00,10-10-2016,10-14-2016,False,False,False,False,407,"202 2nd St, Desmet, SD 57231",,01:00 PM-05:00 PM,,ho76871519,false,false,,,,poll34272531
ocd-division/country:us/state:sd/county:kingsbury,jennifer.albrecht@state.sd.us,Kingsbury County,Kingsbury County Courthouse,202 2nd St,,Desmet,SD,57231,8:00:00 - 5:00,12:00:00 - 5:00,10-10-2016,10-14-2016,False,False,False,False,408,"202 2nd St, Desmet, SD 57231",,08:00 AM-12:00 PM,,ho76871519,false,false,,,,poll34272531
ocd-division/country:us/state:sd/county:kingsbury,jennifer.albrecht@state.sd.us,Kingsbury County,Kingsbury County Courthouse,202 2nd St,,Desmet,SD,57231,13:00:00 - 5:00,17:00:00 - 5:00,10-17-2016,10-21-2016,False,False,False,False,409,"202 2nd St, Desmet, SD 57231",,01:00 PM-05:00 PM,,ho76871519,false,false,,,,poll34272531
ocd-division/country:us/state:sd/county:kingsbury,jennifer.albrecht@state.sd.us,Kingsbury County,Kingsbury County Courthouse,202 2nd St,,Desmet,SD,57231,8:00:00 - 5:00,12:00:00 - 5:00,10-17-2016,10-21-2016,False,False,False,False,410,"202 2nd St, Desmet, SD 57231",,08:00 AM-12:00 PM,,ho76871519,false,false,,,,poll34272531
ocd-division/country:us/state:sd/county:kingsbury,jennifer.albrecht@state.sd.us,Kingsbury County,Kingsbury County Courthouse,202 2nd St,,Desmet,SD,57231,13:00:00 - 5:00,17:00:00 - 5:00,10-24-2016,10-28-2016,False,False,False,False,411,"202 2nd St, Desmet, SD 57231",,01:00 PM-05:00 PM,,ho76871519,false,false,,,,poll34272531
ocd-division/country:us/state:sd/county:kingsbury,jennifer.albrecht@state.sd.us,Kingsbury County,Kingsbury County Courthouse,202 2nd St,,Desmet,SD,57231,8:00:00 - 5:00,12:00:00 - 5:00,10-24-2016,10-28-2016,False,False,False,False,412,"202 2nd St, Desmet, SD 57231",,08:00 AM-12:00 PM,,ho76871519,false,false,,,,poll34272531
ocd-division/country:us/state:sd/county:kingsbury,jennifer.albrecht@state.sd.us,Kingsbury County,Kingsbury County Courthouse,202 2nd St,,Desmet,SD,57231,13:00:00 - 5:00,17:00:00 - 5:00,10-31-2016,11-04-2016,False,False,False,False,413,"202 2nd St, Desmet, SD 57231",,01:00 PM-05:00 PM,,ho76871519,false,false,,,,poll34272531
ocd-division/country:us/state:sd/county:kingsbury,jennifer.albrecht@state.sd.us,Kingsbury County,Kingsbury County Courthouse,202 2nd St,,Desmet,SD,57231,8:00:00 - 5:00,12:00:00 - 5:00,10-31-2016,11-04-2016,False,False,False,False,414,"202 2nd St, Desmet, SD 57231",,08:00 AM-12:00 PM,,ho76871519,false,false,,,,poll34272531
ocd-division/country:us/state:sd/county:kingsbury,jennifer.albrecht@state.sd.us,Kingsbury County,Kingsbury County Courthouse,202 2nd St,,Desmet,SD,57231,13:00:00 - 6:00,17:00:00 - 6:00,11-07-2016,11-07-2016,False,False,False,False,415,"202 2nd St, Desmet, SD 57231",,01:00 PM-05:00 PM,,ho76871519,false,false,,,,poll34272531
ocd-division/country:us/state:sd/county:kingsbury,jennifer.albrecht@state.sd.us,Kingsbury County,Kingsbury County Courthouse,202 2nd St,,Desmet,SD,57231,8:00:00 - 6:00,12:00:00 - 6:00,11-07-2016,11-07-2016,False,False,False,False,416,"202 2nd St, Desmet, SD 57231",,08:00 AM-12:00 PM,,ho76871519,false,false,,,,poll34272531
ocd-division/country:us/state:sd/county:lake,lakeauditor@lakecountysd.com,Lake County,Lake County Auditor’s office,200 East Center St.,,Madison,SD,57042,8:00:00 - 5:00,17:00:00 - 5:00,09-23-2016,09-23-2016,False,False,False,False,417,"200 East Center St., Madison, SD 57042",,08:00 AM-05:00 PM,,ho35221899,false,false,,,,poll48264268
ocd-division/country:us/state:sd/county:lake,lakeauditor@lakecountysd.com,Lake County,Lake County Auditor’s office,200 East Center St.,,Madison,SD,57042,8:00:00 - 5:00,17:00:00 - 5:00,09-26-2016,09-30-2016,False,False,False,False,418,"200 East Center St., Madison, SD 57042",,08:00 AM-05:00 PM,,ho35221899,false,false,,,,poll48264268
ocd-division/country:us/state:sd/county:lake,lakeauditor@lakecountysd.com,Lake County,Lake County Auditor’s office,200 East Center St.,,Madison,SD,57042,8:00:00 - 5:00,17:00:00 - 5:00,10-03-2016,10-07-2016,False,False,False,False,419,"200 East Center St., Madison, SD 57042",,08:00 AM-05:00 PM,,ho35221899,false,false,,,,poll48264268
ocd-division/country:us/state:sd/county:lake,lakeauditor@lakecountysd.com,Lake County,Lake County Auditor’s office,200 East Center St.,,Madison,SD,57042,8:00:00 - 5:00,17:00:00 - 5:00,10-10-2016,10-14-2016,False,False,False,False,420,"200 East Center St., Madison, SD 57042",,08:00 AM-05:00 PM,,ho35221899,false,false,,,,poll48264268
ocd-division/country:us/state:sd/county:lake,lakeauditor@lakecountysd.com,Lake County,Lake County Auditor’s office,200 East Center St.,,Madison,SD,57042,8:00:00 - 5:00,17:00:00 - 5:00,10-17-2016,10-21-2016,False,False,False,False,421,"200 East Center St., Madison, SD 57042",,08:00 AM-05:00 PM,,ho35221899,false,false,,,,poll48264268
ocd-division/country:us/state:sd/county:lake,lakeauditor@lakecountysd.com,Lake County,Lake County Auditor’s office,200 East Center St.,,Madison,SD,57042,8:00:00 - 5:00,17:00:00 - 5:00,10-24-2016,10-28-2016,False,False,False,False,422,"200 East Center St., Madison, SD 57042",,08:00 AM-05:00 PM,,ho35221899,false,false,,,,poll48264268
ocd-division/country:us/state:sd/county:lake,lakeauditor@lakecountysd.com,Lake County,Lake County Auditor’s office,200 East Center St.,,Madison,SD,57042,8:00:00 - 5:00,17:00:00 - 5:00,10-31-2016,11-04-2016,False,False,False,False,423,"200 East Center St., Madison, SD 57042",,08:00 AM-05:00 PM,,ho35221899,false,false,,,,poll48264268
ocd-division/country:us/state:sd/county:lake,lakeauditor@lakecountysd.com,Lake County,Lake County Auditor’s office,200 East Center St.,,Madison,SD,57042,8:00:00 - 6:00,17:00:00 - 6:00,11-07-2016,11-07-2016,False,False,False,False,424,"200 East Center St., Madison, SD 57042",,08:00 AM-05:00 PM,,ho35221899,false,false,,,,poll48264268
ocd-division/country:us/state:sd/county:lawrence,voters@lawrence.sd.us,Lawrence County,Lawrence County Administrative Office,90 Sherman St,,Deadwood,SD,57732,8:00:00 - 6:00,17:00:00 - 6:00,09-23-2016,09-23-2016,False,False,False,False,425,"90 Sherman St, Deadwood, SD 57732",,08:00 AM-05:00 PM,,ho66842090,false,false,,,,poll18798201
ocd-division/country:us/state:sd/county:lawrence,voters@lawrence.sd.us,Lawrence County,Lawrence County Administrative Office,90 Sherman St,,Deadwood,SD,57732,8:00:00 - 6:00,17:00:00 - 6:00,09-26-2016,09-30-2016,False,False,False,False,426,"90 Sherman St, Deadwood, SD 57732",,08:00 AM-05:00 PM,,ho66842090,false,false,,,,poll18798201
ocd-division/country:us/state:sd/county:lawrence,voters@lawrence.sd.us,Lawrence County,Lawrence County Administrative Office,90 Sherman St,,Deadwood,SD,57732,8:00:00 - 6:00,17:00:00 - 6:00,10-03-2016,10-07-2016,False,False,False,False,427,"90 Sherman St, Deadwood, SD 57732",,08:00 AM-05:00 PM,,ho66842090,false,false,,,,poll18798201
ocd-division/country:us/state:sd/county:lawrence,voters@lawrence.sd.us,Lawrence County,Lawrence County Administrative Office,90 Sherman St,,Deadwood,SD,57732,8:00:00 - 6:00,17:00:00 - 6:00,10-10-2016,10-14-2016,False,False,False,False,428,"90 Sherman St, Deadwood, SD 57732",,08:00 AM-05:00 PM,,ho66842090,false,false,,,,poll18798201
ocd-division/country:us/state:sd/county:lawrence,voters@lawrence.sd.us,Lawrence County,Lawrence County Administrative Office,90 Sherman St,,Deadwood,SD,57732,8:00:00 - 6:00,17:00:00 - 6:00,10-17-2016,10-21-2016,False,False,False,False,429,"90 Sherman St, Deadwood, SD 57732",,08:00 AM-05:00 PM,,ho66842090,false,false,,,,poll18798201
ocd-division/country:us/state:sd/county:lawrence,voters@lawrence.sd.us,Lawrence County,Lawrence County Administrative Office,90 Sherman St,,Deadwood,SD,57732,8:00:00 - 6:00,17:00:00 - 6:00,10-24-2016,10-28-2016,False,False,False,False,430,"90 Sherman St, Deadwood, SD 57732",,08:00 AM-05:00 PM,,ho66842090,false,false,,,,poll18798201
ocd-division/country:us/state:sd/county:lawrence,voters@lawrence.sd.us,Lawrence County,Lawrence County Administrative Office,90 Sherman St,,Deadwood,SD,57732,8:00:00 - 6:00,17:00:00 - 6:00,10-31-2016,11-04-2016,False,False,False,False,431,"90 Sherman St, Deadwood, SD 57732",,08:00 AM-05:00 PM,,ho66842090,false,false,,,,poll18798201
ocd-division/country:us/state:sd/county:lawrence,voters@lawrence.sd.us,Lawrence County,Lawrence County Administrative Office,90 Sherman St,,Deadwood,SD,57732,8:00:00 - 7:00,17:00:00 - 7:00,11-07-2016,11-07-2016,False,False,False,False,432,"90 Sherman St, Deadwood, SD 57732",,08:00 AM-05:00 PM,,ho66842090,false,false,,,,poll18798201
ocd-division/country:us/state:sd/county:lincoln,auditor@lincolncountysd.org,Lincoln County,Lincoln County Courthouse,104 N Main St.,,Canton,SD,57013,8:00:00 - 5:00,17:00:00 - 5:00,09-23-2016,09-23-2016,False,False,False,False,433,"104 N Main St., Canton, SD 57013",,08:00 AM-05:00 PM,,ho70724075,false,false,,,,poll91344049
ocd-division/country:us/state:sd/county:lincoln,auditor@lincolncountysd.org,Lincoln County,Lincoln County Courthouse,104 N Main St.,,Canton,SD,57013,8:00:00 - 5:00,17:00:00 - 5:00,09-26-2016,09-30-2016,False,False,False,False,434,"104 N Main St., Canton, SD 57013",,08:00 AM-05:00 PM,,ho70724075,false,false,,,,poll91344049
